"rbd";"id_subdimension";"agno";"id_indicador";"id_dimension";"niv_mbajo_por";"niv_mmedio_por";"niv_malto_por";"niv_bajo_por";"niv_medio_por";"niv_alto_por";"codigo_bbdd";"fecha_bbdd";"grado"
10337;421;2025;4;42;;;;8;50;42;v12025;20260423;2m
10337;422;2025;4;42;;;;63;;37;v12025;20260423;2m
10337;431;2025;4;43;;;;11;79;11;v12025;20260423;2m
10337;432;2025;4;43;;;;11;;89;v12025;20260423;2m
10344;111;2025;1;11;;;;24;45;31;v12025;20260423;2m
10344;112;2025;1;11;;;;14;49;37;v12025;20260423;2m
10344;121;2025;1;12;;;;39;55;7;v12025;20260423;2m
10344;122;2025;1;12;;;;79;;21;v12025;20260423;2m
10344;211;2025;2;21;;;;32;55;13;v12025;20260423;2m
10344;212;2025;2;21;;;;24;45;31;v12025;20260423;2m
10344;221;2025;2;22;;;;47;47;5;v12025;20260423;2m
10344;222;2025;2;22;;;;72;;28;v12025;20260423;2m
10344;231;2025;2;23;;;;17;56;27;v12025;20260423;2m
10344;232;2025;2;23;;;;72;;28;v12025;20260423;2m
10344;311;2025;3;31;;;;88;6;5;v12025;20260423;2m
10344;312;2025;3;31;;;;72;13;15;v12025;20260423;2m
10344;321;2025;3;32;;;;50;22;28;v12025;20260423;2m
10344;322;2025;3;32;;;;13;46;41;v12025;20260423;2m
10344;323;2025;3;32;;;;56;19;24;v12025;20260423;2m
10344;331;2025;3;33;;;;32;50;18;v12025;20260423;2m
10344;411;2025;4;41;;;;14;36;49;v12025;20260423;2m
10344;412;2025;4;41;;;;60;;40;v12025;20260423;2m
10344;421;2025;4;42;;;;4;37;59;v12025;20260423;2m
10344;422;2025;4;42;;;;51;;49;v12025;20260423;2m
10344;431;2025;4;43;;;;4;78;18;v12025;20260423;2m
10344;432;2025;4;43;;;;26;;74;v12025;20260423;2m
10350;111;2025;1;11;;;;25;43;32;v12025;20260423;2m
10350;112;2025;1;11;;;;28;42;31;v12025;20260423;2m
10350;121;2025;1;12;;;;38;57;5;v12025;20260423;2m
10350;122;2025;1;12;;;;83;;17;v12025;20260423;2m
10350;211;2025;2;21;;;;39;53;8;v12025;20260423;2m
10350;212;2025;2;21;;;;16;61;23;v12025;20260423;2m
10350;221;2025;2;22;;;;53;39;8;v12025;20260423;2m
10350;222;2025;2;22;;;;66;;34;v12025;20260423;2m
10350;231;2025;2;23;;;;17;51;32;v12025;20260423;2m
10350;232;2025;2;23;;;;74;;26;v12025;20260423;2m
10350;311;2025;3;31;;;;89;8;3;v12025;20260423;2m
10350;312;2025;3;31;;;;89;2;9;v12025;20260423;2m
10350;321;2025;3;32;;;;55;22;23;v12025;20260423;2m
10350;322;2025;3;32;;;;31;49;20;v12025;20260423;2m
10350;323;2025;3;32;;;;55;17;28;v12025;20260423;2m
10350;331;2025;3;33;;;;52;34;14;v12025;20260423;2m
10350;411;2025;4;41;;;;25;35;40;v12025;20260423;2m
10350;412;2025;4;41;;;;75;;25;v12025;20260423;2m
10350;421;2025;4;42;;;;11;42;48;v12025;20260423;2m
10350;422;2025;4;42;;;;71;;29;v12025;20260423;2m
10350;431;2025;4;43;;;;12;63;25;v12025;20260423;2m
10350;432;2025;4;43;;;;25;;75;v12025;20260423;2m
10377;111;2025;1;11;;;;6;52;42;v12025;20260423;2m
10377;112;2025;1;11;;;;13;48;39;v12025;20260423;2m
10377;121;2025;1;12;;;;52;45;3;v12025;20260423;2m
10377;122;2025;1;12;;;;74;;26;v12025;20260423;2m
10377;211;2025;2;21;;;;26;42;32;v12025;20260423;2m
10377;212;2025;2;21;;;;10;48;42;v12025;20260423;2m
10377;221;2025;2;22;;;;65;32;3;v12025;20260423;2m
10377;222;2025;2;22;;;;45;;55;v12025;20260423;2m
10377;231;2025;2;23;;;;13;53;33;v12025;20260423;2m
10377;232;2025;2;23;;;;90;;10;v12025;20260423;2m
10377;311;2025;3;31;;;;74;13;13;v12025;20260423;2m
10377;312;2025;3;31;;;;71;10;19;v12025;20260423;2m
10377;321;2025;3;32;;;;55;13;32;v12025;20260423;2m
10377;322;2025;3;32;;;;16;52;32;v12025;20260423;2m
10377;323;2025;3;32;;;;39;26;35;v12025;20260423;2m
10377;331;2025;3;33;;;;58;29;13;v12025;20260423;2m
10377;411;2025;4;41;;;;16;42;42;v12025;20260423;2m
10377;412;2025;4;41;;;;61;;39;v12025;20260423;2m
10377;421;2025;4;42;;;;26;52;23;v12025;20260423;2m
10377;422;2025;4;42;;;;58;;42;v12025;20260423;2m
10377;431;2025;4;43;;;;19;58;23;v12025;20260423;2m
10377;432;2025;4;43;;;;35;;65;v12025;20260423;2m
10385;111;2025;1;11;;;;31;40;29;v12025;20260423;2m
10385;112;2025;1;11;;;;11;51;37;v12025;20260423;2m
10385;121;2025;1;12;;;;49;46;6;v12025;20260423;2m
10385;122;2025;1;12;;;;83;;17;v12025;20260423;2m
10385;211;2025;2;21;;;;40;54;6;v12025;20260423;2m
10385;212;2025;2;21;;;;9;60;31;v12025;20260423;2m
10385;221;2025;2;22;;;;94;6;0;v12025;20260423;2m
10385;222;2025;2;22;;;;63;;37;v12025;20260423;2m
10385;231;2025;2;23;;;;11;60;29;v12025;20260423;2m
10385;232;2025;2;23;;;;97;;3;v12025;20260423;2m
10385;311;2025;3;31;;;;89;3;9;v12025;20260423;2m
10385;312;2025;3;31;;;;66;14;20;v12025;20260423;2m
10385;321;2025;3;32;;;;63;26;11;v12025;20260423;2m
10385;322;2025;3;32;;;;34;43;23;v12025;20260423;2m
10385;323;2025;3;32;;;;40;31;29;v12025;20260423;2m
10385;331;2025;3;33;;;;37;54;9;v12025;20260423;2m
10385;411;2025;4;41;;;;17;49;34;v12025;20260423;2m
10385;412;2025;4;41;;;;57;;43;v12025;20260423;2m
10385;421;2025;4;42;;;;11;49;40;v12025;20260423;2m
10385;422;2025;4;42;;;;57;;43;v12025;20260423;2m
10385;431;2025;4;43;;;;0;69;31;v12025;20260423;2m
10385;432;2025;4;43;;;;11;;89;v12025;20260423;2m
10396;111;2025;1;11;;;;31;37;32;v12025;20260423;2m
10396;112;2025;1;11;;;;12;30;58;v12025;20260423;2m
10396;121;2025;1;12;;;;47;44;9;v12025;20260423;2m
10396;122;2025;1;12;;;;58;;42;v12025;20260423;2m
10396;211;2025;2;21;;;;33;58;9;v12025;20260423;2m
10396;212;2025;2;21;;;;12;38;50;v12025;20260423;2m
10396;221;2025;2;22;;;;63;34;3;v12025;20260423;2m
10396;222;2025;2;22;;;;47;;53;v12025;20260423;2m
10396;231;2025;2;23;;;;11;40;49;v12025;20260423;2m
10396;232;2025;2;23;;;;76;;24;v12025;20260423;2m
10396;311;2025;3;31;;;;89;3;8;v12025;20260423;2m
10396;312;2025;3;31;;;;51;13;36;v12025;20260423;2m
10396;321;2025;3;32;;;;37;28;35;v12025;20260423;2m
10396;322;2025;3;32;;;;15;36;49;v12025;20260423;2m
10396;323;2025;3;32;;;;37;16;47;v12025;20260423;2m
10396;331;2025;3;33;;;;24;49;27;v12025;20260423;2m
10396;411;2025;4;41;;;;16;37;47;v12025;20260423;2m
10396;412;2025;4;41;;;;41;;59;v12025;20260423;2m
10396;421;2025;4;42;;;;7;47;46;v12025;20260423;2m
10396;422;2025;4;42;;;;63;;37;v12025;20260423;2m
10396;431;2025;4;43;;;;9;53;38;v12025;20260423;2m
10396;432;2025;4;43;;;;30;;70;v12025;20260423;2m
10397;111;2025;1;11;;;;21;44;36;v12025;20260423;2m
10397;112;2025;1;11;;;;12;37;51;v12025;20260423;2m
10397;121;2025;1;12;;;;37;52;11;v12025;20260423;2m
10397;122;2025;1;12;;;;63;;37;v12025;20260423;2m
10397;211;2025;2;21;;;;23;60;17;v12025;20260423;2m
10397;212;2025;2;21;;;;9;48;43;v12025;20260423;2m
10397;221;2025;2;22;;;;56;38;5;v12025;20260423;2m
10397;222;2025;2;22;;;;54;;46;v12025;20260423;2m
10397;231;2025;2;23;;;;10;49;40;v12025;20260423;2m
10397;232;2025;2;23;;;;83;;17;v12025;20260423;2m
10397;311;2025;3;31;;;;79;9;12;v12025;20260423;2m
10397;312;2025;3;31;;;;52;17;31;v12025;20260423;2m
10397;321;2025;3;32;;;;52;14;34;v12025;20260423;2m
10397;322;2025;3;32;;;;18;49;32;v12025;20260423;2m
10397;323;2025;3;32;;;;49;10;41;v12025;20260423;2m
10397;331;2025;3;33;;;;19;48;33;v12025;20260423;2m
10397;411;2025;4;41;;;;12;29;60;v12025;20260423;2m
10397;412;2025;4;41;;;;35;;65;v12025;20260423;2m
10397;421;2025;4;42;;;;17;45;38;v12025;20260423;2m
10397;422;2025;4;42;;;;46;;54;v12025;20260423;2m
10397;431;2025;4;43;;;;8;65;27;v12025;20260423;2m
10397;432;2025;4;43;;;;22;;78;v12025;20260423;2m
10399;111;2025;1;11;;;;31;42;27;v12025;20260423;2m
10399;112;2025;1;11;;;;19;44;37;v12025;20260423;2m
10399;121;2025;1;12;;;;36;53;11;v12025;20260423;2m
10399;122;2025;1;12;;;;75;;25;v12025;20260423;2m
10399;211;2025;2;21;;;;36;52;12;v12025;20260423;2m
10399;212;2025;2;21;;;;15;52;34;v12025;20260423;2m
10399;221;2025;2;22;;;;47;44;9;v12025;20260423;2m
10399;222;2025;2;22;;;;60;;40;v12025;20260423;2m
10399;231;2025;2;23;;;;18;52;30;v12025;20260423;2m
10399;232;2025;2;23;;;;73;;27;v12025;20260423;2m
10399;311;2025;3;31;;;;81;6;13;v12025;20260423;2m
10399;312;2025;3;31;;;;64;12;24;v12025;20260423;2m
10399;321;2025;3;32;;;;55;17;29;v12025;20260423;2m
10399;322;2025;3;32;;;;20;45;34;v12025;20260423;2m
10399;323;2025;3;32;;;;56;11;33;v12025;20260423;2m
10399;331;2025;3;33;;;;27;55;18;v12025;20260423;2m
10399;411;2025;4;41;;;;18;42;40;v12025;20260423;2m
10399;412;2025;4;41;;;;29;;71;v12025;20260423;2m
10399;421;2025;4;42;;;;12;53;35;v12025;20260423;2m
10399;422;2025;4;42;;;;54;;46;v12025;20260423;2m
10399;431;2025;4;43;;;;11;60;29;v12025;20260423;2m
10399;432;2025;4;43;;;;18;;82;v12025;20260423;2m
10401;111;2025;1;11;;;;16;44;40;v12025;20260423;2m
10401;112;2025;1;11;;;;6;36;58;v12025;20260423;2m
10401;121;2025;1;12;;;;24;64;12;v12025;20260423;2m
10401;122;2025;1;12;;;;58;;42;v12025;20260423;2m
10401;211;2025;2;21;;;;28;52;20;v12025;20260423;2m
10401;212;2025;2;21;;;;12;46;42;v12025;20260423;2m
10401;221;2025;2;22;;;;42;54;4;v12025;20260423;2m
10401;222;2025;2;22;;;;56;;44;v12025;20260423;2m
10401;231;2025;2;23;;;;14;48;38;v12025;20260423;2m
10401;232;2025;2;23;;;;78;;22;v12025;20260423;2m
10401;311;2025;3;31;;;;78;12;10;v12025;20260423;2m
10401;312;2025;3;31;;;;58;24;18;v12025;20260423;2m
10401;321;2025;3;32;;;;34;30;36;v12025;20260423;2m
10401;322;2025;3;32;;;;16;34;50;v12025;20260423;2m
10401;323;2025;3;32;;;;44;22;34;v12025;20260423;2m
10401;331;2025;3;33;;;;24;52;24;v12025;20260423;2m
10401;411;2025;4;41;;;;20;46;34;v12025;20260423;2m
10401;412;2025;4;41;;;;48;;52;v12025;20260423;2m
10401;421;2025;4;42;;;;0;60;40;v12025;20260423;2m
10401;422;2025;4;42;;;;64;;36;v12025;20260423;2m
10401;431;2025;4;43;;;;6;64;30;v12025;20260423;2m
10401;432;2025;4;43;;;;34;;66;v12025;20260423;2m
10405;111;2025;1;11;;;;26;40;34;v12025;20260423;2m
10405;112;2025;1;11;;;;7;35;58;v12025;20260423;2m
10405;121;2025;1;12;;;;34;58;8;v12025;20260423;2m
10405;122;2025;1;12;;;;52;;48;v12025;20260423;2m
10405;211;2025;2;21;;;;34;55;11;v12025;20260423;2m
10405;212;2025;2;21;;;;6;39;55;v12025;20260423;2m
10405;221;2025;2;22;;;;46;47;7;v12025;20260423;2m
10405;222;2025;2;22;;;;47;;53;v12025;20260423;2m
10405;231;2025;2;23;;;;9;44;47;v12025;20260423;2m
10405;232;2025;2;23;;;;77;;23;v12025;20260423;2m
10405;311;2025;3;31;;;;81;8;11;v12025;20260423;2m
10405;312;2025;3;31;;;;65;15;20;v12025;20260423;2m
10405;321;2025;3;32;;;;39;34;27;v12025;20260423;2m
10405;322;2025;3;32;;;;18;46;36;v12025;20260423;2m
10405;323;2025;3;32;;;;31;29;39;v12025;20260423;2m
10405;331;2025;3;33;;;;25;55;20;v12025;20260423;2m
10405;411;2025;4;41;;;;15;42;43;v12025;20260423;2m
10405;412;2025;4;41;;;;25;;75;v12025;20260423;2m
10405;421;2025;4;42;;;;11;39;49;v12025;20260423;2m
10405;422;2025;4;42;;;;43;;57;v12025;20260423;2m
10405;431;2025;4;43;;;;3;57;40;v12025;20260423;2m
10405;432;2025;4;43;;;;17;;83;v12025;20260423;2m
10408;111;2025;1;11;;;;24;51;25;v12025;20260423;2m
10408;112;2025;1;11;;;;15;47;38;v12025;20260423;2m
10408;121;2025;1;12;;;;34;60;7;v12025;20260423;2m
10408;122;2025;1;12;;;;68;;32;v12025;20260423;2m
10408;211;2025;2;21;;;;38;51;12;v12025;20260423;2m
10408;212;2025;2;21;;;;15;50;35;v12025;20260423;2m
10408;221;2025;2;22;;;;47;45;8;v12025;20260423;2m
10408;222;2025;2;22;;;;70;;30;v12025;20260423;2m
10408;231;2025;2;23;;;;23;53;24;v12025;20260423;2m
10408;232;2025;2;23;;;;86;;14;v12025;20260423;2m
10408;311;2025;3;31;;;;83;3;13;v12025;20260423;2m
10408;312;2025;3;31;;;;70;11;19;v12025;20260423;2m
10408;321;2025;3;32;;;;57;19;24;v12025;20260423;2m
10408;322;2025;3;32;;;;23;46;31;v12025;20260423;2m
10408;323;2025;3;32;;;;57;13;31;v12025;20260423;2m
10408;331;2025;3;33;;;;33;48;19;v12025;20260423;2m
10408;411;2025;4;41;;;;21;42;37;v12025;20260423;2m
10408;412;2025;4;41;;;;28;;72;v12025;20260423;2m
10408;421;2025;4;42;;;;13;50;37;v12025;20260423;2m
10408;422;2025;4;42;;;;32;;68;v12025;20260423;2m
10408;431;2025;4;43;;;;10;63;27;v12025;20260423;2m
10408;432;2025;4;43;;;;21;;79;v12025;20260423;2m
10415;111;2025;1;11;;;;26;37;38;v12025;20260423;2m
10415;112;2025;1;11;;;;13;43;44;v12025;20260423;2m
10415;121;2025;1;12;;;;33;55;13;v12025;20260423;2m
10415;122;2025;1;12;;;;71;;29;v12025;20260423;2m
10415;211;2025;2;21;;;;23;56;21;v12025;20260423;2m
10415;212;2025;2;21;;;;12;43;45;v12025;20260423;2m
10415;221;2025;2;22;;;;43;46;11;v12025;20260423;2m
10415;222;2025;2;22;;;;58;;42;v12025;20260423;2m
10415;231;2025;2;23;;;;16;47;36;v12025;20260423;2m
10415;232;2025;2;23;;;;74;;26;v12025;20260423;2m
10415;311;2025;3;31;;;;90;3;7;v12025;20260423;2m
10415;312;2025;3;31;;;;64;13;24;v12025;20260423;2m
10415;321;2025;3;32;;;;52;23;25;v12025;20260423;2m
10415;322;2025;3;32;;;;18;36;46;v12025;20260423;2m
10415;323;2025;3;32;;;;44;20;36;v12025;20260423;2m
10415;331;2025;3;33;;;;29;51;20;v12025;20260423;2m
10415;411;2025;4;41;;;;11;44;45;v12025;20260423;2m
10415;412;2025;4;41;;;;46;;54;v12025;20260423;2m
10415;421;2025;4;42;;;;12;41;47;v12025;20260423;2m
10415;422;2025;4;42;;;;46;;54;v12025;20260423;2m
10415;431;2025;4;43;;;;9;60;30;v12025;20260423;2m
10415;432;2025;4;43;;;;16;;84;v12025;20260423;2m
10419;111;2025;1;11;;;;36;37;27;v12025;20260423;2m
10419;112;2025;1;11;;;;23;41;35;v12025;20260423;2m
10419;121;2025;1;12;;;;41;50;9;v12025;20260423;2m
10419;122;2025;1;12;;;;79;;21;v12025;20260423;2m
10419;211;2025;2;21;;;;42;51;7;v12025;20260423;2m
10419;212;2025;2;21;;;;20;51;29;v12025;20260423;2m
10419;221;2025;2;22;;;;61;34;5;v12025;20260423;2m
10419;222;2025;2;22;;;;75;;25;v12025;20260423;2m
10419;231;2025;2;23;;;;23;57;20;v12025;20260423;2m
10419;232;2025;2;23;;;;79;;21;v12025;20260423;2m
10419;311;2025;3;31;;;;88;3;9;v12025;20260423;2m
10419;312;2025;3;31;;;;75;12;13;v12025;20260423;2m
10419;321;2025;3;32;;;;64;17;19;v12025;20260423;2m
10419;322;2025;3;32;;;;29;43;28;v12025;20260423;2m
10419;323;2025;3;32;;;;63;16;22;v12025;20260423;2m
10419;331;2025;3;33;;;;41;46;13;v12025;20260423;2m
10419;411;2025;4;41;;;;24;41;35;v12025;20260423;2m
10419;412;2025;4;41;;;;46;;54;v12025;20260423;2m
10419;421;2025;4;42;;;;14;51;35;v12025;20260423;2m
10419;422;2025;4;42;;;;53;;47;v12025;20260423;2m
10419;431;2025;4;43;;;;13;58;30;v12025;20260423;2m
10419;432;2025;4;43;;;;33;;67;v12025;20260423;2m
10432;111;2025;1;11;;;;35;25;40;v12025;20260423;2m
10432;112;2025;1;11;;;;17;36;48;v12025;20260423;2m
10432;121;2025;1;12;;;;41;46;13;v12025;20260423;2m
10432;122;2025;1;12;;;;75;;25;v12025;20260423;2m
10432;211;2025;2;21;;;;56;36;9;v12025;20260423;2m
10432;212;2025;2;21;;;;28;43;29;v12025;20260423;2m
10432;221;2025;2;22;;;;81;16;3;v12025;20260423;2m
10432;222;2025;2;22;;;;69;;31;v12025;20260423;2m
10432;231;2025;2;23;;;;33;48;19;v12025;20260423;2m
10432;232;2025;2;23;;;;79;;21;v12025;20260423;2m
10432;311;2025;3;31;;;;90;4;6;v12025;20260423;2m
10432;312;2025;3;31;;;;81;11;9;v12025;20260423;2m
10432;321;2025;3;32;;;;72;15;13;v12025;20260423;2m
10432;322;2025;3;32;;;;28;51;21;v12025;20260423;2m
10432;323;2025;3;32;;;;68;16;15;v12025;20260423;2m
10432;331;2025;3;33;;;;53;38;10;v12025;20260423;2m
10432;411;2025;4;41;;;;31;43;26;v12025;20260423;2m
10432;412;2025;4;41;;;;61;;39;v12025;20260423;2m
10432;421;2025;4;42;;;;20;52;28;v12025;20260423;2m
10432;422;2025;4;42;;;;71;;29;v12025;20260423;2m
10432;431;2025;4;43;;;;10;61;29;v12025;20260423;2m
10432;432;2025;4;43;;;;26;;74;v12025;20260423;2m
10433;111;2025;1;11;;;;42;33;25;v12025;20260423;2m
10433;112;2025;1;11;;;;11;50;39;v12025;20260423;2m
10433;121;2025;1;12;;;;36;56;8;v12025;20260423;2m
10433;122;2025;1;12;;;;78;;22;v12025;20260423;2m
10433;211;2025;2;21;;;;47;39;14;v12025;20260423;2m
10433;212;2025;2;21;;;;17;53;31;v12025;20260423;2m
10433;221;2025;2;22;;;;75;19;6;v12025;20260423;2m
10433;222;2025;2;22;;;;78;;22;v12025;20260423;2m
10433;231;2025;2;23;;;;28;56;17;v12025;20260423;2m
10433;232;2025;2;23;;;;83;;17;v12025;20260423;2m
10433;311;2025;3;31;;;;83;8;8;v12025;20260423;2m
10433;312;2025;3;31;;;;69;19;11;v12025;20260423;2m
10433;321;2025;3;32;;;;69;19;11;v12025;20260423;2m
10433;322;2025;3;32;;;;37;46;17;v12025;20260423;2m
10433;323;2025;3;32;;;;56;21;24;v12025;20260423;2m
10433;331;2025;3;33;;;;31;53;17;v12025;20260423;2m
10433;411;2025;4;41;;;;23;37;40;v12025;20260423;2m
10433;412;2025;4;41;;;;37;;63;v12025;20260423;2m
10433;421;2025;4;42;;;;6;62;32;v12025;20260423;2m
10433;422;2025;4;42;;;;63;;37;v12025;20260423;2m
10433;431;2025;4;43;;;;3;54;43;v12025;20260423;2m
10433;432;2025;4;43;;;;19;;81;v12025;20260423;2m
10450;111;2025;1;11;;;;33;39;28;v12025;20260423;2m
10450;112;2025;1;11;;;;21;48;31;v12025;20260423;2m
10450;121;2025;1;12;;;;41;57;3;v12025;20260423;2m
10450;122;2025;1;12;;;;86;;14;v12025;20260423;2m
10450;211;2025;2;21;;;;46;49;5;v12025;20260423;2m
10450;212;2025;2;21;;;;27;47;26;v12025;20260423;2m
10450;221;2025;2;22;;;;69;27;4;v12025;20260423;2m
10450;222;2025;2;22;;;;73;;27;v12025;20260423;2m
10450;231;2025;2;23;;;;30;54;16;v12025;20260423;2m
10450;232;2025;2;23;;;;81;;19;v12025;20260423;2m
10450;311;2025;3;31;;;;91;4;4;v12025;20260423;2m
10450;312;2025;3;31;;;;81;7;12;v12025;20260423;2m
10450;321;2025;3;32;;;;66;24;10;v12025;20260423;2m
10450;322;2025;3;32;;;;34;46;20;v12025;20260423;2m
10450;323;2025;3;32;;;;66;17;17;v12025;20260423;2m
10450;331;2025;3;33;;;;50;42;7;v12025;20260423;2m
10450;411;2025;4;41;;;;30;38;32;v12025;20260423;2m
10450;412;2025;4;41;;;;53;;47;v12025;20260423;2m
10450;421;2025;4;42;;;;19;59;21;v12025;20260423;2m
10450;422;2025;4;42;;;;63;;37;v12025;20260423;2m
10450;431;2025;4;43;;;;12;67;22;v12025;20260423;2m
10450;432;2025;4;43;;;;40;;60;v12025;20260423;2m
10452;111;2025;1;11;;;;33;37;30;v12025;20260423;2m
10452;112;2025;1;11;;;;12;51;37;v12025;20260423;2m
10452;121;2025;1;12;;;;33;56;11;v12025;20260423;2m
10452;122;2025;1;12;;;;63;;37;v12025;20260423;2m
10452;211;2025;2;21;;;;51;44;5;v12025;20260423;2m
10452;212;2025;2;21;;;;21;46;33;v12025;20260423;2m
10452;221;2025;2;22;;;;61;37;2;v12025;20260423;2m
10452;222;2025;2;22;;;;67;;33;v12025;20260423;2m
10452;231;2025;2;23;;;;23;52;25;v12025;20260423;2m
10452;232;2025;2;23;;;;75;;25;v12025;20260423;2m
10452;311;2025;3;31;;;;84;7;9;v12025;20260423;2m
10452;312;2025;3;31;;;;73;4;24;v12025;20260423;2m
10452;321;2025;3;32;;;;60;21;19;v12025;20260423;2m
10452;322;2025;3;32;;;;28;33;39;v12025;20260423;2m
10452;323;2025;3;32;;;;52;29;20;v12025;20260423;2m
10452;331;2025;3;33;;;;42;49;9;v12025;20260423;2m
10452;411;2025;4;41;;;;33;46;21;v12025;20260423;2m
10452;412;2025;4;41;;;;46;;54;v12025;20260423;2m
10452;421;2025;4;42;;;;18;56;26;v12025;20260423;2m
10452;422;2025;4;42;;;;56;;44;v12025;20260423;2m
10452;431;2025;4;43;;;;14;72;14;v12025;20260423;2m
10452;432;2025;4;43;;;;39;;61;v12025;20260423;2m
10453;111;2025;1;11;;;;23;40;37;v12025;20260423;2m
10453;112;2025;1;11;;;;11;42;47;v12025;20260423;2m
10453;121;2025;1;12;;;;38;47;15;v12025;20260423;2m
10453;122;2025;1;12;;;;59;;41;v12025;20260423;2m
10453;211;2025;2;21;;;;30;53;18;v12025;20260423;2m
10453;212;2025;2;21;;;;17;35;48;v12025;20260423;2m
10453;221;2025;2;22;;;;51;41;8;v12025;20260423;2m
10453;222;2025;2;22;;;;56;;44;v12025;20260423;2m
10453;231;2025;2;23;;;;28;45;28;v12025;20260423;2m
10453;232;2025;2;23;;;;72;;28;v12025;20260423;2m
10453;311;2025;3;31;;;;84;6;10;v12025;20260423;2m
10453;312;2025;3;31;;;;66;11;23;v12025;20260423;2m
10453;321;2025;3;32;;;;59;15;26;v12025;20260423;2m
10453;322;2025;3;32;;;;22;41;37;v12025;20260423;2m
10453;323;2025;3;32;;;;48;16;36;v12025;20260423;2m
10453;331;2025;3;33;;;;28;50;22;v12025;20260423;2m
10453;411;2025;4;41;;;;24;40;36;v12025;20260423;2m
10453;412;2025;4;41;;;;43;;57;v12025;20260423;2m
10453;421;2025;4;42;;;;18;47;35;v12025;20260423;2m
10453;422;2025;4;42;;;;62;;38;v12025;20260423;2m
10453;431;2025;4;43;;;;16;59;24;v12025;20260423;2m
10453;432;2025;4;43;;;;36;;64;v12025;20260423;2m
10455;111;2025;1;11;;;;32;46;22;v12025;20260423;2m
10455;112;2025;1;11;;;;11;49;41;v12025;20260423;2m
10455;121;2025;1;12;;;;43;49;8;v12025;20260423;2m
10455;122;2025;1;12;;;;68;;32;v12025;20260423;2m
10455;211;2025;2;21;;;;46;51;3;v12025;20260423;2m
10455;212;2025;2;21;;;;19;46;35;v12025;20260423;2m
10455;221;2025;2;22;;;;57;41;3;v12025;20260423;2m
10455;222;2025;2;22;;;;65;;35;v12025;20260423;2m
10455;231;2025;2;23;;;;11;59;30;v12025;20260423;2m
10455;232;2025;2;23;;;;68;;32;v12025;20260423;2m
10455;311;2025;3;31;;;;68;5;27;v12025;20260423;2m
10455;312;2025;3;31;;;;59;16;24;v12025;20260423;2m
10455;321;2025;3;32;;;;51;27;22;v12025;20260423;2m
10455;322;2025;3;32;;;;16;57;27;v12025;20260423;2m
10455;323;2025;3;32;;;;57;14;30;v12025;20260423;2m
10455;331;2025;3;33;;;;43;41;16;v12025;20260423;2m
10455;411;2025;4;41;;;;30;35;35;v12025;20260423;2m
10455;412;2025;4;41;;;;32;;68;v12025;20260423;2m
10455;421;2025;4;42;;;;11;46;43;v12025;20260423;2m
10455;422;2025;4;42;;;;35;;65;v12025;20260423;2m
10455;431;2025;4;43;;;;11;76;14;v12025;20260423;2m
10455;432;2025;4;43;;;;24;;76;v12025;20260423;2m
10456;111;2025;1;11;;;;16;28;57;v12025;20260423;2m
10456;112;2025;1;11;;;;12;26;62;v12025;20260423;2m
10456;121;2025;1;12;;;;17;51;32;v12025;20260423;2m
10456;122;2025;1;12;;;;51;;49;v12025;20260423;2m
10456;211;2025;2;21;;;;22;51;26;v12025;20260423;2m
10456;212;2025;2;21;;;;12;41;47;v12025;20260423;2m
10456;221;2025;2;22;;;;41;43;16;v12025;20260423;2m
10456;222;2025;2;22;;;;55;;45;v12025;20260423;2m
10456;231;2025;2;23;;;;12;41;47;v12025;20260423;2m
10456;232;2025;2;23;;;;71;;29;v12025;20260423;2m
10456;311;2025;3;31;;;;70;12;18;v12025;20260423;2m
10456;312;2025;3;31;;;;55;12;33;v12025;20260423;2m
10456;321;2025;3;32;;;;39;17;43;v12025;20260423;2m
10456;322;2025;3;32;;;;20;26;54;v12025;20260423;2m
10456;323;2025;3;32;;;;43;17;39;v12025;20260423;2m
10456;331;2025;3;33;;;;26;47;26;v12025;20260423;2m
10456;411;2025;4;41;;;;16;36;48;v12025;20260423;2m
10456;412;2025;4;41;;;;40;;60;v12025;20260423;2m
10456;421;2025;4;42;;;;18;39;42;v12025;20260423;2m
10456;422;2025;4;42;;;;42;;58;v12025;20260423;2m
10456;431;2025;4;43;;;;11;60;29;v12025;20260423;2m
10456;432;2025;4;43;;;;22;;78;v12025;20260423;2m
10457;111;2025;1;11;;;;30;32;38;v12025;20260423;2m
10457;112;2025;1;11;;;;15;29;56;v12025;20260423;2m
10457;121;2025;1;12;;;;30;45;25;v12025;20260423;2m
10457;122;2025;1;12;;;;65;;35;v12025;20260423;2m
10457;211;2025;2;21;;;;46;38;15;v12025;20260423;2m
10457;212;2025;2;21;;;;18;49;33;v12025;20260423;2m
10457;221;2025;2;22;;;;59;26;16;v12025;20260423;2m
10457;222;2025;2;22;;;;67;;33;v12025;20260423;2m
10457;231;2025;2;23;;;;32;45;23;v12025;20260423;2m
10457;232;2025;2;23;;;;75;;25;v12025;20260423;2m
10457;311;2025;3;31;;;;81;6;13;v12025;20260423;2m
10457;312;2025;3;31;;;;64;6;30;v12025;20260423;2m
10457;321;2025;3;32;;;;64;8;28;v12025;20260423;2m
10457;322;2025;3;32;;;;26;47;26;v12025;20260423;2m
10457;323;2025;3;32;;;;59;19;23;v12025;20260423;2m
