agno|grado|rbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe2|cod_grupo|cod_rural_rbd|ind_am|ind_cc|ind_hv|ind_pf
2017|2m|56|COLEGIO SAN MARCOS DE ARICA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio alto|Urbano|74.91430187921556|72.63034355001|68.52246151138824|79.38708962732642
2017|2m|59|COLEGIO SAN JORGE|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular pagado|Alto|Urbano|72.83391859533651|68.87419425691364|76.40585227996039|75.94082628036875
2017|2m|60|COLEGIO ALEMAN DE ARICA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio|Urbano|71.90937280061522|70.60467108617031|69.37193869887281|73.30699614116085
2017|2m|67|ABRAHAM LINCOLN SCHOOL|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio alto|Urbano|66.88587773586673|71.36021291375171|74.69252464814215|73.02855137914656
2017|2m|69|JUNIOR COLLEGE|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular pagado|Alto|Urbano|78.39904594468717|79.02671089567104|67.46624317177688|79.58086709390871
2017|2m|72|LICEO  VALLE DE CODPA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15102|CAMARONES|ARICA|Municipal|Medio|Rural|68.27385089908934|70.41406596275334|72.91885121581133|76.16784819747342
2017|2m|78|LICEO GRANADEROS|15|REGION DE ARICA Y PARINACOTA|2|PARINACOTA|15201|PUTRE|PARINACOTA|Municipal|Medio bajo|Rural|72.96677406810996|76.25070933491679|72.07996071766512|82.51044394059817
2017|2m|97|INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Municipal|Medio bajo|Urbano|69.97698275330451|71.9669022230415|63.41990698872782|71.92399142840091
2017|2m|103|ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Municipal|Medio|Urbano|76.82765194238398|76.02787696484236|76.46169818190347|85.46643996002422
2017|2m|106|INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio bajo|Urbano|76.99892654339486|74.19622307342694|64.63323250220222|77.71377186961769
2017|2m|107|LICEO LIBERT. GRAL.BERNARDO O´HIGGINS|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Municipal|Medio bajo|Urbano|70.02053391185117|70.55380022533005|63.78510152731447|71.76585830946955
2017|2m|108|LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Municipal|Bajo|Urbano|69.95460283447397|64.10849940400524|60.90981636671534|69.89446841262367
2017|2m|109|LICEO ELENA DUVAUCHELLE CABEZON|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Municipal|Medio bajo|Urbano|77.70797694162133|73.80944153897762|63.7367788347511|75.42838439547857
2017|2m|110|LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Municipal|Medio|Urbano|69.2150589279911|71.31910953940435|61.16039011559646|74.00989819475926
2017|2m|124|LICEO LUIS CRUZ MARTINEZ|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Municipal|Medio bajo|Urbano|71.46643547402769|67.92269138396821|64.68640871259915|70.0168334373747
2017|2m|125|ESCUELA PROFESOR MANUEL CASTRO RAMOS|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Municipal|Medio|Urbano|72.79534862768006|68.64570680228559|66.30882287612573|72.33916433077749
2017|2m|127|LICEO MARIA AUXILIADORA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio alto|Urbano|74.32130011861028|81.79307177528671|68.92421505591784|78.50956619282597
2017|2m|129|LICEO SUPERIOR GABRIELA MISTRAL|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio bajo|Urbano|77.87180131140401|74.84783321889151|63.56534973224007|73.30131545198582
2017|2m|130|COLEGIO NORTH COLLEGE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio alto|Urbano|74.57263303747199|76.97627941580146|63.01635292433017|74.37014281196781
2017|2m|131|LICEO PARTICULAR MIXTO ESCASCE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio|Urbano|75.53075865410402|76.81773503126364|73.62082839152187|74.94944555547026
2017|2m|132|LICEO ACADEMIA IQUIQUE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio alto|Urbano|72.31376852357019|70.9952059909856|67.76123642650146|74.5439305494649
2017|2m|133|COLEGIO ADVENTISTA DE IQUIQUE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio|Urbano|74.78360255342973|77.51967305890419|77.14039568365016|74.8199559299178
2017|2m|134|LICEO ATENEA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio bajo|Urbano|67.37448525536568|70.66372892275784|55.5941666629214|61.53468806359319
2017|2m|144|COLEGIO IQUIQUE YOUNG SCHOOL|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Medio|Urbano|78.35408168809224|67.98232599372888|66.62930653671268|76.19236668031789
2017|2m|161|LICEO DE HUARA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal|Bajo|Rural|65.80359373510069|65.88090843750811|67.67350955516659|71.98491860328437
2017|2m|178|LICEO TECNICO PROFESIONAL COLCHANE|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal|Bajo|Rural|77.43368414322369|75.09957966171018|72.08844141393813|74.83241932050055
2017|2m|191|LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Municipal|Medio bajo|Rural|72.10880269825726|64.63236531144868|62.83502236657051|71.68631890171646
2017|2m|199|LICEO DOMINGO LATRILLE LASTAUNOU|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal|Medio bajo|Urbano|76.85833111177789|78.96369478866153|74.75514710305703|80.22970951799333
2017|2m|200|LICEO POLITECNICO DIEGO PORTALES P.|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal|Medio bajo|Urbano|75.24203268929621|73.5374488354913|70.13194428046103|73.93346965268482
2017|2m|208|COLEGIO SAGRADA FAMILIA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Particular subvencionado|Medio|Urbano|77.36512057369615|77.19065874720478|72.63278827018777|79.63616917433838
2017|2m|211|LICEO  H.C. T.P.  MARIA ELENA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2302|MARÍA ELENA|ANTOFAGASTA|Municipal|Medio bajo|Urbano|69.89548395467689|67.88361521042218|68.69889286332212|71.45311273513258
2017|2m|217|LICEO LUIS CRUZ MARTINEZ|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Municipal|Medio|Urbano|73.95657085675508|75.32528863291476|69.28324370327314|77.37699665801735
2017|2m|218|LICEO FRANCISCO DE AGUIRRE|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Municipal|Medio bajo|Urbano|72.92636533858335|70.94692730779464|67.0547272533594|77.43119774608691
2017|2m|219|LICEO POLITECNICO CESAREO AGUIRRE G.|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Municipal|Medio bajo|Urbano|75.83939165904188|73.6860250477697|66.20784211272147|76.10084396823818
2017|2m|220|LICEO MINERO AMÉRICA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Municipal|Medio bajo|Urbano|77.7821548927117|76.4484882415907|73.14227087631106|80.30867934925441
2017|2m|253|COLEGIO ADVENTISTA DE CALAMA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Medio|Urbano|73.21338189161678|79.72867287783728|72.81286291433747|79.49133312700556
2017|2m|254|FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Medio|Urbano|78.45640898642924|76.98745342277483|71.82842736328873|80.43337611687983
2017|2m|255|COLEGIO  EJERCITO DE SALVACION|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Medio|Urbano|72.30621996823122|73.4552954956346|73.7554784675937|75.72613827712348
2017|2m|256|INSTITUTO OBISPO SILVA LEZAETA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Medio alto|Urbano|73.40517620419122|74.51901607095678|62.52384113008029|73.91084233705256
2017|2m|257|COLEGIO CHUQUICAMATA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular pagado|Alto|Urbano|77.25577614365461|77.27228603481751|73.92799455148615|77.67635393439578
2017|2m|270|COMPLEJO EDUCACIONAL TOCONAO|2|REGION DE ANTOFAGASTA|2|EL LOA|2203|SAN PEDRO DE ATACAMA|EL LOA|Municipal|Medio|Rural|81.7854847607548|74.36365540667985|70.9338150689788|79.46584565216594
2017|2m|279|LICEO INDUSTRIAL EULOGIO GORDO MONEO|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Municipal|Medio bajo|Urbano|72.41342047975137|75.56823626746848|65.39861022742025|73.70140558179506
2017|2m|280|LICEO COMERCIAL JERARDO MUNOZ CAMPOS|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Municipal|Medio bajo|Urbano|72.03723464098172|66.02716445980714|63.46814224510271|67.16914082854606
2017|2m|283|LICEO TECNICO ANTOFAGASTA|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Municipal|Medio bajo|Urbano|75.86482696437098|73.88502645517393|68.98505520296973|77.11812517800591
2017|2m|284|LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Municipal|Medio|Urbano|74.71974217528208|74.53608044789694|71.65227920656011|78.26875079982962
2017|2m|285|LICEO MARTA NAREA DIAZ|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Municipal|Medio|Urbano|71.88083368847209|70.25777949586205|62.81214259393632|73.17467661512201
