agno;rbd;ind;prom;dif;sigdif;difgru;sigdifgru;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;nom_deprov_rbd;cod_depe2;cod_grupo;cod_rural_rbd;codigo_bdd;fecha_bbdd;grado
2024;8375;HV;74;5;1;2;0;LICEO POLITECNICO DE AYSEN;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8375;PF;79;4;1;3;0;LICEO POLITECNICO DE AYSEN;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8379;AM;84;;;10;1;ESCUELA PEDRO AGUIRRE CERDA;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8379;CC;70;;;-5;-1;ESCUELA PEDRO AGUIRRE CERDA;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8379;HV;72;;;0;0;ESCUELA PEDRO AGUIRRE CERDA;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8379;PF;80;;;4;1;ESCUELA PEDRO AGUIRRE CERDA;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8380;AM;63;-9;-1;-11;-1;LICEO MANIHUALES;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;2;1;preliminar20240422v1;20250422;2m
2024;8380;CC;62;-2;0;-13;-1;LICEO MANIHUALES;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;2;1;preliminar20240422v1;20250422;2m
2024;8380;HV;68;-5;-1;-3;0;LICEO MANIHUALES;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;2;1;preliminar20240422v1;20250422;2m
2024;8380;PF;61;-4;-1;-16;-1;LICEO MANIHUALES;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;2;1;preliminar20240422v1;20250422;2m
2024;8391;AM;69;-1;0;-5;-1;ESCUELA EUSEBIO IBAR SCHEPELER;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11202;CISNES;Coyhaique;4;2;2;preliminar20240422v1;20250422;2m
2024;8391;CC;69;5;1;-6;-1;ESCUELA EUSEBIO IBAR SCHEPELER;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11202;CISNES;Coyhaique;4;2;2;preliminar20240422v1;20250422;2m
2024;8391;HV;65;0;0;-6;-1;ESCUELA EUSEBIO IBAR SCHEPELER;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11202;CISNES;Coyhaique;4;2;2;preliminar20240422v1;20250422;2m
2024;8391;PF;71;3;0;-6;-1;ESCUELA EUSEBIO IBAR SCHEPELER;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11202;CISNES;Coyhaique;4;2;2;preliminar20240422v1;20250422;2m
2024;8392;AM;74;-2;0;0;0;LICEO MELINKA;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11203;GUAITECAS;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8392;CC;;;;;;LICEO MELINKA;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11203;GUAITECAS;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8392;HV;71;-2;0;-1;0;LICEO MELINKA;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11203;GUAITECAS;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8392;PF;78;0;0;2;0;LICEO MELINKA;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11203;GUAITECAS;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8394;AM;72;-4;-1;-1;0;LICEO BICENTENARIO LUISA RABANAL PALMA;11;DE AYSÉN DEL GENERAL CARL;114;GENERAL CA;11401;CHILE CHICO;Coyhaique;4;3;2;preliminar20240422v1;20250422;2m
2024;8394;CC;75;3;0;0;0;LICEO BICENTENARIO LUISA RABANAL PALMA;11;DE AYSÉN DEL GENERAL CARL;114;GENERAL CA;11401;CHILE CHICO;Coyhaique;4;3;2;preliminar20240422v1;20250422;2m
2024;8394;HV;75;4;0;6;1;LICEO BICENTENARIO LUISA RABANAL PALMA;11;DE AYSÉN DEL GENERAL CARL;114;GENERAL CA;11401;CHILE CHICO;Coyhaique;4;3;2;preliminar20240422v1;20250422;2m
2024;8394;PF;76;3;0;0;0;LICEO BICENTENARIO LUISA RABANAL PALMA;11;DE AYSÉN DEL GENERAL CARL;114;GENERAL CA;11401;CHILE CHICO;Coyhaique;4;3;2;preliminar20240422v1;20250422;2m
2024;8403;AM;73;9;1;-1;0;LICEO BICENTENARIO RURAL CERRO CASTILL;11;DE AYSÉN DEL GENERAL CARL;114;GENERAL CA;11402;RÍO IBÁÑEZ;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8403;CC;75;7;1;0;0;LICEO BICENTENARIO RURAL CERRO CASTILL;11;DE AYSÉN DEL GENERAL CARL;114;GENERAL CA;11402;RÍO IBÁÑEZ;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8403;HV;74;20;1;2;0;LICEO BICENTENARIO RURAL CERRO CASTILL;11;DE AYSÉN DEL GENERAL CARL;114;GENERAL CA;11402;RÍO IBÁÑEZ;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8403;PF;82;13;1;6;1;LICEO BICENTENARIO RURAL CERRO CASTILL;11;DE AYSÉN DEL GENERAL CARL;114;GENERAL CA;11402;RÍO IBÁÑEZ;Coyhaique;4;1;2;preliminar20240422v1;20250422;2m
2024;8409;AM;72;-14;-1;-2;0;LICEO PIONEROS DEL SUR;11;DE AYSÉN DEL GENERAL CARL;113;CAPITÁN PR;11302;O'HIGGINS;Coyhaique;4;2;2;preliminar20240422v1;20250422;2m
2024;8409;CC;69;-15;-1;-6;-1;LICEO PIONEROS DEL SUR;11;DE AYSÉN DEL GENERAL CARL;113;CAPITÁN PR;11302;O'HIGGINS;Coyhaique;4;2;2;preliminar20240422v1;20250422;2m
2024;8409;HV;74;-8;-1;3;0;LICEO PIONEROS DEL SUR;11;DE AYSÉN DEL GENERAL CARL;113;CAPITÁN PR;11302;O'HIGGINS;Coyhaique;4;2;2;preliminar20240422v1;20250422;2m
2024;8409;PF;78;-7;-1;1;0;LICEO PIONEROS DEL SUR;11;DE AYSÉN DEL GENERAL CARL;113;CAPITÁN PR;11302;O'HIGGINS;Coyhaique;4;2;2;preliminar20240422v1;20250422;2m
2024;8411;AM;71;-1;0;-3;0;LICEO BICENTENARIO POLITECNICO LUIS CR;12;DE MAGALLANES Y DE LA ANT;124;ÚLTIMA ESP;12401;NATALES;Magallanes;4;2;1;preliminar20240422v1;20250422;2m
2024;8411;CC;71;1;0;-4;-1;LICEO BICENTENARIO POLITECNICO LUIS CR;12;DE MAGALLANES Y DE LA ANT;124;ÚLTIMA ESP;12401;NATALES;Magallanes;4;2;1;preliminar20240422v1;20250422;2m
2024;8411;HV;67;1;0;-4;0;LICEO BICENTENARIO POLITECNICO LUIS CR;12;DE MAGALLANES Y DE LA ANT;124;ÚLTIMA ESP;12401;NATALES;Magallanes;4;2;1;preliminar20240422v1;20250422;2m
2024;8411;PF;74;-1;0;-3;0;LICEO BICENTENARIO POLITECNICO LUIS CR;12;DE MAGALLANES Y DE LA ANT;124;ÚLTIMA ESP;12401;NATALES;Magallanes;4;2;1;preliminar20240422v1;20250422;2m
2024;8421;AM;73;-2;0;0;0;LICEO SALESIANO MONSEÑOR FAGNANO;12;DE MAGALLANES Y DE LA ANT;124;ÚLTIMA ESP;12401;NATALES;Magallanes;2;3;1;preliminar20240422v1;20250422;2m
2024;8421;CC;76;-2;0;1;0;LICEO SALESIANO MONSEÑOR FAGNANO;12;DE MAGALLANES Y DE LA ANT;124;ÚLTIMA ESP;12401;NATALES;Magallanes;2;3;1;preliminar20240422v1;20250422;2m
2024;8421;HV;69;-1;0;0;0;LICEO SALESIANO MONSEÑOR FAGNANO;12;DE MAGALLANES Y DE LA ANT;124;ÚLTIMA ESP;12401;NATALES;Magallanes;2;3;1;preliminar20240422v1;20250422;2m
