agno,grado,rbd,ind_am,ind_cc,ind_hv,ind_pf
2016,6b,3460,70,79,69,77
2016,6b,3462,78,69,65,75
2016,6b,3463,78,,69,81
2016,6b,3464,71,63,55,69
2016,6b,3465,73,78,70,81
2016,6b,3466,77,70,74,77
2016,6b,3467,72,67,69,74
2016,6b,3468,86,91,74,97
2016,6b,3470,77,73,76,73
2016,6b,3471,80,74,75,83
2016,6b,3475,73,69,62,75
2016,6b,3480,74,67,71,73
2016,6b,3481,74,71,71,78
2016,6b,3482,71,66,73,77
2016,6b,3483,80,75,69,81
2016,6b,3488,65,,54,79
2016,6b,3489,74,71,66,74
2016,6b,3490,72,68,61,73
2016,6b,3491,75,71,73,80
2016,6b,3492,75,71,71,81
2016,6b,3494,84,76,74,85
2016,6b,3495,82,77,79,88
2016,6b,3497,71,73,70,77
2016,6b,3502,68,85,83,85
2016,6b,3515,89,87,82,88
2016,6b,3517,67,80,65,72
2016,6b,3520,86,83,62,87
2016,6b,3523,71,91,82,92
2016,6b,3524,86,82,75,73
2016,6b,3530,75,80,67,82
2016,6b,3531,76,81,74,79
2016,6b,3532,80,87,81,86
2016,6b,3533,77,79,75,81
2016,6b,3538,76,70,64,77
2016,6b,3541,78,78,71,84
2016,6b,3544,85,84,79,88
2016,6b,3545,74,71,70,78
2016,6b,3546,75,72,72,73
2016,6b,3548,84,87,85,92
2016,6b,3549,75,79,68,81
2016,6b,3550,76,73,69,83
2016,6b,3551,79,80,72,83
2016,6b,3552,87,86,83,88
2016,6b,3554,80,80,79,85
2016,6b,3555,75,73,63,71
2016,6b,3564,94,,95,93
2016,6b,3568,73,99,77,80
2016,6b,3569,79,92,63,83
2016,6b,3573,75,,78,77
2016,6b,3579,82,,87,92
2016,6b,3580,81,90,100,93
2016,6b,3586,76,80,81,85
2016,6b,3588,84,78,56,85
2016,6b,3594,70,71,100,92
2016,6b,3599,83,96,96,98
2016,6b,3601,93,,80,92
2016,6b,3602,89,83,78,91
2016,6b,3604,79,,77,89
2016,6b,3608,69,79,74,75
2016,6b,3609,73,68,70,74
2016,6b,3610,79,80,79,84
2016,6b,3611,80,77,76,86
2016,6b,3612,57,,71,71
2016,6b,3614,63,,75,78
2016,6b,3615,71,85,82,91
2016,6b,3616,67,,94,
2016,6b,3619,74,68,65,68
2016,6b,3621,76,77,72,83
2016,6b,3622,79,79,76,84
2016,6b,3623,85,86,82,86
2016,6b,3624,85,,88,85
2016,6b,3625,70,83,60,71
2016,6b,3626,90,,100,98
2016,6b,3630,73,,83,72
2016,6b,3631,88,93,80,91
2016,6b,3632,79,77,85,84
2016,6b,3635,67,,51,76
2016,6b,3637,94,,90,100
2016,6b,3653,78,74,68,74
2016,6b,3654,72,79,72,78
2016,6b,3656,78,75,72,82
2016,6b,3657,71,71,66,73
2016,6b,3658,69,68,61,64
2016,6b,3659,73,62,59,70
2016,6b,3660,74,69,63,75
2016,6b,3662,75,70,69,77
2016,6b,3663,75,72,68,76
2016,6b,3664,75,73,70,83
2016,6b,3666,78,83,79,89
2016,6b,3667,76,67,79,82
2016,6b,3668,78,81,80,85
2016,6b,3669,78,86,81,85
2016,6b,3670,72,73,67,75
2016,6b,3671,69,77,69,76
2016,6b,3672,79,74,73,85
2016,6b,3673,75,80,78,83
2016,6b,3674,67,69,79,75
2016,6b,3675,75,69,66,72
2016,6b,3677,80,85,80,88
2016,6b,3678,72,63,56,63
2016,6b,3681,73,76,70,76
2016,6b,3683,75,78,74,86
2016,6b,3685,72,66,67,69
2016,6b,3686,79,96,77,92
2016,6b,3687,76,93,91,96
2016,6b,3691,52,56,61,64
2016,6b,3697,79,92,83,87
2016,6b,3698,80,84,68,95
2016,6b,3703,81,78,73,86
2016,6b,3704,70,,82,81
2016,6b,3707,83,78,79,82
2016,6b,3709,70,74,75,76
2016,6b,3711,75,81,74,79
2016,6b,3713,71,72,72,74
2016,6b,3714,84,81,83,89
2016,6b,3716,74,70,63,74
2016,6b,3717,75,79,72,79
2016,6b,3718,74,79,74,78
2016,6b,3719,69,75,67,76
2016,6b,3720,74,74,69,75
2016,6b,3723,75,78,64,80
2016,6b,3724,74,76,72,80
2016,6b,3726,70,78,66,82
2016,6b,3728,76,76,69,78
2016,6b,3730,76,83,78,83
2016,6b,3731,74,82,72,78
2016,6b,3733,75,72,68,75
2016,6b,3734,67,68,62,70
2016,6b,3735,76,74,67,75
2016,6b,3740,77,76,64,79
2016,6b,3743,77,80,77,82
2016,6b,3744,75,72,69,83
2016,6b,3745,80,78,81,84
2016,6b,3749,72,71,58,67
2016,6b,3754,66,,76,
2016,6b,3755,73,76,80,82
2016,6b,3757,67,86,71,76
2016,6b,3758,77,82,76,86
2016,6b,3759,74,72,73,76
2016,6b,3760,75,67,70,74
2016,6b,3762,79,74,81,87
2016,6b,3766,74,76,59,69
2016,6b,3768,74,79,74,78
2016,6b,3776,81,79,83,93
2016,6b,3781,77,88,85,88
2016,6b,3782,83,83,81,87
2016,6b,3783,70,83,88,87
2016,6b,3784,75,79,76,91
2016,6b,3786,66,70,72,69
2016,6b,3795,72,77,73,75
2016,6b,3796,74,84,77,80
2016,6b,3797,72,76,65,74
2016,6b,3798,77,84,83,87
2016,6b,3799,77,74,78,84
2016,6b,3800,74,,51,
2016,6b,3801,80,81,79,84
2016,6b,3802,77,70,72,75
2016,6b,3803,71,90,79,81
2016,6b,3804,68,76,81,78
2016,6b,3808,76,95,86,97
2016,6b,3814,91,93,99,100
2016,6b,3815,72,73,71,74
2016,6b,3818,84,88,82,96
2016,6b,3820,78,79,76,80
2016,6b,3823,69,69,71,71
2016,6b,3828,89,94,81,88
2016,6b,3829,73,79,,67
2016,6b,3831,70,77,78,80
2016,6b,3832,83,77,82,75
2016,6b,3833,83,85,82,90
2016,6b,3835,78,76,77,85
2016,6b,3836,75,76,77,81
2016,6b,3837,76,81,69,88
2016,6b,3838,70,83,73,75
2016,6b,3839,77,74,77,83
2016,6b,3840,81,78,79,85
2016,6b,3841,80,72,73,79
2016,6b,3842,72,75,74,80
2016,6b,3843,76,78,79,84
2016,6b,3846,83,,100,
2016,6b,3849,66,68,61,67
2016,6b,3852,92,98,90,98
2016,6b,3854,100,90,95,100
2016,6b,3855,70,73,68,75
2016,6b,3856,82,81,73,90
2016,6b,3857,75,87,73,86
2016,6b,3859,78,91,92,99
2016,6b,3863,,,,
2016,6b,3866,75,75,74,72
2016,6b,3867,80,70,72,80
2016,6b,3869,73,80,72,74
2016,6b,3872,78,68,63,75
2016,6b,3874,80,78,67,48
2016,6b,3876,72,75,72,77
2016,6b,3877,,57,,87
2016,6b,3882,79,89,78,90
2016,6b,3883,61,,78,
2016,6b,3884,75,81,81,87
2016,6b,3885,81,80,81,83
2016,6b,3886,74,66,66,74
2016,6b,3888,79,75,77,84
2016,6b,3890,75,79,72,82
2016,6b,3891,71,82,61,76
2016,6b,3894,85,75,81,85
2016,6b,3897,83,69,76,79
2016,6b,3898,83,82,77,98
2016,6b,3899,77,81,67,82
2016,6b,3900,76,,73,91
2016,6b,3903,82,87,72,90
2016,6b,3904,71,84,77,81
2016,6b,3906,79,82,70,86
2016,6b,3907,75,78,75,79
2016,6b,3910,78,78,75,83
2016,6b,3912,87,82,83,95
2016,6b,3913,74,75,74,81
2016,6b,3914,71,79,73,76
2016,6b,3916,81,74,77,87
2016,6b,3917,78,80,88,
2016,6b,3918,77,83,79,88
2016,6b,3920,77,89,88,90
2016,6b,3922,79,83,86,91
2016,6b,3924,91,92,86,92
2016,6b,3926,79,85,80,89
2016,6b,3930,74,79,78,81
2016,6b,3932,84,94,76,98
2016,6b,3934,79,78,75,77
2016,6b,3935,75,72,70,81
2016,6b,3937,83,87,81,92
2016,6b,3941,73,60,64,69
2016,6b,3947,86,79,77,94
2016,6b,3948,69,74,67,76
2016,6b,3949,63,63,64,89
2016,6b,3955,75,79,71,82
2016,6b,3957,74,78,69,74
2016,6b,3960,69,72,67,71
2016,6b,3962,83,,93,79
2016,6b,3965,78,70,66,72
2016,6b,3966,66,84,75,82
2016,6b,3967,77,72,71,83
2016,6b,3968,76,,71,74
2016,6b,3970,53,,77,
2016,6b,3971,75,79,75,81
2016,6b,3972,76,76,71,79
2016,6b,3974,80,78,72,85
2016,6b,3975,75,87,78,88
2016,6b,3977,72,72,67,76
2016,6b,3978,71,74,70,75
2016,6b,3980,75,71,69,77
2016,6b,3981,70,68,70,74
2016,6b,3982,73,73,61,74
2016,6b,3983,73,83,71,83
2016,6b,3984,75,72,74,75
2016,6b,3988,69,79,81,88
2016,6b,3989,95,,79,88
2016,6b,3991,74,92,85,98
2016,6b,3992,93,91,85,98
2016,6b,3995,74,74,63,75
2016,6b,3997,79,87,93,76
2016,6b,3999,76,72,66,79
2016,6b,4000,79,74,72,85
2016,6b,4001,78,84,81,88
2016,6b,4002,80,80,75,84
2016,6b,4003,,60,79,
2016,6b,4005,73,82,69,80
2016,6b,4006,77,89,80,81
2016,6b,4016,59,83,58,73
2016,6b,4017,73,97,68,94
2016,6b,4019,72,71,66,76
2016,6b,4022,78,83,87,95
2016,6b,4023,72,,50,
2016,6b,4026,83,88,80,92
2016,6b,4027,73,80,78,85
2016,6b,4029,69,72,71,77
2016,6b,4030,75,92,89,75
2016,6b,4032,74,72,72,80
2016,6b,4034,77,80,91,92
2016,6b,4037,,88,76,82
2016,6b,4039,87,90,79,94
2016,6b,4040,,87,97,96
2016,6b,4043,74,72,70,79
2016,6b,4046,80,74,81,84
2016,6b,4048,78,79,76,84
2016,6b,4050,78,73,72,79
2016,6b,4051,68,62,57,66
2016,6b,4052,73,79,75,85
2016,6b,4054,89,66,72,75
2016,6b,4059,87,83,76,81
2016,6b,4061,94,92,92,98
2016,6b,4064,66,76,71,79
2016,6b,4070,73,75,69,74
2016,6b,4071,77,77,74,80
2016,6b,4073,76,90,81,92
2016,6b,4074,69,,64,
2016,6b,4076,81,82,83,87
2016,6b,4085,81,79,79,82
2016,6b,4087,72,69,64,71
2016,6b,4088,90,88,68,76
2016,6b,4090,75,72,69,84
2016,6b,4092,91,99,95,87
2016,6b,4094,99,91,99,99
2016,6b,4096,87,98,45,96
2016,6b,4097,28,89,61,51
2016,6b,4101,76,97,78,93
2016,6b,4103,74,75,72,82
2016,6b,4104,78,75,82,87
2016,6b,4107,85,92,77,87
2016,6b,4112,73,80,71,75
2016,6b,4116,77,90,82,75
2016,6b,4125,77,75,77,76
2016,6b,4128,74,91,88,90
2016,6b,4130,75,82,74,87
2016,6b,4131,82,83,75,81
2016,6b,4133,83,77,86,83
2016,6b,4134,81,87,85,85
2016,6b,4135,71,81,72,79
2016,6b,4139,78,81,64,82
2016,6b,4141,75,78,74,84
2016,6b,4142,82,87,79,93
2016,6b,4146,79,83,81,79
2016,6b,4148,83,87,84,95
2016,6b,4150,80,84,79,85
2016,6b,4154,79,83,74,86
2016,6b,4155,82,92,87,99
2016,6b,4157,,,,
2016,6b,4158,81,,86,
2016,6b,4160,80,76,73,83
2016,6b,4168,78,78,72,83
2016,6b,4169,70,73,65,74
2016,6b,4171,73,71,65,75
2016,6b,4172,71,69,65,70
2016,6b,4173,75,74,70,78
2016,6b,4174,74,76,70,86
2016,6b,4175,73,81,75,83
2016,6b,4176,75,74,71,72
2016,6b,4177,74,77,69,84
2016,6b,4179,73,77,69,79
2016,6b,4180,75,72,67,73
2016,6b,4181,74,74,77,80
2016,6b,4183,74,69,60,77
2016,6b,4185,71,78,63,75
2016,6b,4186,79,75,64,82
2016,6b,4188,70,81,69,78
2016,6b,4189,76,72,65,75
2016,6b,4190,76,72,70,76
2016,6b,4191,83,74,69,78
2016,6b,4193,71,86,82,81
2016,6b,4194,76,80,73,81
2016,6b,4195,70,65,63,70
2016,6b,4197,73,77,61,79
2016,6b,4199,77,78,78,79
2016,6b,4200,72,69,67,68
2016,6b,4201,77,70,74,79
2016,6b,4202,55,81,45,63
2016,6b,4204,71,75,65,86
2016,6b,4205,85,86,81,92
2016,6b,4207,80,81,78,87
2016,6b,4210,74,71,67,75
2016,6b,4212,78,83,68,81
2016,6b,4216,92,82,93,86
2016,6b,4221,81,77,67,90
2016,6b,4228,88,86,85,95
2016,6b,4231,65,67,69,62
2016,6b,4235,75,74,73,79
2016,6b,4241,80,78,83,90
2016,6b,4254,78,71,75,83
2016,6b,4255,79,80,86,88
2016,6b,4258,73,78,71,84
2016,6b,4259,81,82,75,88
2016,6b,4262,76,77,62,75
2016,6b,4266,75,81,71,84
2016,6b,4268,78,76,69,78
2016,6b,4269,81,84,73,86
2016,6b,4270,68,68,60,71
2016,6b,4271,79,79,65,80
2016,6b,4272,73,77,62,79
2016,6b,4275,76,83,76,86
2016,6b,4277,76,78,69,80
2016,6b,4280,75,80,77,84
2016,6b,4281,83,81,80,88
2016,6b,4285,74,75,74,76
2016,6b,4286,78,76,71,80
2016,6b,4290,77,79,73,90
2016,6b,4292,86,87,71,91
2016,6b,4293,92,97,93,
2016,6b,4297,73,77,65,83
2016,6b,4298,77,80,84,85
2016,6b,4299,74,82,80,85
2016,6b,4302,83,86,80,93
2016,6b,4305,64,,55,78
2016,6b,4306,73,80,81,90
2016,6b,4307,74,78,75,75
2016,6b,4308,75,84,74,79
2016,6b,4310,74,74,72,79
2016,6b,4311,78,75,70,74
2016,6b,4312,76,76,75,79
2016,6b,4314,,,71,
2016,6b,4316,70,73,86,84
2016,6b,4317,64,,64,
2016,6b,4320,89,94,87,90
2016,6b,4321,68,83,57,88
2016,6b,4322,98,97,100,98
2016,6b,4323,,94,100,
2016,6b,4324,80,74,79,84
2016,6b,4328,74,80,79,80
2016,6b,4331,72,70,59,82
2016,6b,4333,72,,63,70
2016,6b,4334,76,69,72,79
2016,6b,4337,75,85,49,71
2016,6b,4338,58,69,62,58
2016,6b,4339,95,69,59,51
2016,6b,4342,,97,60,100
2016,6b,4345,79,,83,84
2016,6b,4348,78,78,75,88
2016,6b,4350,92,88,95,93
2016,6b,4352,72,69,69,71
2016,6b,4354,66,72,67,73
2016,6b,4355,72,78,78,80
2016,6b,4356,79,73,75,73
2016,6b,4357,66,,72,
2016,6b,4358,86,83,75,88
2016,6b,4359,78,79,73,81
2016,6b,4361,68,73,72,91
2016,6b,4365,69,71,63,78
2016,6b,4368,83,93,90,87
2016,6b,4372,76,,75,
2016,6b,4374,76,75,76,81
2016,6b,4375,74,73,68,78
2016,6b,4379,71,73,69,83
2016,6b,4382,80,,73,84
2016,6b,4383,76,,86,
2016,6b,4384,68,66,49,64
2016,6b,4386,76,76,66,78
2016,6b,4387,71,81,76,78
2016,6b,4389,81,84,67,79
2016,6b,4391,77,84,61,74
2016,6b,4392,70,74,67,68
2016,6b,4393,75,84,62,82
2016,6b,4396,72,82,74,75
2016,6b,4397,55,84,80,70
2016,6b,4402,72,78,67,72
2016,6b,4405,73,74,66,76
2016,6b,4406,68,70,66,69
2016,6b,4407,66,74,68,77
2016,6b,4409,73,74,69,81
2016,6b,4410,69,70,61,74
2016,6b,4412,72,70,62,75
2016,6b,4414,80,80,76,78
2016,6b,4419,78,85,80,90
2016,6b,4421,54,62,61,71
2016,6b,4426,70,67,61,35
2016,6b,4432,83,91,85,93
2016,6b,4435,76,86,83,81
2016,6b,4436,84,93,79,95
2016,6b,4437,73,80,71,87
2016,6b,4441,80,76,56,87
2016,6b,4443,90,91,89,95
2016,6b,4446,83,76,72,86
2016,6b,4447,82,76,75,87
2016,6b,4448,77,68,72,77
2016,6b,4449,78,73,62,73
2016,6b,4452,75,78,74,79
2016,6b,4453,75,77,73,86
2016,6b,4454,77,78,76,85
2016,6b,4455,69,72,73,78
2016,6b,4456,83,85,81,89
2016,6b,4459,89,89,81,91
2016,6b,4460,93,94,75,
2016,6b,4462,83,,63,
2016,6b,4466,69,68,56,63
2016,6b,4467,66,,29,
2016,6b,4469,80,89,56,88
2016,6b,4470,77,,68,59
2016,6b,4471,80,86,84,90
2016,6b,4472,87,99,91,92
2016,6b,4474,72,85,69,
2016,6b,4476,79,,73,
2016,6b,4478,78,99,67,80
2016,6b,4479,66,,82,
2016,6b,4480,93,69,31,59
2016,6b,4481,70,72,66,77
2016,6b,4482,76,76,71,80
2016,6b,4484,76,82,80,86
2016,6b,4485,74,76,79,78
2016,6b,4486,79,84,72,85
2016,6b,4495,82,91,93,96
2016,6b,4496,77,64,58,64
2016,6b,4497,73,71,70,76
2016,6b,4499,79,83,80,80
2016,6b,4500,71,67,67,71
2016,6b,4503,80,92,98,96
2016,6b,4506,73,64,65,70
2016,6b,4507,69,65,68,72
2016,6b,4509,80,71,72,81
2016,6b,4510,81,79,83,85
2016,6b,4512,75,76,72,85
2016,6b,4513,78,81,69,81
2016,6b,4514,65,73,71,73
2016,6b,4517,68,82,78,79
2016,6b,4527,,,,94
2016,6b,4530,75,80,76,82
2016,6b,4531,71,70,68,75
2016,6b,4548,70,70,66,74
2016,6b,4563,70,69,64,73
2016,6b,4564,71,66,58,69
2016,6b,4565,71,70,67,73
2016,6b,4569,76,77,71,78
2016,6b,4571,61,60,60,54
2016,6b,4572,63,,57,63
2016,6b,4574,71,73,62,72
2016,6b,4575,78,79,71,84
2016,6b,4576,75,67,68,76
2016,6b,4577,76,63,73,80
2016,6b,4578,71,69,67,71
2016,6b,4579,78,76,73,82
2016,6b,4581,71,80,64,76
2016,6b,4582,72,53,64,65
2016,6b,4584,72,73,64,74
2016,6b,4585,77,74,73,81
2016,6b,4586,74,74,70,78
2016,6b,4588,67,69,67,69
2016,6b,4589,59,65,57,67
2016,6b,4591,72,67,64,73
2016,6b,4592,74,68,68,75
2016,6b,4593,71,61,56,65
2016,6b,4594,71,73,64,75
2016,6b,4595,73,69,63,74
2016,6b,4603,72,72,70,74
2016,6b,4609,76,69,67,76
2016,6b,4611,71,71,62,71
2016,6b,4612,75,72,78,82
2016,6b,4613,66,71,79,82
2016,6b,4614,74,71,61,78
2016,6b,4615,72,69,69,76
2016,6b,4616,67,64,63,70
2016,6b,4617,68,,62,66
2016,6b,4622,81,82,75,90
2016,6b,4626,69,73,66,73
2016,6b,4627,72,78,73,74
2016,6b,4628,75,77,69,74
2016,6b,4629,71,84,73,75
2016,6b,4630,78,81,76,81
2016,6b,4631,71,72,71,74
2016,6b,4632,75,77,64,83
2016,6b,4633,72,82,79,81
2016,6b,4635,78,88,72,79
2016,6b,4636,66,68,74,70
2016,6b,4639,81,88,80,91
2016,6b,4641,73,75,61,73
2016,6b,4644,71,,65,70
2016,6b,4645,73,81,72,77
2016,6b,4646,73,75,73,75
2016,6b,4647,72,74,67,73
2016,6b,4648,71,71,61,65
2016,6b,4649,74,79,67,76
2016,6b,4650,77,72,74,76
2016,6b,4656,74,82,73,82
2016,6b,4658,71,74,68,70
2016,6b,4659,69,76,75,72
2016,6b,4660,72,68,70,73
2016,6b,4662,74,73,69,73
2016,6b,4663,71,77,66,75
2016,6b,4664,79,81,73,82
2016,6b,4665,81,86,82,80
2016,6b,4666,72,76,68,77
2016,6b,4667,73,73,70,74
2016,6b,4669,73,77,70,73
2016,6b,4670,75,82,62,81
2016,6b,4672,73,70,65,73
2016,6b,4675,78,78,76,81
2016,6b,4677,69,77,74,71
2016,6b,4679,75,76,73,80
2016,6b,4680,72,81,64,76
2016,6b,4686,73,74,71,76
2016,6b,4687,72,76,79,73
2016,6b,4688,78,81,71,80
2016,6b,4689,77,73,73,77
2016,6b,4691,76,73,69,78
2016,6b,4694,75,77,69,76
2016,6b,4698,74,71,70,79
2016,6b,4711,77,69,65,73
2016,6b,4712,74,70,68,79
2016,6b,4713,72,72,71,74
2016,6b,4714,72,75,72,76
2016,6b,4717,73,72,59,73
2016,6b,4719,76,82,75,85
2016,6b,4720,75,82,65,86
2016,6b,4722,73,72,67,77
2016,6b,4723,75,78,71,78
2016,6b,4724,69,72,69,72
2016,6b,4725,72,68,61,71
2016,6b,4726,72,82,75,84
2016,6b,4727,74,75,67,76
2016,6b,4728,76,74,69,78
2016,6b,4730,72,73,70,75
2016,6b,4731,78,65,69,75
2016,6b,4732,73,77,76,78
2016,6b,4733,75,79,71,79
2016,6b,4734,75,77,67,78
2016,6b,4736,73,75,64,76
2016,6b,4737,74,72,72,77
2016,6b,4742,74,70,70,78
2016,6b,4744,68,77,77,77
2016,6b,4746,72,68,63,72
2016,6b,4747,75,79,71,78
2016,6b,4748,62,64,61,72
2016,6b,4750,87,81,70,83
2016,6b,4753,77,82,80,85
2016,6b,4754,76,70,69,76
2016,6b,4758,77,82,81,80
2016,6b,4760,76,84,67,80
2016,6b,4762,75,79,74,78
2016,6b,4767,76,77,71,74
2016,6b,4772,76,77,71,78
2016,6b,4774,68,77,72,74
2016,6b,4777,70,69,60,59
2016,6b,4778,73,79,72,81
2016,6b,4779,71,72,69,70
2016,6b,4781,76,76,73,80
2016,6b,4782,74,75,73,77
2016,6b,4785,78,80,71,80
2016,6b,4786,79,87,76,87
2016,6b,4790,80,83,73,81
2016,6b,4791,77,79,72,86
2016,6b,4792,77,87,83,84
2016,6b,4796,78,83,73,82
2016,6b,4798,75,77,76,76
2016,6b,4806,70,78,70,78
2016,6b,4807,77,83,83,83
2016,6b,4808,72,79,77,83
2016,6b,4809,78,81,82,88
2016,6b,4810,75,70,65,78
2016,6b,4811,74,73,68,80
2016,6b,4812,79,84,82,88
2016,6b,4813,76,75,74,78
2016,6b,4814,73,80,75,80
2016,6b,4817,74,78,78,79
2016,6b,4818,71,82,61,77
2016,6b,4820,76,77,80,80
2016,6b,4822,79,81,71,85
2016,6b,4830,77,74,69,78
2016,6b,4831,76,81,61,79
2016,6b,4832,76,78,68,85
2016,6b,4834,75,69,73,80
2016,6b,4835,76,82,75,84
2016,6b,4836,78,73,65,80
2016,6b,4837,71,72,69,71
2016,6b,4838,76,74,74,78
2016,6b,4839,77,74,70,87
2016,6b,4840,72,66,65,68
2016,6b,4841,74,75,63,77
2016,6b,4842,79,78,78,83
2016,6b,4843,81,80,76,84
2016,6b,4844,71,70,74,71
2016,6b,4845,75,83,80,87
2016,6b,4848,77,83,76,87
2016,6b,4852,75,78,74,82
2016,6b,4854,88,91,79,87
2016,6b,4855,79,85,79,88
2016,6b,4858,83,,46,
2016,6b,4859,84,95,72,86
2016,6b,4860,72,71,66,79
2016,6b,4861,69,90,62,81
2016,6b,4865,75,77,75,76
2016,6b,4866,77,84,81,79
2016,6b,4867,83,77,77,79
2016,6b,4868,72,71,63,67
2016,6b,4869,73,67,70,72
2016,6b,4871,72,74,68,74
2016,6b,4873,81,86,79,84
2016,6b,4875,60,69,82,64
2016,6b,4877,,,91,89
2016,6b,4879,66,,71,68
2016,6b,4882,79,87,84,75
2016,6b,4886,76,56,88,68
2016,6b,4889,,,,
2016,6b,4890,70,76,65,85
2016,6b,4896,78,91,96,98
2016,6b,4898,73,74,71,77
2016,6b,4902,72,75,74,81
2016,6b,4904,98,96,81,79
2016,6b,4907,,53,74,
2016,6b,4908,81,73,72,78
2016,6b,4909,75,75,78,75
2016,6b,4911,78,89,80,80
2016,6b,4912,92,,82,
2016,6b,4913,65,89,80,88
2016,6b,4915,78,81,74,84
2016,6b,4917,74,93,82,78
2016,6b,4920,70,79,53,65
2016,6b,4922,74,77,71,80
2016,6b,4923,61,89,68,
2016,6b,4926,72,70,69,74
2016,6b,4927,77,88,78,85
2016,6b,4929,,92,92,93
2016,6b,4930,91,86,84,89
2016,6b,4932,71,78,56,76
2016,6b,4935,83,86,75,83
2016,6b,4940,79,94,83,91
2016,6b,4943,80,86,82,93
2016,6b,4946,72,77,78,83
2016,6b,4947,78,80,77,82
2016,6b,4952,74,75,64,83
2016,6b,4953,76,71,66,75
2016,6b,4954,75,78,71,83
2016,6b,4955,65,77,67,75
2016,6b,4956,70,70,67,74
2016,6b,4958,74,69,64,74
2016,6b,4960,74,73,72,77
2016,6b,4961,74,75,72,80
2016,6b,4967,77,81,72,85
2016,6b,4968,72,71,71,82
2016,6b,4969,75,75,60,84
2016,6b,4970,78,78,66,81
2016,6b,4971,78,68,64,79
2016,6b,4973,78,84,75,81
2016,6b,4974,79,,68,82
2016,6b,4984,74,71,70,74
2016,6b,4985,74,66,68,75
2016,6b,4986,73,74,67,75
2016,6b,4987,74,70,75,77
2016,6b,4988,69,71,60,72
2016,6b,4989,65,61,55,60
2016,6b,4990,70,73,64,77
2016,6b,4991,76,76,64,79
2016,6b,4992,74,76,74,81
2016,6b,4994,72,72,62,76
2016,6b,4995,72,67,58,71
2016,6b,4996,80,77,75,81
2016,6b,4997,76,76,69,75
2016,6b,4998,80,74,73,87
2016,6b,4999,69,69,58,68
2016,6b,5001,74,68,63,70
2016,6b,5002,74,63,66,74
2016,6b,5003,73,74,72,77
2016,6b,5005,80,75,75,89
2016,6b,5006,74,74,73,87
2016,6b,5009,68,82,75,77
2016,6b,5010,79,79,74,83
2016,6b,5012,76,74,71,75
2016,6b,5015,79,79,69,79
2016,6b,5016,76,77,72,81
2016,6b,5019,77,79,70,80
2016,6b,5020,72,75,71,76
2016,6b,5025,74,77,72,82
2016,6b,5026,78,72,72,77
2016,6b,5028,73,76,74,81
2016,6b,5029,80,82,82,84
2016,6b,5031,80,81,80,85
2016,6b,5033,72,72,68,77
2016,6b,5034,76,70,67,78
2016,6b,5035,72,66,59,70
2016,6b,5036,94,97,74,92
2016,6b,5038,72,78,80,84
2016,6b,5039,75,71,66,77
2016,6b,5040,73,82,68,72
2016,6b,5043,55,71,69,54
2016,6b,5046,74,74,59,70
2016,6b,5049,77,76,68,80
2016,6b,5050,76,75,71,76
2016,6b,5051,76,72,72,78
2016,6b,5052,79,71,64,75
2016,6b,5053,72,80,74,83
2016,6b,5054,78,71,66,77
2016,6b,5055,76,76,76,82
2016,6b,5057,79,81,72,86
2016,6b,5059,80,84,72,
2016,6b,5060,87,,72,
2016,6b,5064,67,,69,84
2016,6b,5065,65,69,65,43
2016,6b,5066,88,93,81,82
2016,6b,5069,72,76,62,76
2016,6b,5070,82,78,62,82
2016,6b,5072,81,83,80,88
2016,6b,5073,71,67,72,71
2016,6b,5074,73,74,64,71
2016,6b,5078,88,89,89,
2016,6b,5080,64,79,61,
2016,6b,5082,75,79,74,82
2016,6b,5083,75,78,74,74
2016,6b,5085,75,77,68,81
2016,6b,5086,69,75,61,63
2016,6b,5087,71,72,69,75
2016,6b,5088,73,70,74,77
2016,6b,5090,74,71,65,72
2016,6b,5091,77,77,67,80
2016,6b,5093,69,73,61,77
2016,6b,5095,72,93,82,85
2016,6b,5097,71,83,66,84
2016,6b,5099,75,91,70,73
2016,6b,5100,68,91,90,90
2016,6b,5101,65,72,71,74
2016,6b,5104,72,71,70,75
2016,6b,5106,68,67,66,73
2016,6b,5109,78,70,73,79
2016,6b,5110,83,84,79,90
2016,6b,5112,77,72,72,80
2016,6b,5113,75,73,71,78
2016,6b,5114,100,98,80,
2016,6b,5116,75,80,66,71
2016,6b,5117,75,80,58,62
2016,6b,5119,79,80,76,93
2016,6b,5121,68,80,70,83
2016,6b,5122,72,70,66,74
2016,6b,5123,74,77,68,78
2016,6b,5127,74,71,70,78
2016,6b,5128,75,75,72,75
2016,6b,5129,73,73,71,78
2016,6b,5130,72,71,67,71
2016,6b,5131,73,74,65,77
2016,6b,5132,77,78,78,79
2016,6b,5133,75,82,74,82
2016,6b,5134,72,79,75,86
2016,6b,5135,70,84,68,85
2016,6b,5140,73,76,77,83
2016,6b,5143,71,88,74,82
2016,6b,5145,74,77,65,80
2016,6b,5150,80,78,78,80
2016,6b,5151,75,74,71,85
2016,6b,5152,67,76,71,73
2016,6b,5153,69,72,73,73
2016,6b,5154,72,70,68,77
2016,6b,5157,74,,71,
2016,6b,5158,66,68,62,71
2016,6b,5159,82,,70,
2016,6b,5162,86,90,85,83
2016,6b,5165,,,,
2016,6b,5166,69,75,72,74
2016,6b,5167,99,95,96,86
