agno|grado|rbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe2|cod_grupo|cod_rural_rbd|ind_am|ind_cc|ind_hv|ind_pf
2017|4b|33|ESCUELA CARLOS CONDELL DE LA HAZA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Municipal|Medio bajo|Rural|76.1904993972819|75.67333502537829|65.27823420028132|80.53008953540865
2017|4b|35|ESCUELA GRAL. MANUEL BAQUEDANO|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Municipal|Medio bajo|Rural|81.24935584400116|82.27265092508559|75.25708856960496|85.53033566805043
2017|4b|36|ESCUELA IGNACIO CARRERA PINTO|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Municipal|Bajo|Urbano|77.29703707845077|72.83438730042845|69.93182129157707|75.41885040709227
2017|4b|38|ESCUELA ESPAÑA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Municipal|Bajo|Rural|73.45426391347411|71.00064442149837|67.92012402547395|77.58164834896621
2017|4b|39|ESCUELA PAMPA ALGODONAL|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Municipal|Medio bajo|Rural|72.10903310328349|66.69020212257205|59.29737935238408|74.8247286654925
2017|4b|41|ESCUELA VALLE DE CHACA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Municipal|Medio|Rural|79.92412521788617|86.80802686011148|82.09076771068267|82.68300428417311
2017|4b|42|ESCUELA MOLINOS LLUTA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Municipal|Medio|Rural|77.11390791628739|78.89731041017564|86.85557975830304|80.75397300508081
2017|4b|45|COLEGIO ITALIANO SANTA ANA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio alto|Urbano|72.27270443873444|81.04411309372973|70.55126898100546|76.60001654973732
2017|4b|50|COLEGIO ADVENTISTA DE ARICA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio|Urbano|75.96317118491498|79.07249840013756|71.26174933176556|78.15646274691827
2017|4b|52|LICEO DOMINGO SANTA MARIA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio|Urbano|77.12584898341254|75.42223075172055|68.32756380334691|74.86642508587761
2017|4b|56|COLEGIO SAN MARCOS DE ARICA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio alto|Urbano|77.97749551093251|81.68734744747823|73.46372403363789|85.08369904431393
2017|4b|59|COLEGIO SAN JORGE|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular pagado|Alto|Urbano|75.79615492939249|73.98285526106986|76.97270184401943|79.11735995419366
2017|4b|60|COLEGIO ALEMAN DE ARICA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio alto|Urbano|72.6288865741501|76.31820573035479|73.07951010695693|77.43587598909677
2017|4b|67|ABRAHAM LINCOLN SCHOOL|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Medio alto|Urbano|70.18451429730662|77.94334423878775|68.57200993992242|79.12857943263306
2017|4b|69|JUNIOR COLLEGE|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular pagado|Alto|Urbano|73.76262777125282|80.19176068207167|69.3516887723908|80.64953030944176
2017|4b|72|LICEO  VALLE DE CODPA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15102|CAMARONES|ARICA|Municipal|Medio|Rural|80.70278387574624|90.17435112277532|70.29358116255507|76.96763580654954
2017|4b|75|ESCUELA VALLE DE GUANACAGUA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15102|CAMARONES|ARICA|Municipal|Bajo|Rural||||
2017|4b|76|ESCUELA VALLE DE CUYA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15102|CAMARONES|ARICA|Municipal|Bajo|Rural|81.2135111234075||95.08135768305994|85.71024123751027
2017|4b|78|LICEO GRANADEROS|15|REGION DE ARICA Y PARINACOTA|2|PARINACOTA|15201|PUTRE|PARINACOTA|Municipal|Medio bajo|Rural|73.10460833230061|56.90479495159404|54.06533348957817|62.00164088629022
2017|4b|79|ESCUELA EL MARQUEZ|15|REGION DE ARICA Y PARINACOTA|2|PARINACOTA|15201|PUTRE|PARINACOTA|Municipal|Medio bajo|Rural|82.71552823780337||69.09562679953331|83.6172052085533
