agno,grado,rbd,ind_am,ind_cc,ind_hv,ind_pf
2016,4b,7647,74,79,72,82
2016,4b,7648,72,71,75,77
2016,4b,7651,75,76,66,79
2016,4b,7654,74,82,76,82
2016,4b,7655,76,72,68,76
2016,4b,7656,65,77,63,76
2016,4b,7658,69,72,69,75
2016,4b,7659,71,67,62,73
2016,4b,7661,98,,88,
2016,4b,7662,77,93,82,91
2016,4b,7663,73,88,73,87
2016,4b,7664,74,69,69,77
2016,4b,7665,73,,69,82
2016,4b,7668,69,84,79,85
2016,4b,7669,73,,69,76
2016,4b,7670,57,80,78,76
2016,4b,7671,78,79,78,85
2016,4b,7672,62,71,68,77
2016,4b,7673,82,,67,88
2016,4b,7675,77,86,69,78
2016,4b,7676,78,,70,
2016,4b,7677,77,,57,76
2016,4b,7679,80,81,78,87
2016,4b,7682,78,73,65,77
2016,4b,7684,65,68,70,63
2016,4b,7685,73,76,72,78
2016,4b,7689,74,86,82,60
2016,4b,7690,78,80,84,87
2016,4b,7691,74,87,75,79
2016,4b,7694,87,79,79,78
2016,4b,7695,77,83,78,63
2016,4b,7696,77,77,73,81
2016,4b,7698,65,91,46,57
2016,4b,7699,73,77,69,76
2016,4b,7700,76,77,71,80
2016,4b,7701,69,71,71,76
2016,4b,7704,71,81,64,73
2016,4b,7706,73,72,67,74
2016,4b,7707,74,75,72,76
2016,4b,7709,78,81,73,82
2016,4b,7712,76,81,74,77
2016,4b,7714,75,76,71,86
2016,4b,7715,57,80,75,80
2016,4b,7717,75,78,80,79
2016,4b,7718,74,,73,75
2016,4b,7722,68,66,65,75
2016,4b,7723,73,76,71,83
2016,4b,7724,75,64,69,74
2016,4b,7725,69,77,63,72
2016,4b,7726,75,81,64,73
2016,4b,7729,71,,74,84
2016,4b,7730,75,,69,81
2016,4b,7732,,,28,
2016,4b,7738,78,86,81,83
2016,4b,7739,,,,
2016,4b,7740,76,78,71,82
2016,4b,7741,78,,71,
2016,4b,7742,74,77,73,81
2016,4b,7743,75,80,72,84
2016,4b,7744,72,71,65,73
2016,4b,7745,79,68,85,82
2016,4b,7752,68,,62,
2016,4b,7753,65,65,60,64
2016,4b,7754,63,,70,70
2016,4b,7755,70,87,79,87
2016,4b,7756,76,78,75,75
2016,4b,7757,80,,70,
2016,4b,7758,75,83,78,82
2016,4b,7759,71,61,56,
2016,4b,7760,74,73,64,78
2016,4b,7761,74,85,70,81
2016,4b,7763,66,,63,80
2016,4b,7767,78,90,78,83
2016,4b,7773,73,71,67,76
2016,4b,7774,72,72,61,72
2016,4b,7775,71,70,67,76
2016,4b,7776,72,71,62,64
2016,4b,7777,72,67,60,71
2016,4b,7779,71,,67,64
2016,4b,7782,81,,64,
2016,4b,7783,79,83,78,85
2016,4b,7785,65,84,71,80
2016,4b,7786,47,76,59,63
2016,4b,7788,76,79,76,81
2016,4b,7789,75,74,72,78
2016,4b,7790,94,91,93,100
2016,4b,7791,71,73,74,79
2016,4b,7793,59,59,57,65
2016,4b,7794,75,,65,67
2016,4b,7798,71,,76,85
2016,4b,7801,83,77,71,77
2016,4b,7802,71,74,62,75
2016,4b,7804,82,,75,
2016,4b,7805,75,82,90,87
2016,4b,7806,66,88,75,83
2016,4b,7807,68,90,88,75
2016,4b,7808,50,89,78,60
2016,4b,7809,69,81,71,79
2016,4b,7810,78,63,82,81
2016,4b,7811,71,92,66,
2016,4b,7812,68,,41,79
2016,4b,7815,68,83,87,87
2016,4b,7818,72,,75,75
2016,4b,7820,74,79,81,81
2016,4b,7821,77,82,74,71
2016,4b,7822,79,89,63,95
2016,4b,7824,65,77,73,78
2016,4b,7825,73,70,72,82
2016,4b,7826,73,74,74,76
2016,4b,7832,72,70,69,85
2016,4b,7833,69,75,70,73
2016,4b,7834,66,68,72,75
2016,4b,7836,73,73,69,75
2016,4b,7837,66,,72,
2016,4b,7847,79,96,100,96
2016,4b,7850,72,74,61,77
2016,4b,7852,78,99,81,99
2016,4b,7854,74,79,69,79
2016,4b,7855,68,79,66,73
2016,4b,7856,97,92,,86
2016,4b,7858,75,82,64,77
2016,4b,7861,74,,,
2016,4b,7866,70,75,69,79
2016,4b,7871,65,79,70,86
2016,4b,7872,93,95,92,98
2016,4b,7874,73,72,68,82
2016,4b,7878,77,88,73,85
2016,4b,7881,80,76,72,92
2016,4b,7882,54,54,81,
2016,4b,7891,,,44,71
2016,4b,7896,65,65,53,62
2016,4b,7897,74,70,65,81
2016,4b,7898,84,84,74,86
2016,4b,7901,69,82,72,77
2016,4b,7903,67,95,82,90
2016,4b,7904,62,73,31,70
2016,4b,7905,82,,75,81
2016,4b,7907,76,76,75,82
2016,4b,7908,86,,70,71
2016,4b,7910,68,,82,
2016,4b,7911,73,82,75,84
2016,4b,7913,74,94,70,90
2016,4b,7915,47,72,52,100
2016,4b,7916,85,,80,
2016,4b,7917,70,75,78,80
2016,4b,7918,74,85,77,87
2016,4b,7922,79,80,67,83
2016,4b,7924,69,67,64,69
2016,4b,7927,73,,75,
2016,4b,7929,69,71,54,59
2016,4b,7930,82,94,96,88
2016,4b,7933,62,,64,
2016,4b,7936,55,61,55,54
2016,4b,7938,94,95,89,93
2016,4b,7939,63,91,76,82
2016,4b,7940,81,79,67,75
2016,4b,7942,71,69,68,71
2016,4b,7944,65,82,74,80
2016,4b,7945,73,87,83,77
2016,4b,7946,75,93,81,86
2016,4b,7947,84,78,89,87
2016,4b,7948,77,87,86,78
2016,4b,7950,69,75,70,63
2016,4b,7952,72,86,63,68
2016,4b,7953,75,,90,
2016,4b,7954,42,,65,
2016,4b,7958,69,73,69,75
2016,4b,7959,69,69,66,72
2016,4b,7961,69,,67,68
2016,4b,7962,71,78,75,77
2016,4b,7967,68,71,62,75
2016,4b,7968,68,70,64,69
2016,4b,7970,77,77,80,84
2016,4b,7975,67,65,60,69
2016,4b,7976,73,75,64,78
2016,4b,7977,71,68,71,73
2016,4b,7978,79,71,69,91
2016,4b,7982,68,69,56,65
2016,4b,7987,73,76,79,91
2016,4b,7989,70,74,67,73
2016,4b,7990,64,87,73,
2016,4b,7992,66,73,61,54
2016,4b,7993,73,76,51,
2016,4b,7994,49,77,61,63
2016,4b,7996,57,70,71,
2016,4b,7998,61,80,70,91
2016,4b,8000,74,78,79,79
2016,4b,8003,70,74,72,74
2016,4b,8004,76,81,72,76
2016,4b,8005,72,73,66,78
2016,4b,8006,76,67,71,75
2016,4b,8012,64,75,62,68
2016,4b,8013,76,83,76,83
2016,4b,8014,,,,
2016,4b,8019,83,70,56,
2016,4b,8020,78,75,72,66
2016,4b,8021,92,95,91,90
2016,4b,8022,77,77,68,70
2016,4b,8027,73,80,69,73
2016,4b,8032,69,,67,87
2016,4b,8033,67,,72,71
2016,4b,8036,69,68,56,72
2016,4b,8037,92,,84,99
2016,4b,8038,78,,85,
2016,4b,8046,69,71,63,74
2016,4b,8047,72,79,74,76
2016,4b,8048,74,,68,78
2016,4b,8049,75,71,83,87
2016,4b,8050,75,74,68,75
2016,4b,8051,77,76,76,73
2016,4b,8053,76,81,81,83
2016,4b,8054,68,74,73,71
2016,4b,8055,67,93,76,
2016,4b,8061,72,85,77,81
2016,4b,8063,64,80,65,66
2016,4b,8071,,78,,
2016,4b,8075,65,,76,
2016,4b,8080,75,83,76,85
2016,4b,8083,68,,49,
2016,4b,8085,68,,71,77
2016,4b,8092,64,,72,79
2016,4b,8095,65,80,85,70
2016,4b,8096,80,94,74,88
2016,4b,8099,67,88,68,72
2016,4b,8100,71,70,58,69
2016,4b,8103,79,70,67,79
2016,4b,8104,65,82,57,75
2016,4b,8108,74,81,69,78
2016,4b,8112,72,74,78,86
2016,4b,8113,74,77,72,70
2016,4b,8114,85,,76,90
2016,4b,8117,75,82,75,83
2016,4b,8118,89,89,70,84
2016,4b,8120,54,,60,63
2016,4b,8121,67,86,71,71
2016,4b,8122,76,79,79,72
2016,4b,8126,72,84,66,75
2016,4b,8127,77,,83,
2016,4b,8133,73,88,75,74
2016,4b,8135,74,85,83,86
2016,4b,8136,47,,47,64
2016,4b,8139,71,88,52,75
2016,4b,8141,86,88,76,93
2016,4b,8142,74,81,81,88
2016,4b,8143,,,,
2016,4b,8144,78,79,73,76
2016,4b,8145,82,88,71,72
2016,4b,8147,71,77,70,76
2016,4b,8150,82,,77,79
2016,4b,8158,78,84,86,88
2016,4b,8159,78,,71,74
2016,4b,8161,75,72,68,77
2016,4b,8162,70,76,70,74
2016,4b,8165,72,80,71,82
2016,4b,8169,68,75,68,67
2016,4b,8170,79,86,72,92
2016,4b,8173,,,,
2016,4b,8174,80,76,70,79
2016,4b,8175,72,77,54,56
2016,4b,8176,76,,70,75
2016,4b,8177,73,71,63,70
2016,4b,8180,61,,72,72
2016,4b,8181,60,71,72,85
2016,4b,8182,64,68,79,56
2016,4b,8184,60,76,63,74
2016,4b,8186,69,75,74,76
2016,4b,8188,69,,63,
2016,4b,8189,66,69,80,86
2016,4b,8190,76,,70,90
2016,4b,8191,78,91,76,86
2016,4b,8194,79,76,79,78
2016,4b,8195,79,76,76,81
2016,4b,8197,74,85,,91
2016,4b,8200,68,,79,78
2016,4b,8201,74,74,71,75
2016,4b,8202,76,76,65,78
2016,4b,8203,76,83,69,77
2016,4b,8205,76,85,78,85
2016,4b,8206,74,70,67,73
2016,4b,8207,79,77,73,78
2016,4b,8208,77,87,77,80
2016,4b,8209,73,85,72,75
2016,4b,8210,76,81,73,85
2016,4b,8211,80,83,82,85
2016,4b,8213,74,,84,80
2016,4b,8214,,,,
2016,4b,8215,78,83,71,73
2016,4b,8216,67,,33,
2016,4b,8217,77,79,83,88
2016,4b,8219,75,84,81,78
2016,4b,8220,71,,78,82
2016,4b,8224,65,85,60,74
2016,4b,8226,54,,69,83
2016,4b,8227,64,,78,79
2016,4b,8228,83,75,72,74
2016,4b,8230,62,72,68,76
2016,4b,8231,59,68,77,75
2016,4b,8236,75,73,72,78
2016,4b,8237,73,97,70,83
2016,4b,8239,72,83,90,88
2016,4b,8241,83,80,76,87
2016,4b,8243,65,,78,
2016,4b,8244,91,,76,90
2016,4b,8247,68,88,66,69
2016,4b,8251,98,,96,
2016,4b,8254,67,,87,83
2016,4b,8256,74,76,69,77
2016,4b,8257,70,84,59,73
2016,4b,8258,73,92,85,85
2016,4b,8260,79,,69,88
2016,4b,8261,64,,78,76
2016,4b,8263,66,66,61,60
2016,4b,8264,69,73,71,72
2016,4b,8267,81,87,73,94
2016,4b,8268,75,,84,83
2016,4b,8269,58,94,86,89
2016,4b,8272,59,,66,
2016,4b,8274,68,83,73,82
2016,4b,8275,86,,87,94
2016,4b,8276,69,,77,89
2016,4b,8281,88,,82,
2016,4b,8284,62,73,66,72
2016,4b,8285,82,77,86,79
2016,4b,8286,82,89,54,82
2016,4b,8287,81,,83,90
2016,4b,8288,63,68,56,67
2016,4b,8289,72,73,68,78
2016,4b,8290,74,78,69,85
2016,4b,8293,56,,73,
2016,4b,8294,85,,70,
2016,4b,8298,89,,56,
2016,4b,8301,64,72,70,68
2016,4b,8305,81,,76,83
2016,4b,8306,81,75,67,75
2016,4b,8307,74,85,60,79
2016,4b,8308,,,,
2016,4b,8309,81,75,71,73
2016,4b,8310,75,76,67,76
2016,4b,8311,75,87,61,83
2016,4b,8312,59,67,75,78
2016,4b,8313,76,80,74,90
2016,4b,8314,70,79,84,76
2016,4b,8315,80,,65,81
2016,4b,8317,85,82,72,88
2016,4b,8318,75,74,64,62
2016,4b,8320,70,84,58,76
2016,4b,8321,73,80,73,77
2016,4b,8323,67,84,65,74
2016,4b,8325,71,72,65,72
2016,4b,8326,70,77,53,65
2016,4b,8329,70,,71,78
2016,4b,8331,68,70,69,71
2016,4b,8335,61,,77,74
2016,4b,8336,66,76,75,84
2016,4b,8338,74,74,90,89
2016,4b,8339,76,68,74,76
2016,4b,8340,88,,82,89
2016,4b,8341,77,78,78,83
2016,4b,8342,78,60,76,65
2016,4b,8346,73,75,70,75
2016,4b,8348,72,70,67,74
2016,4b,8349,67,69,66,75
2016,4b,8352,76,,76,84
2016,4b,8353,75,75,73,78
2016,4b,8354,72,,68,77
2016,4b,8355,76,80,70,80
2016,4b,8356,79,75,83,83
2016,4b,8357,67,68,67,71
2016,4b,8358,77,,69,79
2016,4b,8361,74,71,65,71
2016,4b,8366,71,,72,77
2016,4b,8367,72,76,68,76
2016,4b,8368,71,73,63,75
2016,4b,8370,82,87,79,91
2016,4b,8371,75,56,71,65
2016,4b,8372,67,71,69,82
2016,4b,8376,75,75,73,79
2016,4b,8377,67,68,67,77
2016,4b,8379,79,74,72,84
2016,4b,8380,72,59,65,69
2016,4b,8382,67,62,59,68
2016,4b,8384,73,76,75,73
2016,4b,8388,69,70,71,72
2016,4b,8389,65,69,70,75
2016,4b,8390,79,76,76,76
2016,4b,8391,65,71,70,72
2016,4b,8392,72,,78,74
2016,4b,8393,84,,79,90
2016,4b,8397,73,77,75,74
2016,4b,8398,72,68,84,78
2016,4b,8399,71,88,59,67
2016,4b,8401,56,,,100
2016,4b,8403,75,76,68,75
2016,4b,8404,78,76,76,84
2016,4b,8405,68,65,82,76
2016,4b,8408,68,64,64,71
2016,4b,8409,65,63,60,65
2016,4b,8410,73,78,66,73
2016,4b,8412,69,75,67,78
2016,4b,8413,68,74,69,78
2016,4b,8415,67,68,64,73
2016,4b,8417,75,67,65,76
2016,4b,8419,62,,59,51
2016,4b,8420,78,79,74,80
2016,4b,8421,73,74,72,77
2016,4b,8422,68,76,78,79
2016,4b,8423,,,,
2016,4b,8433,70,75,65,74
2016,4b,8434,73,73,72,75
2016,4b,8435,71,,69,80
2016,4b,8436,72,74,63,75
2016,4b,8437,74,72,66,76
2016,4b,8438,70,67,65,69
2016,4b,8439,80,77,70,83
2016,4b,8441,72,69,68,69
2016,4b,8442,70,72,66,76
2016,4b,8444,76,78,78,81
2016,4b,8448,73,75,75,80
2016,4b,8449,78,80,75,85
2016,4b,8450,79,76,96,88
2016,4b,8452,82,71,76,83
2016,4b,8454,75,78,70,81
2016,4b,8455,76,74,76,77
2016,4b,8457,79,73,73,85
2016,4b,8458,72,75,69,79
2016,4b,8463,71,75,73,78
2016,4b,8464,72,78,73,79
2016,4b,8467,77,77,72,91
2016,4b,8468,74,74,68,81
2016,4b,8470,63,,80,83
2016,4b,8475,77,74,74,81
2016,4b,8479,72,83,76,80
2016,4b,8482,87,78,77,79
2016,4b,8483,74,70,73,73
2016,4b,8484,80,80,70,67
2016,4b,8497,74,74,67,78
2016,4b,8511,69,78,64,76
2016,4b,8513,71,69,65,73
2016,4b,8514,72,78,71,79
2016,4b,8515,75,79,71,80
2016,4b,8518,67,67,66,69
2016,4b,8519,76,62,62,72
2016,4b,8520,72,72,67,73
2016,4b,8521,73,73,71,75
2016,4b,8522,72,71,64,72
2016,4b,8523,71,72,62,77
2016,4b,8530,68,68,61,64
2016,4b,8531,79,77,65,78
2016,4b,8532,73,68,70,78
2016,4b,8533,78,75,74,78
2016,4b,8535,84,84,78,87
2016,4b,8536,76,79,74,81
2016,4b,8537,76,74,67,79
2016,4b,8540,75,75,64,75
2016,4b,8542,73,76,66,80
2016,4b,8544,77,75,69,78
2016,4b,8546,74,68,68,76
2016,4b,8547,70,67,66,73
2016,4b,8548,72,72,69,77
2016,4b,8549,68,71,67,73
2016,4b,8552,68,67,59,71
2016,4b,8555,71,72,51,59
2016,4b,8556,77,76,77,86
2016,4b,8558,75,72,69,78
2016,4b,8561,79,76,73,82
2016,4b,8562,76,73,66,80
2016,4b,8563,70,70,65,71
2016,4b,8564,74,76,68,78
2016,4b,8569,72,80,76,80
2016,4b,8572,75,64,62,69
2016,4b,8576,73,76,67,73
2016,4b,8579,76,74,69,80
2016,4b,8581,73,70,69,74
2016,4b,8589,73,73,68,77
2016,4b,8592,78,83,78,84
2016,4b,8604,74,82,77,84
2016,4b,8609,71,73,62,75
2016,4b,8611,72,74,70,75
2016,4b,8613,67,83,72,80
2016,4b,8614,69,75,69,74
2016,4b,8615,72,75,74,79
2016,4b,8620,72,82,73,77
2016,4b,8623,66,74,70,75
2016,4b,8627,73,75,70,73
2016,4b,8629,75,79,68,77
2016,4b,8631,69,66,64,70
2016,4b,8632,72,65,65,70
2016,4b,8634,71,76,64,78
2016,4b,8636,73,79,73,79
2016,4b,8639,73,,75,72
2016,4b,8645,72,71,65,73
2016,4b,8649,77,69,68,78
2016,4b,8652,80,74,70,83
2016,4b,8657,66,67,63,66
2016,4b,8658,74,70,68,73
2016,4b,8659,72,69,65,71
2016,4b,8661,74,68,64,76
2016,4b,8663,75,74,71,78
2016,4b,8665,77,79,67,83
2016,4b,8666,,,,
2016,4b,8671,78,68,70,81
2016,4b,8674,68,65,61,69
2016,4b,8675,75,81,72,80
2016,4b,8676,77,81,70,80
2016,4b,8678,72,75,68,77
2016,4b,8680,77,79,71,79
2016,4b,8681,72,73,75,75
2016,4b,8682,77,74,71,83
2016,4b,8684,74,78,73,79
2016,4b,8685,73,69,70,76
2016,4b,8690,75,73,66,79
2016,4b,8697,73,70,66,78
2016,4b,8699,78,92,82,88
2016,4b,8700,72,,68,72
2016,4b,8703,75,76,71,83
2016,4b,8706,75,70,69,74
2016,4b,8709,72,,76,76
2016,4b,8712,55,79,56,53
2016,4b,8714,72,75,66,80
2016,4b,8715,76,,73,87
2016,4b,8717,71,,79,81
2016,4b,8718,69,75,65,74
2016,4b,8724,81,77,63,80
2016,4b,8726,73,76,77,80
2016,4b,8728,73,76,72,79
2016,4b,8739,76,80,68,77
2016,4b,8740,70,74,69,73
2016,4b,8748,79,79,71,81
2016,4b,8750,76,78,73,79
2016,4b,8754,70,70,69,70
2016,4b,8755,77,81,72,82
2016,4b,8756,74,73,68,71
2016,4b,8757,73,71,67,72
2016,4b,8759,75,79,75,81
2016,4b,8761,77,81,73,83
2016,4b,8762,76,71,70,78
2016,4b,8769,75,82,75,81
2016,4b,8780,76,71,62,70
2016,4b,8781,66,,63,63
2016,4b,8791,76,78,77,79
2016,4b,8793,68,65,55,65
2016,4b,8800,71,71,66,71
2016,4b,8815,75,75,67,75
2016,4b,8818,76,77,71,83
2016,4b,8819,76,75,70,79
2016,4b,8821,73,76,67,78
2016,4b,8822,80,74,71,81
2016,4b,8825,72,68,65,72
2016,4b,8827,73,73,67,74
2016,4b,8828,77,78,72,81
2016,4b,8833,80,76,70,80
2016,4b,8835,76,77,71,80
2016,4b,8840,80,79,71,83
2016,4b,8841,75,72,69,76
2016,4b,8845,72,79,70,84
2016,4b,8846,71,72,69,72
2016,4b,8849,72,75,66,77
2016,4b,8854,69,66,63,68
2016,4b,8860,85,85,77,86
2016,4b,8861,82,84,69,77
2016,4b,8862,74,78,59,77
2016,4b,8863,74,78,70,83
2016,4b,8867,74,79,66,77
2016,4b,8868,71,75,66,70
2016,4b,8869,76,80,71,79
2016,4b,8870,75,77,73,77
2016,4b,8871,73,84,65,75
2016,4b,8872,76,79,67,76
2016,4b,8873,75,80,67,76
2016,4b,8877,73,77,67,76
2016,4b,8878,78,81,72,83
2016,4b,8880,75,78,70,77
2016,4b,8885,73,78,70,75
2016,4b,8888,76,79,72,82
2016,4b,8892,74,76,69,80
2016,4b,8893,78,80,74,75
2016,4b,8894,76,80,77,79
2016,4b,8895,69,66,59,57
2016,4b,8900,68,71,63,76
2016,4b,8902,71,77,60,73
2016,4b,8903,78,82,72,75
2016,4b,8904,76,81,73,76
2016,4b,8905,76,,76,77
2016,4b,8906,72,76,71,79
2016,4b,8909,78,76,77,82
2016,4b,8911,78,76,73,84
2016,4b,8914,72,81,74,82
2016,4b,8917,75,76,75,76
2016,4b,8919,76,77,72,80
2016,4b,8921,75,76,73,81
2016,4b,8923,73,73,73,73
2016,4b,8928,73,71,68,74
2016,4b,8931,72,78,74,79
2016,4b,8933,76,74,70,78
2016,4b,8936,82,86,83,90
2016,4b,8942,72,70,66,73
2016,4b,8944,78,72,64,77
2016,4b,8950,73,79,73,78
2016,4b,8953,79,84,70,79
2016,4b,8954,80,79,78,81
2016,4b,8955,77,72,72,79
2016,4b,8956,70,78,75,83
2016,4b,8957,72,74,72,63
2016,4b,8959,70,81,78,80
2016,4b,8969,73,79,75,82
2016,4b,8970,77,76,75,79
2016,4b,8972,76,77,68,79
2016,4b,8974,74,75,71,80
2016,4b,8978,79,77,65,78
2016,4b,8981,73,74,66,79
2016,4b,8984,73,74,72,69
2016,4b,8986,77,76,75,81
2016,4b,8988,75,75,68,72
2016,4b,8991,76,79,72,82
2016,4b,8992,75,76,75,79
2016,4b,8995,75,80,75,78
2016,4b,8996,77,82,69,83
2016,4b,8998,75,82,81,79
2016,4b,9003,75,78,68,76
2016,4b,9004,76,80,79,84
2016,4b,9006,69,62,63,67
2016,4b,9007,73,64,69,73
2016,4b,9008,65,61,53,70
2016,4b,9011,77,75,64,79
2016,4b,9012,70,67,61,74
2016,4b,9013,70,68,68,75
2016,4b,9017,74,83,71,82
2016,4b,9020,70,77,66,74
2016,4b,9025,76,77,72,80
2016,4b,9032,75,77,67,67
2016,4b,9033,75,79,74,81
2016,4b,9035,72,70,68,75
2016,4b,9036,76,84,78,83
2016,4b,9039,76,84,76,79
2016,4b,9042,76,83,75,85
2016,4b,9046,73,81,71,78
2016,4b,9051,76,81,72,79
2016,4b,9053,74,77,74,79
2016,4b,9054,72,77,77,85
2016,4b,9069,79,76,77,79
2016,4b,9070,76,65,60,73
2016,4b,9078,74,80,68,80
2016,4b,9084,69,70,65,70
2016,4b,9085,65,56,59,68
2016,4b,9087,79,74,66,80
2016,4b,9088,71,65,65,70
2016,4b,9089,75,74,69,80
2016,4b,9090,74,60,66,65
2016,4b,9091,74,70,61,73
2016,4b,9097,71,71,65,75
2016,4b,9098,74,68,69,79
2016,4b,9100,70,71,69,70
2016,4b,9102,70,63,65,73
2016,4b,9103,71,64,62,72
2016,4b,9104,73,69,66,75
2016,4b,9105,67,61,58,62
2016,4b,9106,68,72,63,71
2016,4b,9110,76,70,64,81
2016,4b,9111,75,71,66,78
2016,4b,9116,70,59,60,65
2016,4b,9117,74,70,65,75
2016,4b,9121,70,68,62,72
2016,4b,9122,73,,69,79
2016,4b,9125,75,71,71,79
2016,4b,9127,73,72,63,78
2016,4b,9131,71,74,68,80
2016,4b,9135,64,80,70,72
2016,4b,9140,65,65,65,67
2016,4b,9142,85,91,73,89
2016,4b,9144,75,72,64,77
2016,4b,9145,73,78,76,81
2016,4b,9146,76,84,66,80
2016,4b,9147,74,72,68,76
2016,4b,9150,67,67,63,70
2016,4b,9156,70,70,53,68
2016,4b,9158,74,68,66,78
2016,4b,9162,76,78,73,86
2016,4b,9165,73,72,68,77
2016,4b,9168,76,81,75,80
2016,4b,9171,75,73,74,80
2016,4b,9172,70,68,67,69
2016,4b,9175,75,70,65,79
2016,4b,9179,76,80,70,82
2016,4b,9182,77,72,57,75
2016,4b,9184,81,73,72,83
2016,4b,9185,73,74,64,75
2016,4b,9187,69,78,63,72
2016,4b,9190,70,77,65,73
2016,4b,9197,76,69,69,80
2016,4b,9200,70,68,64,72
2016,4b,9201,66,68,55,69
2016,4b,9205,77,77,69,77
2016,4b,9206,77,78,68,79
2016,4b,9208,73,74,68,80
2016,4b,9209,70,75,72,78
2016,4b,9213,71,68,64,67
2016,4b,9216,67,79,61,70
2016,4b,9217,73,80,73,80
2016,4b,9221,71,74,64,77
2016,4b,9228,75,,65,
2016,4b,9230,70,75,70,77
2016,4b,9237,71,69,65,68
2016,4b,9239,74,85,75,80
2016,4b,9244,73,75,69,77
2016,4b,9246,76,80,72,83
2016,4b,9249,77,84,74,81
2016,4b,9250,73,77,72,80
2016,4b,9259,78,79,71,82
2016,4b,9267,69,71,71,75
2016,4b,9268,83,85,79,84
2016,4b,9270,83,85,80,82
2016,4b,9271,78,80,75,77
2016,4b,9276,74,77,70,75
2016,4b,9277,79,80,77,83
2016,4b,9278,75,70,75,76
2016,4b,9282,72,71,66,76
2016,4b,9283,73,71,69,77
2016,4b,9284,69,69,65,72
2016,4b,9285,68,66,67,67
2016,4b,9288,76,69,67,77
2016,4b,9289,71,61,57,67
2016,4b,9290,78,67,65,78
2016,4b,9292,71,65,63,73
2016,4b,9293,67,67,61,68
2016,4b,9294,82,74,72,84
2016,4b,9296,61,65,59,61
2016,4b,9298,73,73,63,83
2016,4b,9299,72,67,67,73
2016,4b,9302,75,65,61,75
2016,4b,9304,71,67,68,84
2016,4b,9306,82,75,76,84
2016,4b,9307,72,68,65,72
2016,4b,9308,74,71,67,76
2016,4b,9311,72,70,67,70
2016,4b,9312,76,75,71,81
2016,4b,9317,74,79,67,75
2016,4b,9318,77,76,76,84
2016,4b,9324,68,72,65,75
2016,4b,9328,73,64,59,71
2016,4b,9330,77,77,62,80
2016,4b,9331,72,71,69,75
2016,4b,9332,77,73,62,79
2016,4b,9333,79,74,69,75
2016,4b,9334,80,80,71,86
2016,4b,9335,68,78,69,76
2016,4b,9337,75,79,77,79
2016,4b,9339,65,64,68,80
2016,4b,9340,79,78,71,79
2016,4b,9341,67,61,64,62
2016,4b,9342,74,78,71,82
2016,4b,9345,69,64,61,67
2016,4b,9347,75,78,74,81
2016,4b,9356,70,72,68,72
2016,4b,9358,68,74,71,73
2016,4b,9362,72,73,72,74
2016,4b,9363,68,68,62,74
2016,4b,9366,74,69,69,74
2016,4b,9368,69,69,63,69
2016,4b,9369,74,78,68,81
2016,4b,9373,74,80,78,82
2016,4b,9375,77,73,64,82
2016,4b,9385,73,79,68,75
2016,4b,9396,78,74,81,83
2016,4b,9411,75,72,66,83
2016,4b,9413,73,72,73,80
2016,4b,9414,74,78,75,85
2016,4b,9415,69,67,65,71
2016,4b,9416,72,74,66,75
2016,4b,9418,69,71,68,80
2016,4b,9419,76,63,55,64
2016,4b,9421,67,64,63,72
2016,4b,9422,69,70,60,72
2016,4b,9424,72,68,68,76
2016,4b,9426,67,59,63,71
2016,4b,9428,72,77,65,83
2016,4b,9429,76,75,72,80
2016,4b,9430,78,76,71,82
2016,4b,9431,73,72,67,79
2016,4b,9433,70,71,67,75
2016,4b,9437,65,65,62,73
2016,4b,9443,79,79,69,85
2016,4b,9457,69,63,58,74
2016,4b,9458,69,70,63,66
2016,4b,9467,66,74,53,79
2016,4b,9473,76,80,66,76
2016,4b,9484,73,76,79,76
2016,4b,9485,74,85,73,83
2016,4b,9486,73,69,66,75
2016,4b,9490,80,89,80,89
2016,4b,9500,77,,71,76
2016,4b,9502,75,70,71,70
2016,4b,9503,75,76,70,80
2016,4b,9504,75,74,69,76
2016,4b,9505,78,75,68,78
2016,4b,9506,73,,79,82
2016,4b,9507,77,74,72,78
2016,4b,9508,80,82,79,83
2016,4b,9509,76,79,70,82
2016,4b,9510,71,71,63,78
2016,4b,9511,74,78,65,77
2016,4b,9512,76,75,74,74
2016,4b,9518,61,74,55,70
2016,4b,9519,76,75,67,79
2016,4b,9520,76,79,69,76
2016,4b,9527,72,81,69,77
2016,4b,9531,70,80,65,75
2016,4b,9533,63,70,55,80
2016,4b,9534,78,81,74,84
2016,4b,9536,74,74,66,78
2016,4b,9537,84,80,73,85
2016,4b,9539,76,81,72,82
2016,4b,9540,70,76,63,71
2016,4b,9543,67,66,60,65
2016,4b,9544,69,74,68,74
2016,4b,9547,67,72,63,75
2016,4b,9551,72,83,74,79
2016,4b,9553,80,81,79,84
2016,4b,9556,76,79,73,79
2016,4b,9558,75,80,75,78
2016,4b,9564,74,75,70,79
2016,4b,9570,76,76,77,81
2016,4b,9572,74,68,71,75
2016,4b,9574,74,71,70,75
2016,4b,9585,78,80,72,82
2016,4b,9586,77,70,69,77
2016,4b,9587,75,71,68,77
2016,4b,9588,72,66,68,78
2016,4b,9590,71,68,60,73
2016,4b,9591,64,64,59,67
2016,4b,9592,68,71,59,65
2016,4b,9593,79,71,73,78
2016,4b,9595,70,68,68,71
