rbd,agno,grado,ind,prom,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_depe2,cod_grupo,cod_rural_rbd
7616,2022,4,CC,,ESCUELA PARTICULAR N.166 MONTE VERDE,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7616,2022,4,HV,,ESCUELA PARTICULAR N.166 MONTE VERDE,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7616,2022,4,PF,,ESCUELA PARTICULAR N.166 MONTE VERDE,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7617,2022,4,AM,73,ESCUELA PARTICULAR N.172 PUNOTRO,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7617,2022,4,CC,83,ESCUELA PARTICULAR N.172 PUNOTRO,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7617,2022,4,HV,82,ESCUELA PARTICULAR N.172 PUNOTRO,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7617,2022,4,PF,90,ESCUELA PARTICULAR N.172 PUNOTRO,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7619,2022,4,AM,,ESCUELA PARTICULAR N.173 HUAMPUTUE,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,2,2
7619,2022,4,CC,,ESCUELA PARTICULAR N.173 HUAMPUTUE,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,2,2
7619,2022,4,HV,,ESCUELA PARTICULAR N.173 HUAMPUTUE,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,2,2
7619,2022,4,PF,,ESCUELA PARTICULAR N.173 HUAMPUTUE,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,2,2
7620,2022,4,AM,76,ESCUELA PARTICULAR N.160 MILLAHUAIMO,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,2,2
7620,2022,4,CC,75,ESCUELA PARTICULAR N.160 MILLAHUAIMO,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,2,2
7620,2022,4,HV,68,ESCUELA PARTICULAR N.160 MILLAHUAIMO,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,2,2
7620,2022,4,PF,61,ESCUELA PARTICULAR N.160 MILLAHUAIMO,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,2,2
7622,2022,4,AM,47,ESCUELA PARTICULAR N.154 HUITRAPULLI,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7622,2022,4,CC,63,ESCUELA PARTICULAR N.154 HUITRAPULLI,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7622,2022,4,HV,50,ESCUELA PARTICULAR N.154 HUITRAPULLI,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7622,2022,4,PF,54,ESCUELA PARTICULAR N.154 HUITRAPULLI,10,DE LOS LAGOS,103,OSORNO,10306,SAN JUAN DE L,Osorno,2,1,2
7630,2022,4,AM,76,ESCUELA ESPANA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7630,2022,4,CC,75,ESCUELA ESPANA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7630,2022,4,HV,70,ESCUELA ESPANA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7630,2022,4,PF,77,ESCUELA ESPANA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7631,2022,4,AM,73,ESCUELA N°2 REPUBLICA ARGENTINA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7631,2022,4,CC,79,ESCUELA N°2 REPUBLICA ARGENTINA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7631,2022,4,HV,72,ESCUELA N°2 REPUBLICA ARGENTINA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7631,2022,4,PF,75,ESCUELA N°2 REPUBLICA ARGENTINA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7633,2022,4,AM,74,ESCUELA CAPITAN ARTURO PRAT CHACON,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7633,2022,4,CC,77,ESCUELA CAPITAN ARTURO PRAT CHACON,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7633,2022,4,HV,69,ESCUELA CAPITAN ARTURO PRAT CHACON,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7633,2022,4,PF,78,ESCUELA CAPITAN ARTURO PRAT CHACON,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7634,2022,4,AM,77,ESCUELA MIRASOL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7634,2022,4,CC,75,ESCUELA MIRASOL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7634,2022,4,HV,66,ESCUELA MIRASOL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7634,2022,4,PF,79,ESCUELA MIRASOL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7636,2022,4,AM,80,ESCUELA N 5 MIRAMAR,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7636,2022,4,CC,84,ESCUELA N 5 MIRAMAR,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7636,2022,4,HV,77,ESCUELA N 5 MIRAMAR,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7636,2022,4,PF,80,ESCUELA N 5 MIRAMAR,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7637,2022,4,AM,74,ESCUELA N 7 ARABE-SIRIA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7637,2022,4,CC,77,ESCUELA N 7 ARABE-SIRIA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7637,2022,4,HV,66,ESCUELA N 7 ARABE-SIRIA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7637,2022,4,PF,78,ESCUELA N 7 ARABE-SIRIA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7638,2022,4,AM,75,ESCUELA N 3 MELIPULLI,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7638,2022,4,CC,78,ESCUELA N 3 MELIPULLI,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7638,2022,4,HV,70,ESCUELA N 3 MELIPULLI,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7638,2022,4,PF,78,ESCUELA N 3 MELIPULLI,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7639,2022,4,AM,70,COLEGIO DARIO SALAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7639,2022,4,CC,72,COLEGIO DARIO SALAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7639,2022,4,HV,64,COLEGIO DARIO SALAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7639,2022,4,PF,71,COLEGIO DARIO SALAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,1
7641,2022,4,AM,77,ESCUELA BELLAVISTA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7641,2022,4,CC,78,ESCUELA BELLAVISTA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7641,2022,4,HV,78,ESCUELA BELLAVISTA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7641,2022,4,PF,85,ESCUELA BELLAVISTA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7642,2022,4,AM,79,ESCUELA BASICA GABRIELA MISTRAL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7642,2022,4,CC,82,ESCUELA BASICA GABRIELA MISTRAL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7642,2022,4,HV,64,ESCUELA BASICA GABRIELA MISTRAL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7642,2022,4,PF,83,ESCUELA BASICA GABRIELA MISTRAL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7643,2022,4,AM,75,ESCUELA CHILOE,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7643,2022,4,CC,,ESCUELA CHILOE,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7643,2022,4,HV,72,ESCUELA CHILOE,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7643,2022,4,PF,85,ESCUELA CHILOE,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7644,2022,4,AM,75,ESCUELA BASICA SANTA INES,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7644,2022,4,CC,71,ESCUELA BASICA SANTA INES,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7644,2022,4,HV,62,ESCUELA BASICA SANTA INES,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7644,2022,4,PF,78,ESCUELA BASICA SANTA INES,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7646,2022,4,AM,68,ESCUELA ROTARIO PEDRO AVELINO BRAVO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7646,2022,4,CC,72,ESCUELA ROTARIO PEDRO AVELINO BRAVO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7646,2022,4,HV,68,ESCUELA ROTARIO PEDRO AVELINO BRAVO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7646,2022,4,PF,75,ESCUELA ROTARIO PEDRO AVELINO BRAVO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,1
7647,2022,4,AM,77,ESCUELA LIBERTAD,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7647,2022,4,CC,78,ESCUELA LIBERTAD,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7647,2022,4,HV,74,ESCUELA LIBERTAD,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7647,2022,4,PF,85,ESCUELA LIBERTAD,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7648,2022,4,AM,77,ESCUELA MARCELA PAZ,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7648,2022,4,CC,83,ESCUELA MARCELA PAZ,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7648,2022,4,HV,72,ESCUELA MARCELA PAZ,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7648,2022,4,PF,89,ESCUELA MARCELA PAZ,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7651,2022,4,AM,73,COLEGIO TECNICO PROFESIONAL PIEDRA AZUL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7651,2022,4,CC,75,COLEGIO TECNICO PROFESIONAL PIEDRA AZUL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7651,2022,4,HV,67,COLEGIO TECNICO PROFESIONAL PIEDRA AZUL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7651,2022,4,PF,77,COLEGIO TECNICO PROFESIONAL PIEDRA AZUL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7654,2022,4,AM,77,ESCUELA RURAL LENCA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7654,2022,4,CC,78,ESCUELA RURAL LENCA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7654,2022,4,HV,69,ESCUELA RURAL LENCA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7654,2022,4,PF,82,ESCUELA RURAL LENCA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7655,2022,4,AM,74,ESCUELA RURAL MAILLEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7655,2022,4,CC,77,ESCUELA RURAL MAILLEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7655,2022,4,HV,67,ESCUELA RURAL MAILLEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7655,2022,4,PF,81,ESCUELA RURAL MAILLEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7656,2022,4,AM,80,ESCUELA RURAL PELLUCO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,4,2
7656,2022,4,CC,80,ESCUELA RURAL PELLUCO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,4,2
7656,2022,4,HV,77,ESCUELA RURAL PELLUCO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,4,2
7656,2022,4,PF,81,ESCUELA RURAL PELLUCO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,4,2
7658,2022,4,AM,67,ESCUELA RURAL CORRENTOSO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7658,2022,4,CC,69,ESCUELA RURAL CORRENTOSO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7658,2022,4,HV,61,ESCUELA RURAL CORRENTOSO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7658,2022,4,PF,70,ESCUELA RURAL CORRENTOSO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7659,2022,4,AM,74,ESCUELA ALERCE HISTORICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7659,2022,4,CC,69,ESCUELA ALERCE HISTORICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7659,2022,4,HV,60,ESCUELA ALERCE HISTORICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7659,2022,4,PF,73,ESCUELA ALERCE HISTORICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,1
7661,2022,4,AM,,ESCUELA RURAL COLONIA METRENQUEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7661,2022,4,CC,,ESCUELA RURAL COLONIA METRENQUEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7661,2022,4,HV,,ESCUELA RURAL COLONIA METRENQUEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7661,2022,4,PF,,ESCUELA RURAL COLONIA METRENQUEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7663,2022,4,AM,89,ESCUELA RURAL LOS COLONOS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7663,2022,4,CC,91,ESCUELA RURAL LOS COLONOS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7663,2022,4,HV,84,ESCUELA RURAL LOS COLONOS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7663,2022,4,PF,91,ESCUELA RURAL LOS COLONOS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7664,2022,4,AM,76,ESCUELA CAYENEL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7664,2022,4,CC,66,ESCUELA CAYENEL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7664,2022,4,HV,64,ESCUELA CAYENEL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7664,2022,4,PF,79,ESCUELA CAYENEL,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7665,2022,4,AM,74,ESCUELA RURAL LA CHAMIZA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7665,2022,4,CC,76,ESCUELA RURAL LA CHAMIZA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7665,2022,4,HV,67,ESCUELA RURAL LA CHAMIZA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7665,2022,4,PF,74,ESCUELA RURAL LA CHAMIZA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7668,2022,4,AM,74,COLEGIO ISLA TENGLO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7668,2022,4,CC,72,COLEGIO ISLA TENGLO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7668,2022,4,HV,67,COLEGIO ISLA TENGLO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7668,2022,4,PF,81,COLEGIO ISLA TENGLO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7669,2022,4,AM,80,ESCUELA RURAL ILQUE,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,2
7669,2022,4,CC,81,ESCUELA RURAL ILQUE,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,2
7669,2022,4,HV,77,ESCUELA RURAL ILQUE,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,2
7669,2022,4,PF,91,ESCUELA RURAL ILQUE,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,2
7671,2022,4,AM,74,ESCUELA RURAL LAGUNITAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7671,2022,4,CC,74,ESCUELA RURAL LAGUNITAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7671,2022,4,HV,68,ESCUELA RURAL LAGUNITAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7671,2022,4,PF,79,ESCUELA RURAL LAGUNITAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7672,2022,4,AM,73,ESCUELA RURAL CHAICAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7672,2022,4,CC,74,ESCUELA RURAL CHAICAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7672,2022,4,HV,70,ESCUELA RURAL CHAICAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7672,2022,4,PF,75,ESCUELA RURAL CHAICAS,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7673,2022,4,AM,,ESCUELA RURAL LOS PIONEROS DE SALTO CHICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7673,2022,4,CC,82,ESCUELA RURAL LOS PIONEROS DE SALTO CHICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7673,2022,4,HV,84,ESCUELA RURAL LOS PIONEROS DE SALTO CHICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7673,2022,4,PF,94,ESCUELA RURAL LOS PIONEROS DE SALTO CHICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,1,2
7675,2022,4,AM,78,ESCUELA RURAL TRAPEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7675,2022,4,CC,81,ESCUELA RURAL TRAPEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7675,2022,4,HV,73,ESCUELA RURAL TRAPEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7675,2022,4,PF,79,ESCUELA RURAL TRAPEN,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7676,2022,4,AM,74,ESCUELA RURAL CHINQUIHUE ALTO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7676,2022,4,CC,86,ESCUELA RURAL CHINQUIHUE ALTO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7676,2022,4,HV,64,ESCUELA RURAL CHINQUIHUE ALTO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7676,2022,4,PF,81,ESCUELA RURAL CHINQUIHUE ALTO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7677,2022,4,AM,75,ESCUELA RURAL METRI,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7677,2022,4,CC,76,ESCUELA RURAL METRI,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7677,2022,4,HV,84,ESCUELA RURAL METRI,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7677,2022,4,PF,76,ESCUELA RURAL METRI,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7679,2022,4,AM,69,ESCUELA RURAL HUELMO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7679,2022,4,CC,79,ESCUELA RURAL HUELMO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7679,2022,4,HV,70,ESCUELA RURAL HUELMO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7679,2022,4,PF,78,ESCUELA RURAL HUELMO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,2,2
7680,2022,4,AM,,ESCUELA RURAL COLONIA EL GATO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,,2
7680,2022,4,CC,,ESCUELA RURAL COLONIA EL GATO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,,2
7680,2022,4,HV,,ESCUELA RURAL COLONIA EL GATO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,,2
7680,2022,4,PF,,ESCUELA RURAL COLONIA EL GATO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,,2
7681,2022,4,AM,,ESCUELA RURAL RIO CHICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,4,2
7681,2022,4,CC,,ESCUELA RURAL RIO CHICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,4,2
7681,2022,4,HV,,ESCUELA RURAL RIO CHICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,4,2
7681,2022,4,PF,,ESCUELA RURAL RIO CHICO,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,4,2
7682,2022,4,AM,,ESCUELA RURAL LA PALOMA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,2
7682,2022,4,CC,76,ESCUELA RURAL LA PALOMA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,2
7682,2022,4,HV,61,ESCUELA RURAL LA PALOMA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,2
7682,2022,4,PF,,ESCUELA RURAL LA PALOMA,10,DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,Llanquihue,1,3,2
