"rbd";"grado";"agno";"ind";"prom";"nom_rbd";"cod_reg_rbd";"nom_reg_rbd";"cod_pro_rbd";"nom_pro_rbd";"cod_com_rbd";"nom_com_rbd";"nom_deprov_rbd";"cod_depe2";"cod_grupo";"cod_rural_rbd";"fecha_bbdd";"codigo_bdd"
6276;4;2023;CC;;ESCUELA BASICA MUNICIPAL SAN JUSTO;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6276;4;2023;HV;;ESCUELA BASICA MUNICIPAL SAN JUSTO;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6276;4;2023;PF;;ESCUELA BASICA MUNICIPAL SAN JUSTO;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6279;4;2023;AM;81;ESCUELA MELIRREHUE;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6279;4;2023;CC;91;ESCUELA MELIRREHUE;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6279;4;2023;HV;73;ESCUELA MELIRREHUE;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6279;4;2023;PF;96;ESCUELA MELIRREHUE;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6281;4;2023;AM;57;ESCUELA EL LIUCO;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6281;4;2023;CC;69;ESCUELA EL LIUCO;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6281;4;2023;HV;71;ESCUELA EL LIUCO;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6281;4;2023;PF;65;ESCUELA EL LIUCO;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6283;4;2023;AM;71;ESCUELA CUARTA FAJA;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6283;4;2023;CC;;ESCUELA CUARTA FAJA;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6283;4;2023;HV;78;ESCUELA CUARTA FAJA;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6283;4;2023;PF;80;ESCUELA CUARTA FAJA;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6285;4;2023;AM;71;ESCUELA BASICA LOS PERALES;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;1;20240528;final20240528v1
6285;4;2023;CC;67;ESCUELA BASICA LOS PERALES;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;1;20240528;final20240528v1
6285;4;2023;HV;64;ESCUELA BASICA LOS PERALES;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;1;20240528;final20240528v1
6285;4;2023;PF;72;ESCUELA BASICA LOS PERALES;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;1;20240528;final20240528v1
6289;4;2023;AM;;ESCUELA FAJA RICCI;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6289;4;2023;CC;;ESCUELA FAJA RICCI;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6289;4;2023;HV;;ESCUELA FAJA RICCI;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6289;4;2023;PF;;ESCUELA FAJA RICCI;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;1;1;2;20240528;final20240528v1
6294;4;2023;AM;74;ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;2;1;1;20240528;final20240528v1
6294;4;2023;CC;75;ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;2;1;1;20240528;final20240528v1
6294;4;2023;HV;62;ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;2;1;1;20240528;final20240528v1
6294;4;2023;PF;72;ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;2;1;1;20240528;final20240528v1
6300;4;2023;AM;77;COLEGIO JUAN PABLO II;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;2;3;1;20240528;final20240528v1
6300;4;2023;CC;82;COLEGIO JUAN PABLO II;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;2;3;1;20240528;final20240528v1
6300;4;2023;HV;75;COLEGIO JUAN PABLO II;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;2;3;1;20240528;final20240528v1
6300;4;2023;PF;84;COLEGIO JUAN PABLO II;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;Cautin Sur;2;3;1;20240528;final20240528v1
6303;4;2023;AM;80;ESCUELA EGON ERNTS KEUTMANN BESGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;1;20240528;final20240528v1
6303;4;2023;CC;75;ESCUELA EGON ERNTS KEUTMANN BESGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;1;20240528;final20240528v1
6303;4;2023;HV;69;ESCUELA EGON ERNTS KEUTMANN BESGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;1;20240528;final20240528v1
6303;4;2023;PF;81;ESCUELA EGON ERNTS KEUTMANN BESGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;1;20240528;final20240528v1
6304;4;2023;AM;70;ESCUELA ALBORADA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;1;20240528;final20240528v1
6304;4;2023;CC;72;ESCUELA ALBORADA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;1;20240528;final20240528v1
6304;4;2023;HV;65;ESCUELA ALBORADA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;1;20240528;final20240528v1
6304;4;2023;PF;71;ESCUELA ALBORADA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;1;20240528;final20240528v1
6305;4;2023;AM;89;ESCUELA DOMITILA PINNA PARRA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;3;1;20240528;final20240528v1
6305;4;2023;CC;88;ESCUELA DOMITILA PINNA PARRA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;3;1;20240528;final20240528v1
6305;4;2023;HV;83;ESCUELA DOMITILA PINNA PARRA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;3;1;20240528;final20240528v1
6305;4;2023;PF;94;ESCUELA DOMITILA PINNA PARRA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;3;1;20240528;final20240528v1
6317;4;2023;AM;;ESCUELA EL CASTILLO;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;Cautin Sur;1;1;2;20240528;final20240528v1
6317;4;2023;CC;;ESCUELA EL CASTILLO;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;Cautin Sur;1;1;2;20240528;final20240528v1
6317;4;2023;HV;;ESCUELA EL CASTILLO;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;Cautin Sur;1;1;2;20240528;final20240528v1
6317;4;2023;PF;;ESCUELA EL CASTILLO;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;Cautin Sur;1;1;2;20240528;final20240528v1
6319;4;2023;AM;82;ESCUELA ESMERALDA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6319;4;2023;CC;81;ESCUELA ESMERALDA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6319;4;2023;HV;55;ESCUELA ESMERALDA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6319;4;2023;PF;80;ESCUELA ESMERALDA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6322;4;2023;AM;;ESCUELA WINGKUL-NIGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;3;2;20240528;final20240528v1
6322;4;2023;CC;;ESCUELA WINGKUL-NIGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;3;2;20240528;final20240528v1
6322;4;2023;HV;;ESCUELA WINGKUL-NIGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;3;2;20240528;final20240528v1
6322;4;2023;PF;;ESCUELA WINGKUL-NIGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;3;2;20240528;final20240528v1
6323;4;2023;AM;74;ESCUELA WENUY KUDAU;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6323;4;2023;CC;83;ESCUELA WENUY KUDAU;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6323;4;2023;HV;68;ESCUELA WENUY KUDAU;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6323;4;2023;PF;82;ESCUELA WENUY KUDAU;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6329;4;2023;AM;;ESCUELA QUESQUECHAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6329;4;2023;CC;;ESCUELA QUESQUECHAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6329;4;2023;HV;;ESCUELA QUESQUECHAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6329;4;2023;PF;;ESCUELA QUESQUECHAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;1;2;20240528;final20240528v1
6332;4;2023;AM;90;ESCUELA BASICA NILCAHUIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;2;20240528;final20240528v1
6332;4;2023;CC;90;ESCUELA BASICA NILCAHUIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;2;20240528;final20240528v1
6332;4;2023;HV;86;ESCUELA BASICA NILCAHUIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;2;20240528;final20240528v1
6332;4;2023;PF;99;ESCUELA BASICA NILCAHUIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;1;2;2;20240528;final20240528v1
6336;4;2023;AM;73;COLEGIO SANTA CRUZ DE LONCOCHE;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;3;1;20240528;final20240528v1
6336;4;2023;CC;81;COLEGIO SANTA CRUZ DE LONCOCHE;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;3;1;20240528;final20240528v1
6336;4;2023;HV;74;COLEGIO SANTA CRUZ DE LONCOCHE;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;3;1;20240528;final20240528v1
6336;4;2023;PF;80;COLEGIO SANTA CRUZ DE LONCOCHE;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;3;1;20240528;final20240528v1
6337;4;2023;AM;85;ESCUELA PARTICULAR JUAN XXIII;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;3;1;20240528;final20240528v1
6337;4;2023;CC;83;ESCUELA PARTICULAR JUAN XXIII;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;3;1;20240528;final20240528v1
6337;4;2023;HV;76;ESCUELA PARTICULAR JUAN XXIII;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;3;1;20240528;final20240528v1
6337;4;2023;PF;87;ESCUELA PARTICULAR JUAN XXIII;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;3;1;20240528;final20240528v1
6343;4;2023;AM;74;ESCUELA PARTICULAR COLLICO;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6343;4;2023;CC;79;ESCUELA PARTICULAR COLLICO;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6343;4;2023;HV;;ESCUELA PARTICULAR COLLICO;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6343;4;2023;PF;92;ESCUELA PARTICULAR COLLICO;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6344;4;2023;AM;74;ESCUELA PARTICULAR LIGLELFUN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6344;4;2023;CC;68;ESCUELA PARTICULAR LIGLELFUN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6344;4;2023;HV;74;ESCUELA PARTICULAR LIGLELFUN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6344;4;2023;PF;80;ESCUELA PARTICULAR LIGLELFUN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6347;4;2023;AM;75;ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6347;4;2023;CC;79;ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6347;4;2023;HV;58;ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6347;4;2023;PF;75;ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;Cautin Sur;2;1;2;20240528;final20240528v1
6349;4;2023;AM;79;ESCUELA AGUAS Y GAVIOTAS;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;1;20240528;final20240528v1
6349;4;2023;CC;80;ESCUELA AGUAS Y GAVIOTAS;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;1;20240528;final20240528v1
6349;4;2023;HV;72;ESCUELA AGUAS Y GAVIOTAS;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;1;20240528;final20240528v1
6349;4;2023;PF;84;ESCUELA AGUAS Y GAVIOTAS;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;1;20240528;final20240528v1
6350;4;2023;AM;77;ESCUELA RAYEN LAFQUEN QUEULE;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;1;20240528;final20240528v1
6350;4;2023;CC;79;ESCUELA RAYEN LAFQUEN QUEULE;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;1;20240528;final20240528v1
6350;4;2023;HV;67;ESCUELA RAYEN LAFQUEN QUEULE;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;1;20240528;final20240528v1
6350;4;2023;PF;75;ESCUELA RAYEN LAFQUEN QUEULE;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;1;20240528;final20240528v1
6351;4;2023;AM;77;ESCUELA EL SEMBRADOR;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;2;20240528;final20240528v1
6351;4;2023;CC;72;ESCUELA EL SEMBRADOR;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;2;20240528;final20240528v1
6351;4;2023;HV;66;ESCUELA EL SEMBRADOR;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;2;20240528;final20240528v1
6351;4;2023;PF;81;ESCUELA EL SEMBRADOR;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;2;20240528;final20240528v1
6352;4;2023;AM;73;ESCUELA AMANECER DE VILLA LOS BOLDOS;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;1;20240528;final20240528v1
6352;4;2023;CC;;ESCUELA AMANECER DE VILLA LOS BOLDOS;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;1;20240528;final20240528v1
6352;4;2023;HV;71;ESCUELA AMANECER DE VILLA LOS BOLDOS;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;1;20240528;final20240528v1
6352;4;2023;PF;84;ESCUELA AMANECER DE VILLA LOS BOLDOS;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;2;1;20240528;final20240528v1
6353;4;2023;AM;47;ESCUELA SAN PEDRO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6353;4;2023;CC;73;ESCUELA SAN PEDRO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6353;4;2023;HV;70;ESCUELA SAN PEDRO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6353;4;2023;PF;60;ESCUELA SAN PEDRO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6370;4;2023;AM;;ESCUELA LA CONCEPCION;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6370;4;2023;CC;;ESCUELA LA CONCEPCION;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6370;4;2023;HV;;ESCUELA LA CONCEPCION;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6370;4;2023;PF;;ESCUELA LA CONCEPCION;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6371;4;2023;AM;82;ESCUELA ANTU-LAFQUEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6371;4;2023;CC;87;ESCUELA ANTU-LAFQUEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6371;4;2023;HV;69;ESCUELA ANTU-LAFQUEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6371;4;2023;PF;83;ESCUELA ANTU-LAFQUEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6373;4;2023;AM;83;ESCUELA PORMA;9;DE LA ARAUCANÍA;91;CAUTÍN;9117;TEODORO SCHMIDT;Cautin Sur;4;1;2;20240528;final20240528v1
6373;4;2023;CC;81;ESCUELA PORMA;9;DE LA ARAUCANÍA;91;CAUTÍN;9117;TEODORO SCHMIDT;Cautin Sur;4;1;2;20240528;final20240528v1
6373;4;2023;HV;79;ESCUELA PORMA;9;DE LA ARAUCANÍA;91;CAUTÍN;9117;TEODORO SCHMIDT;Cautin Sur;4;1;2;20240528;final20240528v1
6373;4;2023;PF;90;ESCUELA PORMA;9;DE LA ARAUCANÍA;91;CAUTÍN;9117;TEODORO SCHMIDT;Cautin Sur;4;1;2;20240528;final20240528v1
6374;4;2023;AM;;ESCUELA BASICA RURAL FLOR DEL VALLE;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6374;4;2023;CC;;ESCUELA BASICA RURAL FLOR DEL VALLE;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6374;4;2023;HV;;ESCUELA BASICA RURAL FLOR DEL VALLE;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6374;4;2023;PF;;ESCUELA BASICA RURAL FLOR DEL VALLE;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;4;1;2;20240528;final20240528v1
6379;4;2023;AM;87;ESCUELA PART. SUBV. SAN JOSÈ OBRERO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;3;1;20240528;final20240528v1
6379;4;2023;CC;81;ESCUELA PART. SUBV. SAN JOSÈ OBRERO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;3;1;20240528;final20240528v1
6379;4;2023;HV;81;ESCUELA PART. SUBV. SAN JOSÈ OBRERO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;3;1;20240528;final20240528v1
6379;4;2023;PF;83;ESCUELA PART. SUBV. SAN JOSÈ OBRERO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;3;1;20240528;final20240528v1
6380;4;2023;AM;84;ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;1;20240528;final20240528v1
6380;4;2023;CC;87;ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;1;20240528;final20240528v1
6380;4;2023;HV;72;ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;1;20240528;final20240528v1
6380;4;2023;PF;88;ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;1;20240528;final20240528v1
6381;4;2023;AM;85;ESCUELA PARTICULAR PURALACO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;2;20240528;final20240528v1
6381;4;2023;CC;83;ESCUELA PARTICULAR PURALACO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;2;20240528;final20240528v1
6381;4;2023;HV;76;ESCUELA PARTICULAR PURALACO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;2;20240528;final20240528v1
6381;4;2023;PF;89;ESCUELA PARTICULAR PURALACO;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;2;20240528;final20240528v1
6382;4;2023;AM;77;ESCUELA PARTICULAR RAQUINCURA;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;1;2;20240528;final20240528v1
6382;4;2023;CC;84;ESCUELA PARTICULAR RAQUINCURA;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;1;2;20240528;final20240528v1
6382;4;2023;HV;74;ESCUELA PARTICULAR RAQUINCURA;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;1;2;20240528;final20240528v1
6382;4;2023;PF;81;ESCUELA PARTICULAR RAQUINCURA;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;1;2;20240528;final20240528v1
6385;4;2023;AM;64;ESCUELA PARTICULAR CHANQUIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;2;20240528;final20240528v1
6385;4;2023;CC;65;ESCUELA PARTICULAR CHANQUIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;2;20240528;final20240528v1
6385;4;2023;HV;61;ESCUELA PARTICULAR CHANQUIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;2;20240528;final20240528v1
6385;4;2023;PF;64;ESCUELA PARTICULAR CHANQUIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;2;2;20240528;final20240528v1
6389;4;2023;AM;75;ESCUELA POCOYAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;1;2;20240528;final20240528v1
6389;4;2023;CC;79;ESCUELA POCOYAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;1;2;20240528;final20240528v1
6389;4;2023;HV;73;ESCUELA POCOYAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9118;TOLTÉN;Cautin Sur;2;1;2;20240528;final20240528v1
