rbd,agno,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
15722,2023,318.0,282.0,2.0,1,2,79.0,85.0,80.66666666666667,86.66666666666667
5812,2023,328.0,288.0,5.0,1,3,75.5,81.66666666666667,70.0,83.66666666666667
22483,2023,272.0,266.0,3.0,1,1,74.5,78.0,73.0,78.33333333333333
17860,2023,219.0,247.0,2.0,1,2,74.0,73.0,72.33333333333333,77.66666666666667
17737,2023,203.0,207.0,1.0,1,2,74.0,78.33333333333333,72.33333333333333,80.0
1421,2023,225.0,216.0,2.0,1,2,66.0,79.0,69.33333333333333,75.33333333333333
3110,2023,206.0,228.0,1.0,1,1,75.5,74.0,78.0,81.66666666666667
40319,2023,255.0,250.0,3.0,1,2,69.0,72.0,71.66666666666667,75.66666666666667
8938,2023,250.0,245.0,3.0,1,2,76.0,76.0,63.333333333333336,77.0
1444,2023,255.0,242.0,2.0,1,1,75.5,77.33333333333333,74.0,79.66666666666667
16509,2023,295.0,278.0,2.0,2,2,84.0,81.0,76.33333333333333,83.0
14820,2023,203.0,239.0,2.0,1,2,74.5,75.33333333333333,70.33333333333333,79.66666666666667
14494,2023,287.0,284.0,3.0,1,2,74.0,82.66666666666667,59.0,83.0
20445,2023,305.0,286.0,5.0,1,3,83.5,82.0,75.33333333333333,84.66666666666667
24976,2023,309.0,268.0,5.0,1,3,78.0,77.0,78.66666666666667,83.0
3797,2023,277.0,251.0,2.0,1,2,76.5,74.0,71.0,75.0
5002,2023,210.0,194.0,1.0,2,1,70.0,64.66666666666667,58.666666666666664,60.333333333333336
6336,2023,236.0,235.0,2.0,1,2,76.0,77.0,74.0,79.33333333333333
5666,2023,269.0,245.0,3.0,1,2,70.0,68.66666666666667,59.333333333333336,68.66666666666667
1467,2023,252.0,258.0,3.0,1,1,76.0,75.66666666666667,71.66666666666667,79.66666666666667
25540,2023,254.0,236.0,2.0,1,2,75.0,65.66666666666667,66.33333333333333,73.33333333333333
9061,2023,258.0,236.0,2.0,1,2,74.5,73.66666666666667,68.66666666666667,79.0
24212,2023,307.0,277.0,5.0,1,2,74.5,73.66666666666667,64.33333333333333,72.0
12974,2023,248.0,285.0,4.0,1,3,72.5,66.0,54.0,70.0
25709,2023,272.0,260.0,4.0,1,2,71.0,68.33333333333333,60.0,70.0
8892,2023,284.0,264.0,5.0,1,3,71.0,75.33333333333333,69.0,79.0
20299,2023,234.0,258.0,5.0,1,3,73.5,77.33333333333333,63.0,80.33333333333333
2400,2023,285.0,272.0,2.0,1,2,81.5,82.33333333333333,76.33333333333333,84.33333333333333
3728,2023,268.0,271.0,3.0,1,2,72.0,75.33333333333333,64.33333333333333,77.33333333333333
9579,2023,225.0,213.0,2.0,1,2,70.5,72.33333333333333,62.333333333333336,73.33333333333333
9038,2023,237.0,231.0,5.0,1,3,70.5,76.33333333333333,52.666666666666664,69.33333333333333
20153,2023,284.0,297.0,4.0,1,2,76.0,80.66666666666667,64.66666666666667,82.33333333333333
4292,2023,261.0,261.0,2.0,2,1,76.5,78.66666666666667,72.33333333333333,79.0
14866,2023,282.0,256.0,4.0,1,2,72.0,74.66666666666667,64.33333333333333,77.66666666666667
14202,2023,227.0,256.0,1.0,1,1,79.0,83.33333333333333,78.0,85.0
1607,2023,213.0,227.0,2.0,1,2,70.0,73.66666666666667,70.33333333333333,75.66666666666667
10512,2023,267.0,252.0,4.0,1,3,71.5,73.66666666666667,65.66666666666667,69.0
8769,2023,302.0,256.0,4.0,1,3,78.0,77.33333333333333,61.666666666666664,78.66666666666667
279,2023,209.0,212.0,2.0,1,1,69.5,69.0,65.33333333333333,69.66666666666667
9184,2023,271.0,290.0,4.0,1,2,80.5,77.0,67.33333333333333,80.0
611,2023,195.0,235.0,2.0,1,4,68.5,72.66666666666667,64.66666666666667,69.33333333333333
25749,2023,344.0,291.0,4.0,1,2,71.5,65.33333333333333,64.33333333333333,66.33333333333333
6267,2023,272.0,269.0,1.0,2,2,80.5,90.0,77.66666666666667,89.0
2045,2023,269.0,258.0,4.0,1,2,70.5,79.0,62.0,77.33333333333333
25855,2023,300.0,281.0,3.0,1,1,76.5,79.0,72.0,81.0
9078,2023,295.0,274.0,4.0,1,1,70.0,71.0,63.333333333333336,72.66666666666667
9410,2023,231.0,231.0,2.0,1,1,75.5,76.33333333333333,73.0,80.33333333333333
31345,2023,208.0,225.0,1.0,1,1,73.5,71.66666666666667,71.66666666666667,75.0
15576,2023,353.0,308.0,5.0,1,3,81.0,87.33333333333333,77.0,88.66666666666667
11199,2023,223.0,235.0,2.0,1,1,72.5,75.66666666666667,71.33333333333333,76.0
1653,2023,238.0,246.0,3.0,1,2,72.5,73.33333333333333,66.33333333333333,77.0
12719,2023,249.0,211.0,1.0,1,2,76.5,74.66666666666667,76.0,82.0
8391,2023,213.0,206.0,2.0,2,1,70.5,64.66666666666667,65.33333333333333,68.33333333333333
6230,2023,202.0,224.0,1.0,1,1,72.5,80.33333333333333,73.66666666666667,80.66666666666667
3313,2023,224.0,232.0,1.0,1,1,77.0,73.0,71.66666666666667,74.0
12573,2023,253.0,255.0,3.0,1,2,68.0,70.66666666666667,65.33333333333333,69.33333333333333
22692,2023,302.0,284.0,5.0,1,2,71.5,76.66666666666667,63.666666666666664,79.33333333333333
12032,2023,296.0,275.0,4.0,2,2,74.0,77.66666666666667,71.66666666666667,78.33333333333333
6708,2023,212.0,223.0,1.0,1,1,71.0,73.0,72.66666666666667,72.66666666666667
22752,2023,267.0,255.0,1.0,2,2,86.0,85.66666666666667,81.33333333333333,90.33333333333333
9270,2023,308.0,275.0,5.0,1,3,81.0,84.33333333333333,68.33333333333333,88.0
40064,2023,253.0,265.0,3.0,1,2,78.0,77.33333333333333,73.33333333333333,79.33333333333333
20090,2023,299.0,278.0,4.0,1,2,73.5,75.0,70.0,80.0
5440,2023,218.0,219.0,1.0,1,1,72.0,71.33333333333333,70.33333333333333,72.66666666666667
3127,2023,220.0,220.0,1.0,1,2,78.0,76.66666666666667,73.66666666666667,80.66666666666667
1504,2023,218.0,216.0,1.0,1,4,77.5,78.66666666666667,70.0,78.66666666666667
9957,2023,264.0,237.0,2.0,1,2,73.0,78.0,66.33333333333333,76.0
1404,2023,313.0,298.0,5.0,1,3,76.0,82.33333333333333,66.33333333333333,84.0
8978,2023,333.0,302.0,5.0,1,3,78.0,80.66666666666667,68.33333333333333,80.0
565,2023,246.0,243.0,3.0,1,2,71.0,76.33333333333333,76.0,73.66666666666667
11139,2023,219.0,221.0,1.0,1,4,74.5,74.0,73.0,76.0
2486,2023,226.0,235.0,1.0,1,4,71.0,73.33333333333333,71.66666666666667,71.0
5729,2023,213.0,213.0,1.0,1,2,75.0,76.0,78.0,78.33333333333333
40110,2023,261.0,278.0,3.0,1,2,67.5,75.33333333333333,74.33333333333333,73.0
25454,2023,248.0,244.0,4.0,1,2,85.5,80.66666666666667,73.0,88.33333333333333
2732,2023,224.0,243.0,1.0,1,1,67.5,71.66666666666667,61.666666666666664,72.66666666666667
16549,2023,253.0,248.0,2.0,1,2,75.0,73.66666666666667,70.66666666666667,70.66666666666667
9665,2023,227.0,241.0,1.0,1,2,74.5,79.33333333333333,71.33333333333333,80.33333333333333
10452,2023,224.0,234.0,1.0,1,1,79.5,77.66666666666667,75.0,81.33333333333333
2091,2023,268.0,256.0,3.0,1,1,76.0,78.66666666666667,73.66666666666667,78.33333333333333
40256,2023,224.0,235.0,2.0,1,2,68.5,70.33333333333333,67.33333333333333,68.0
3960,2023,244.0,260.0,2.0,1,2,71.5,74.66666666666667,73.33333333333333,78.0
9911,2023,238.0,256.0,3.0,1,2,74.5,71.33333333333333,62.0,74.0
26436,2023,261.0,261.0,3.0,1,2,69.0,71.33333333333333,67.66666666666667,72.66666666666667
25895,2023,269.0,261.0,2.0,1,2,70.0,74.66666666666667,68.0,74.66666666666667
3173,2023,242.0,254.0,1.0,2,1,76.0,70.66666666666667,77.33333333333333,77.0
14534,2023,283.0,256.0,3.0,1,2,87.5,89.66666666666667,85.66666666666667,93.33333333333333
22755,2023,222.0,230.0,1.0,1,1,72.5,70.33333333333333,67.66666666666667,73.0
10352,2023,265.0,257.0,3.0,1,2,78.5,74.33333333333333,68.33333333333333,81.0
40399,2023,224.0,228.0,1.0,1,2,75.0,73.33333333333333,75.66666666666667,79.0
7435,2023,311.0,285.0,5.0,1,3,76.0,80.0,69.33333333333333,84.66666666666667
24913,2023,308.0,285.0,2.0,1,2,81.0,80.66666666666667,79.0,75.66666666666667
31388,2023,221.0,231.0,2.0,1,2,84.0,84.66666666666667,74.33333333333333,87.66666666666667
7578,2023,258.0,263.0,1.0,1,2,73.5,77.33333333333333,70.33333333333333,79.0
22234,2023,278.0,271.0,2.0,1,2,85.5,83.0,79.33333333333333,88.0
10873,2023,213.0,219.0,2.0,1,1,70.5,68.33333333333333,70.66666666666667,70.66666666666667
20193,2023,256.0,240.0,1.0,2,2,77.5,80.66666666666667,73.66666666666667,82.0
3711,2023,283.0,281.0,3.0,1,2,79.5,80.66666666666667,73.66666666666667,83.33333333333333
6084,2023,285.0,267.0,2.0,1,1,70.5,76.0,65.66666666666667,75.33333333333333
17800,2023,256.0,274.0,3.0,1,2,76.0,79.66666666666667,77.66666666666667,82.0
5394,2023,238.0,247.0,2.0,1,1,69.0,73.33333333333333,66.0,73.33333333333333
16469,2023,254.0,255.0,1.0,1,1,75.5,76.33333333333333,74.33333333333333,78.33333333333333
1149,2023,213.0,216.0,1.0,2,1,63.5,69.33333333333333,59.333333333333336,67.0
41773,2023,260.0,260.0,4.0,1,3,84.5,83.0,63.666666666666664,88.0
1839,2023,338.0,278.0,5.0,1,3,76.0,80.0,67.0,82.0
40422,2023,252.0,220.0,2.0,1,2,74.5,77.33333333333333,76.0,81.33333333333333
8454,2023,232.0,241.0,2.0,1,2,67.5,73.33333333333333,67.33333333333333,71.0
12868,2023,243.0,249.0,3.0,1,2,71.5,72.66666666666667,67.0,73.66666666666667
22065,2023,240.0,229.0,3.0,1,2,74.5,69.66666666666667,66.0,77.0
22397,2023,207.0,220.0,1.0,1,2,72.0,71.66666666666667,61.666666666666664,74.0
16446,2023,216.0,226.0,2.0,1,2,75.0,71.66666666666667,72.66666666666667,76.0
110,2023,229.0,247.0,3.0,1,1,70.5,68.33333333333333,73.0,74.33333333333333
774,2023,242.0,245.0,1.0,2,1,74.5,70.66666666666667,79.33333333333333,78.33333333333333
17843,2023,262.0,263.0,3.0,1,2,73.0,74.33333333333333,69.0,76.66666666666667
26001,2023,322.0,276.0,4.0,1,2,71.5,75.0,66.66666666666667,79.66666666666667
4687,2023,339.0,289.0,5.0,1,3,74.5,79.66666666666667,70.66666666666667,82.0
26476,2023,284.0,260.0,5.0,1,3,71.0,75.33333333333333,67.0,76.33333333333333
9828,2023,249.0,237.0,2.0,1,2,70.0,71.33333333333333,72.0,74.0
133,2023,245.0,253.0,3.0,1,2,78.0,77.33333333333333,79.66666666666667,79.66666666666667
8666,2023,257.0,262.0,3.0,1,2,70.5,70.33333333333333,62.0,67.66666666666667
9164,2023,232.0,243.0,2.0,1,2,69.0,68.0,66.33333333333333,71.33333333333333
10830,2023,229.0,251.0,1.0,1,2,76.0,80.66666666666667,73.66666666666667,80.66666666666667
14717,2023,249.0,249.0,3.0,1,2,66.5,67.0,63.0,67.33333333333333
8474,2023,233.0,229.0,3.0,1,1,69.0,68.66666666666667,68.0,68.0
4561,2023,201.0,206.0,3.0,1,4,73.0,79.0,68.33333333333333,76.0
24627,2023,303.0,307.0,5.0,1,3,74.0,73.33333333333333,61.0,75.33333333333333
20127,2023,229.0,235.0,1.0,2,2,77.0,76.66666666666667,73.0,79.0
40024,2023,262.0,257.0,1.0,1,1,89.5,93.0,88.33333333333333,95.66666666666667
3479,2023,305.0,261.0,1.0,1,1,80.5,81.66666666666667,78.0,81.33333333333333
10638,2023,233.0,234.0,2.0,1,1,73.5,74.33333333333333,67.0,75.0
1882,2023,239.0,248.0,3.0,1,1,73.5,71.0,55.333333333333336,76.66666666666667
8497,2023,246.0,264.0,3.0,1,1,79.0,80.66666666666667,70.0,83.33333333333333
6751,2023,259.0,245.0,2.0,1,1,74.5,73.33333333333333,70.0,75.33333333333333
22022,2023,210.0,229.0,2.0,1,4,70.5,70.33333333333333,73.33333333333333,73.0
7956,2023,236.0,220.0,1.0,1,4,69.5,70.0,72.66666666666667,70.66666666666667
7415,2023,337.0,297.0,5.0,1,3,74.5,78.66666666666667,67.0,81.33333333333333
18112,2023,223.0,244.0,1.0,1,4,77.0,72.66666666666667,68.66666666666667,75.66666666666667
1464,2023,210.0,227.0,2.0,1,1,69.0,71.66666666666667,66.33333333333333,73.33333333333333
16489,2023,269.0,239.0,4.0,1,2,71.5,78.33333333333333,68.0,82.0
8603,2023,273.0,236.0,3.0,1,2,73.5,76.33333333333333,69.33333333333333,79.33333333333333
8105,2023,234.0,239.0,2.0,1,1,73.5,79.33333333333333,74.0,80.33333333333333
9599,2023,219.0,222.0,1.0,1,1,77.0,72.0,70.33333333333333,75.0
26164,2023,235.0,245.0,2.0,1,2,72.5,79.33333333333333,70.33333333333333,78.33333333333333
25666,2023,276.0,246.0,5.0,1,3,70.5,75.66666666666667,60.333333333333336,77.33333333333333
2105,2023,235.0,218.0,2.0,1,2,76.0,73.66666666666667,74.0,77.0
14697,2023,276.0,279.0,2.0,1,1,71.5,74.66666666666667,68.66666666666667,75.66666666666667
25523,2023,278.0,238.0,1.0,1,2,76.0,72.0,73.0,77.0
13535,2023,261.0,261.0,3.0,1,2,81.0,86.33333333333333,79.66666666666667,87.66666666666667
22191,2023,264.0,261.0,2.0,2,2,73.5,74.0,74.66666666666667,77.33333333333333
17900,2023,300.0,228.0,4.0,1,2,73.5,79.66666666666667,69.33333333333333,79.66666666666667
9244,2023,276.0,254.0,5.0,1,3,77.5,81.0,64.33333333333333,87.0
24206,2023,295.0,270.0,3.0,1,2,68.5,72.0,70.0,75.33333333333333
31288,2023,230.0,230.0,2.0,1,4,75.0,76.66666666666667,72.0,77.66666666666667
12241,2023,244.0,256.0,3.0,1,2,74.0,80.0,76.66666666666667,79.0
253,2023,264.0,257.0,3.0,1,2,72.5,73.66666666666667,66.0,72.33333333333333
4667,2023,232.0,254.0,3.0,1,2,83.0,84.0,77.0,85.0
4630,2023,277.0,274.0,3.0,1,2,74.5,75.33333333333333,65.66666666666667,75.0
8995,2023,352.0,292.0,5.0,1,3,77.0,81.66666666666667,72.66666666666667,83.33333333333333
6253,2023,233.0,250.0,1.0,1,2,72.0,77.66666666666667,71.0,76.66666666666667
10618,2023,257.0,240.0,3.0,1,2,70.5,71.0,63.0,72.33333333333333
1335,2023,222.0,225.0,2.0,1,1,72.0,74.0,71.0,76.33333333333333
25082,2023,286.0,254.0,1.0,1,2,81.0,82.0,78.33333333333333,86.0
25580,2023,277.0,268.0,3.0,1,2,81.0,81.0,80.0,86.33333333333333
1776,2023,346.0,297.0,5.0,1,3,84.5,84.66666666666667,73.33333333333333,85.66666666666667
40230,2023,225.0,210.0,2.0,1,2,73.0,75.0,71.33333333333333,78.33333333333333
10432,2023,211.0,225.0,2.0,1,1,67.5,68.0,69.33333333333333,69.0
3940,2023,225.0,237.0,2.0,1,1,73.5,75.66666666666667,73.66666666666667,77.66666666666667
14511,2023,252.0,249.0,2.0,1,2,75.5,71.66666666666667,74.33333333333333,75.0
3442,2023,237.0,219.0,1.0,2,1,84.0,80.66666666666667,82.33333333333333,86.66666666666667
25480,2023,276.0,265.0,4.0,1,2,77.5,69.33333333333333,56.666666666666664,73.66666666666667
4,2023,284.0,275.0,3.0,1,4,75.5,74.0,69.66666666666667,77.33333333333333
8162,2023,235.0,228.0,2.0,1,1,67.5,75.0,77.33333333333333,73.66666666666667
7627,2023,252.0,257.0,2.0,1,1,73.0,72.66666666666667,67.66666666666667,74.33333333333333
6496,2023,263.0,245.0,1.0,2,2,70.0,78.66666666666667,71.66666666666667,72.66666666666667
22626,2023,222.0,232.0,2.0,1,1,71.0,73.33333333333333,70.0,73.66666666666667
24790,2023,233.0,252.0,3.0,1,2,71.0,70.0,61.333333333333336,75.33333333333333
10724,2023,371.0,299.0,5.0,1,3,79.5,79.66666666666667,73.33333333333333,81.66666666666667
18049,2023,278.0,277.0,3.0,1,2,75.5,75.0,68.66666666666667,74.0
20213,2023,243.0,254.0,2.0,2,2,71.5,62.333333333333336,69.0,71.33333333333333
1919,2023,273.0,244.0,4.0,1,2,74.5,75.0,76.66666666666667,79.0
14952,2023,305.0,266.0,5.0,1,3,69.0,70.66666666666667,62.0,73.33333333333333
8411,2023,211.0,218.0,2.0,1,1,71.5,69.66666666666667,65.66666666666667,74.66666666666667
7329,2023,263.0,257.0,2.0,1,1,72.5,76.33333333333333,72.0,76.33333333333333
17657,2023,269.0,268.0,3.0,1,2,66.0,69.66666666666667,70.0,71.66666666666667
24690,2023,323.0,292.0,5.0,1,3,80.5,91.0,73.66666666666667,93.0
8609,2023,350.0,295.0,5.0,1,3,75.5,82.33333333333333,73.66666666666667,84.33333333333333
4032,2023,224.0,231.0,1.0,1,1,78.0,74.0,80.66666666666667,83.33333333333333
20348,2023,290.0,283.0,4.0,1,2,69.0,71.66666666666667,66.33333333333333,67.66666666666667
25589,2023,240.0,258.0,1.0,1,2,81.5,78.33333333333333,74.33333333333333,82.66666666666667
25921,2023,222.0,232.0,2.0,1,2,73.0,69.66666666666667,67.33333333333333,71.0
20016,2023,242.0,228.0,1.0,1,2,72.0,72.0,70.0,76.0
16744,2023,264.0,277.0,3.0,2,2,82.5,85.66666666666667,76.66666666666667,86.33333333333333
14537,2023,252.0,230.0,3.0,1,2,77.5,84.0,75.0,83.66666666666667
10484,2023,247.0,235.0,3.0,1,2,72.5,70.0,70.66666666666667,75.66666666666667
11812,2023,274.0,265.0,3.0,1,2,74.0,74.0,67.33333333333333,76.33333333333333
6070,2023,227.0,249.0,1.0,1,2,79.0,82.66666666666667,79.66666666666667,85.0
7544,2023,225.0,214.0,2.0,1,1,76.5,70.0,78.0,77.66666666666667
6757,2023,249.0,241.0,2.0,1,1,81.5,81.66666666666667,75.33333333333333,87.66666666666667
7753,2023,209.0,217.0,1.0,2,1,54.5,67.0,62.0,63.666666666666664
22200,2023,236.0,226.0,2.0,1,2,70.5,76.33333333333333,69.33333333333333,79.66666666666667
2134,2023,234.0,249.0,2.0,1,1,78.5,79.33333333333333,75.33333333333333,79.33333333333333
25094,2023,214.0,231.0,2.0,1,2,72.0,67.0,69.33333333333333,70.66666666666667
8108,2023,231.0,222.0,2.0,1,2,70.5,72.66666666666667,71.33333333333333,72.66666666666667
4533,2023,242.0,226.0,1.0,1,2,69.5,72.66666666666667,66.33333333333333,71.66666666666667
24756,2023,272.0,277.0,3.0,1,2,70.0,69.33333333333333,64.0,70.33333333333333
4195,2023,215.0,245.0,1.0,2,1,77.5,76.33333333333333,72.66666666666667,76.33333333333333
17600,2023,293.0,270.0,4.0,1,2,73.0,72.0,71.0,75.33333333333333
2280,2023,215.0,225.0,1.0,1,1,76.0,76.66666666666667,75.0,75.66666666666667
3531,2023,328.0,282.0,4.0,1,2,75.0,77.33333333333333,75.0,77.33333333333333
1516,2023,243.0,243.0,2.0,1,4,74.5,74.0,71.0,79.0
25781,2023,281.0,256.0,3.0,1,2,75.5,72.33333333333333,65.33333333333333,77.33333333333333
9797,2023,266.0,284.0,3.0,1,2,83.0,89.0,79.66666666666667,87.66666666666667
12336,2023,229.0,236.0,2.0,1,1,74.5,77.0,74.33333333333333,78.66666666666667
40099,2023,223.0,215.0,2.0,1,1,70.5,73.33333333333333,68.66666666666667,75.0
14397,2023,240.0,246.0,2.0,1,2,71.5,74.33333333333333,66.0,76.0
10315,2023,232.0,229.0,3.0,1,2,71.0,75.0,68.0,83.0
9064,2023,228.0,226.0,2.0,1,2,69.5,68.0,66.66666666666667,72.33333333333333
25712,2023,237.0,248.0,2.0,1,2,68.0,72.33333333333333,69.33333333333333,77.66666666666667
3823,2023,243.0,251.0,2.0,1,1,73.5,69.33333333333333,72.33333333333333,73.0
8818,2023,302.0,279.0,4.0,1,2,73.5,73.66666666666667,73.33333333333333,75.66666666666667
25048,2023,317.0,274.0,5.0,1,3,73.5,78.66666666666667,70.33333333333333,82.33333333333333
5569,2023,243.0,268.0,2.0,1,1,72.5,75.0,71.33333333333333,74.66666666666667
2326,2023,234.0,247.0,2.0,1,2,75.5,79.0,74.33333333333333,81.66666666666667
25071,2023,252.0,261.0,3.0,1,2,75.0,71.66666666666667,74.0,76.0
26399,2023,360.0,301.0,5.0,1,3,80.0,74.66666666666667,72.0,80.66666666666667
24407,2023,228.0,239.0,1.0,1,2,72.0,76.0,72.33333333333333,78.0
8841,2023,285.0,253.0,3.0,1,2,71.0,73.33333333333333,64.66666666666667,70.0
9505,2023,289.0,272.0,3.0,1,2,74.5,74.66666666666667,69.0,77.66666666666667
3800,2023,225.0,237.0,1.0,2,1,71.5,79.0,79.33333333333333,80.66666666666667
9087,2023,216.0,231.0,1.0,1,1,75.5,74.33333333333333,72.0,76.66666666666667
10833,2023,232.0,245.0,2.0,2,2,81.5,78.0,75.0,84.66666666666667
3013,2023,222.0,221.0,2.0,1,2,75.5,74.0,68.33333333333333,74.0
22014,2023,252.0,260.0,3.0,1,2,81.5,81.33333333333333,73.0,86.33333333333333
9860,2023,265.0,252.0,2.0,1,2,76.5,76.33333333333333,74.0,80.0
10607,2023,254.0,238.0,2.0,1,2,77.5,80.33333333333333,74.0,82.66666666666667
1453,2023,225.0,219.0,1.0,1,1,71.0,71.0,70.0,74.66666666666667
7049,2023,231.0,260.0,2.0,1,1,76.5,79.0,72.33333333333333,79.66666666666667
10252,2023,203.0,219.0,2.0,1,1,79.5,78.0,74.66666666666667,83.66666666666667
8592,2023,266.0,273.0,3.0,1,2,73.5,75.66666666666667,63.666666666666664,77.0
219,2023,255.0,238.0,2.0,1,1,73.0,72.66666666666667,69.66666666666667,76.33333333333333
766,2023,263.0,255.0,2.0,1,2,73.0,74.66666666666667,71.33333333333333,76.66666666666667
4049,2023,252.0,239.0,2.0,1,1,76.5,74.0,75.33333333333333,74.33333333333333
1739,2023,276.0,239.0,2.0,1,2,75.5,83.0,73.0,87.0
574,2023,241.0,212.0,2.0,1,2,70.5,71.33333333333333,69.66666666666667,76.33333333333333
8981,2023,352.0,288.0,5.0,1,3,86.0,83.33333333333333,76.33333333333333,87.66666666666667
4656,2023,273.0,261.0,3.0,1,2,73.0,81.0,76.33333333333333,77.66666666666667
16644,2023,255.0,254.0,1.0,1,2,76.0,79.33333333333333,77.66666666666667,80.33333333333333
1261,2023,224.0,221.0,2.0,1,1,74.5,75.66666666666667,73.33333333333333,78.66666666666667
22655,2023,220.0,208.0,2.0,1,1,73.0,78.33333333333333,72.66666666666667,78.66666666666667
5343,2023,227.0,228.0,1.0,1,2,73.0,71.66666666666667,67.33333333333333,72.66666666666667
1347,2023,217.0,204.0,2.0,1,2,76.0,74.0,76.0,80.33333333333333
31005,2023,223.0,223.0,3.0,1,2,74.0,70.33333333333333,72.0,75.66666666666667
10106,2023,235.0,239.0,2.0,1,4,75.5,75.66666666666667,77.33333333333333,80.66666666666667
24762,2023,336.0,299.0,5.0,1,3,78.5,82.33333333333333,71.0,87.0
365,2023,261.0,248.0,4.0,1,2,67.5,65.0,58.666666666666664,66.33333333333333
13604,2023,272.0,274.0,3.0,1,2,73.5,78.66666666666667,74.0,79.0
16604,2023,281.0,273.0,3.0,1,2,72.5,67.66666666666667,62.333333333333336,71.0
9668,2023,217.0,217.0,1.0,1,2,69.0,66.66666666666667,63.666666666666664,70.66666666666667
14334,2023,332.0,280.0,5.0,1,3,72.5,82.33333333333333,65.66666666666667,82.33333333333333
22160,2023,261.0,233.0,3.0,1,2,74.5,75.33333333333333,67.66666666666667,75.66666666666667
24324,2023,260.0,269.0,5.0,1,3,73.0,72.33333333333333,55.666666666666664,76.0
6465,2023,235.0,213.0,1.0,2,2,81.0,81.66666666666667,73.0,75.33333333333333
2635,2023,240.0,253.0,2.0,1,1,71.5,73.66666666666667,74.66666666666667,76.33333333333333
15662,2023,276.0,267.0,4.0,1,2,71.5,75.66666666666667,71.66666666666667,75.0
2973,2023,260.0,262.0,3.0,1,1,71.0,73.33333333333333,68.66666666666667,73.66666666666667
1301,2023,208.0,239.0,1.0,1,1,80.0,76.33333333333333,73.66666666666667,79.66666666666667
10401,2023,289.0,272.0,2.0,1,1,85.0,86.66666666666667,82.0,91.33333333333333
25303,2023,217.0,232.0,2.0,1,2,76.5,79.0,70.0,82.0
25798,2023,231.0,233.0,3.0,1,2,75.0,81.66666666666667,70.33333333333333,82.33333333333333
3909,2023,239.0,241.0,1.0,1,1,73.0,75.0,75.66666666666667,75.0
4404,2023,253.0,250.0,2.0,1,1,71.5,75.33333333333333,70.33333333333333,76.0
20139,2023,232.0,251.0,1.0,2,2,72.0,75.33333333333333,71.66666666666667,76.33333333333333
10501,2023,214.0,216.0,2.0,1,2,70.0,70.0,64.33333333333333,67.66666666666667
14288,2023,244.0,257.0,3.0,1,2,74.5,74.66666666666667,73.33333333333333,81.66666666666667
8632,2023,269.0,245.0,2.0,1,2,71.0,67.33333333333333,63.333333333333336,68.33333333333333
9419,2023,198.0,198.0,2.0,1,1,80.0,79.0,76.33333333333333,80.66666666666667
22403,2023,258.0,266.0,3.0,1,1,72.5,78.66666666666667,75.0,80.0
9960,2023,272.0,265.0,4.0,1,2,78.0,78.33333333333333,75.66666666666667,81.66666666666667
8878,2023,357.0,315.0,5.0,1,3,79.0,84.66666666666667,68.66666666666667,85.33333333333333
25944,2023,264.0,267.0,3.0,1,2,70.5,70.66666666666667,62.333333333333336,69.66666666666667
2681,2023,257.0,241.0,2.0,1,1,67.5,71.33333333333333,69.66666666666667,74.33333333333333
16452,2023,246.0,233.0,1.0,1,1,77.5,77.33333333333333,72.66666666666667,81.33333333333333
8194,2023,256.0,244.0,3.0,1,2,72.5,82.0,72.0,80.33333333333333
12605,2023,277.0,270.0,3.0,1,2,80.0,79.33333333333333,75.66666666666667,82.33333333333333
24842,2023,293.0,259.0,5.0,1,3,75.0,83.33333333333333,67.0,82.0
13103,2023,245.0,242.0,3.0,1,2,78.0,79.33333333333333,73.0,81.66666666666667
9688,2023,214.0,242.0,1.0,1,1,76.5,76.33333333333333,74.66666666666667,76.33333333333333
10541,2023,226.0,233.0,1.0,1,2,72.0,73.33333333333333,68.66666666666667,74.66666666666667
25197,2023,240.0,241.0,4.0,1,2,67.0,69.66666666666667,57.333333333333336,68.33333333333333
24699,2023,349.0,292.0,5.0,1,3,76.5,82.66666666666667,69.33333333333333,83.33333333333333
17703,2023,275.0,253.0,3.0,1,2,72.0,72.33333333333333,67.0,74.33333333333333
25695,2023,289.0,266.0,4.0,1,2,73.0,70.33333333333333,65.0,74.33333333333333
16541,2023,224.0,239.0,2.0,1,2,72.0,73.33333333333333,71.33333333333333,75.0
1579,2023,219.0,220.0,3.0,1,2,71.0,73.66666666666667,67.33333333333333,76.33333333333333
1742,2023,233.0,236.0,2.0,1,2,81.0,80.66666666666667,81.0,86.0
25718,2023,254.0,249.0,3.0,1,2,69.0,75.66666666666667,62.666666666666664,74.66666666666667
31128,2023,269.0,242.0,1.0,2,1,79.0,77.33333333333333,71.66666666666667,80.66666666666667
2406,2023,228.0,220.0,2.0,1,1,76.0,76.33333333333333,75.33333333333333,80.66666666666667
4825,2023,234.0,220.0,1.0,1,1,74.0,76.33333333333333,71.0,77.33333333333333
15808,2023,222.0,222.0,1.0,1,1,77.0,73.33333333333333,72.33333333333333,76.33333333333333
9757,2023,262.0,270.0,3.0,1,2,69.5,65.66666666666667,58.666666666666664,71.33333333333333
