agno|fecha_bbdd|codigo_bbdd|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect4b_rbd|nalu_mate4b_rbd|prom_lect4b_rbd|prom_mate4b_rbd|dif_lect4b_rbd|dif_mate4b_rbd|difgru_lect4b_rbd|difgru_mate4b_rbd|sigdif_lect4b_rbd|sigdif_mate4b_rbd|siggru_lect4b_rbd|siggru_mate4b_rbd|marca_lect4b_rbd|marca_mate4b_rbd|marcadif_lect4b_rbd|marcadif_mate4b_rbd|palu_eda_ins_lect4b_rbd|palu_eda_ele_lect4b_rbd|palu_eda_ade_lect4b_rbd|palu_eda_ins_mate4b_rbd|palu_eda_ele_mate4b_rbd|palu_eda_ade_mate4b_rbd|noaplica
2016|20171024|final20171024v1|4b|7279|6|ESCUELA PART LA AGUADA|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|3|3|277|280|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7282|6|ESCUELA PARTICULAR NUEVA LUMACO|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|2|2|311|236|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7284|2|ESCUELA PARTICULAR NUEVA PINDACO|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|6|6|309|253|||||No significativa|No significativa|Positiva y significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7285|0|ESCUELA PARTICULAR BOQUIAL|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|9|8|213|193|-64|-45|-34|-44|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7288|5|ESCUELA PARTICULAR PLAYA GRANDE|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|6|6|230|198|||||No significativa|No significativa|Negativa y significativa|Negativa y significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7289|3|ESCUELA PARTICULAR TRAPI|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|2|2|334|280|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7290|7|ESCUELA PARTICULAR TREHUACO|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Medio|Rural|2|2|242|236|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7292|3|ESCUELA PARTICULAR NUEVA ESPERANZA|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|2|2|281|198|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7295|8|ESCUELA PARTICULAR PORVENIR|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7296|6|ESCUELA PARTICULAR LOS AZADORES|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|4|5|239|239|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7298|2|ESCUELA PARTICULAR EL RADAL|14|REGION DE LOS RIOS|2|RANCO|14204|RÍO BUENO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|3|2|204|222|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7299|0|LICEO ANTONIO VARAS|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Medio bajo|Urbano|23|23|248|253|-13|-17|-6|5|No significativa|Negativa y significativa|No significativa|No significativa|||||43.5|26.1|30.4|43.5|47.799999|8.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7301|6|ESCUELA RURAL ILIHUE|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Medio bajo|Rural|7|7|298|265|19|-5|44|17|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7302|4|ESCUELA RURAL PITRENO|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Medio bajo|Rural|2|2|277|250|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7303|2|ESCUELA RURAL RININAHUE|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Bajo|Rural|12|12|253|238|-10|-11|6|1|No significativa|No significativa|No significativa|No significativa|||||50|16.700001|33.299999|58.299999|33.299999|8.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7304|0|ESCUELA RURAL CALCURRUPE|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Bajo|Rural|3|3|236|270|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7305|9|ESCUELA RURAL ILLAHUAPI|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Bajo|Rural|3|3|328|310|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7306|7|ESCUELA RURAL QUILLIN|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Medio bajo|Rural|2|2|304|287|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7307|5|ESCUELA RURAL LA ENSENADA|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Bajo|Rural|3|3|292|198|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7308|3|ESCUELA RURAL LA JUNTA|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Bajo|Rural|1|0|||||||No significativa||No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7309|1|ESCUELA RURAL PITRIUCO|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Municipal DAEM|Municipal|Bajo|Rural|6|6|250|270|-13|16|3|33|No significativa|No significativa|No significativa|Positiva y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7311|3|ESCUELA PARTICULAR AUQUINCO|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Particular subvencionado|Particular subvencionado||Rural|||||||||||||||||||||||Cursos con 100% ausentes y sin cuestionarios
2016|20171024|final20171024v1|4b|7312|1|ESCUELA PARTICULAR CARRAN|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|7|7|234|207|-19|0|-13|-30|No significativa|No significativa|No significativa|Negativa y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7314|8|ESCUELA PARTICULAR LOS GUINDOS|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7315|6|ESCUELA PARTICULAR RUPUMEICA|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|2|2|317|254|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7316|4|ESCUELA PARTICULAR POCURA|14|REGION DE LOS RIOS|2|RANCO|14203|LAGO RANCO|RANCO|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|3|3|241|226|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7321|0|ESCUELA PARTICULAR SAN SEBASTIÁN DE CHANCOYAN|14|REGION DE LOS RIOS|1|VALDIVIA|14101|VALDIVIA|VALDIVIA|Particular subvencionado|Particular subvencionado|Bajo|Rural|3|3|265|239|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7332|6|ESCUELA JUAN RICARDO SANCHEZ ASCENCIO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|29|25|259|239|3|-1|5|-9|No significativa|No significativa|No significativa|Negativa y significativa|||||34.5|37.900002|27.6|52|40|8|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7333|4|ESCUELA ESPAÑA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|13|14|260|259|-22|0|6|11|Negativa y significativa|No significativa|No significativa|No significativa|||||30.799999|30.799999|38.5|42.900002|42.900002|14.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7334|2|ESCUELA EFRAIN CAMPANA SILVA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio|Urbano|78|76|275|286|-12|16|7|22|Negativa y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||19.200001|44.900002|35.900002|13.2|47.400002|39.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7335|0|ESCUELA  SUIZA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|19|19|280|276|-6|-11|26|28|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||15.8|47.400002|36.799999|36.799999|26.299999|36.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7336|9|ESCUELA FUNDACION PAUL HARRIS|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|23|21|249|225|-15|-8|-5|-23|No significativa|No significativa|No significativa|Negativa y significativa|||||56.5|13|30.4|57.099998|38.099998|4.8000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7337|7|ESCUELA GARCIA HURTADO DE MENDOZA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|28|29|270|252|27|8|16|4|Positiva y significativa|No significativa|Positiva y significativa|No significativa|||||32.099998|28.6|39.299999|48.299999|37.900002|13.8|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7338|5|ESCUELA LEONILA FOLCH LOPEZ|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio|Urbano|77|80|277|271|13|4|9|7|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|||||24.700001|26|49.400002|26.299999|43.799999|30|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7339|3|ESCUELA N.88 CANADA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|33|33|233|231|-22|-25|-21|-17|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||60.599998|30.299999|9.1000004|60.599998|33.299999|6.0999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7340|7|ESCUELA CLAUDIO ARRAU|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|31|32|245|249|-25|-17|-9|1|Negativa y significativa|Negativa y significativa|Negativa y significativa|No significativa|||||45.200001|25.799999|29|46.900002|31.299999|21.9|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7341|5|ESCUELA MONSEÑOR FRANCISCO VALDES SUBERCASEAUX|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|34|33|239|236|-7|17|-15|-12|No significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||52.900002|26.5|20.6|69.699997|24.200001|6.0999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7343|1|ESCUELA MEXICO DE MICHOACAN|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio|Urbano|112|111|311|302|-7|-4|43|38|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||2.7|17.9|79.5|5.4000001|39.599998|55|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7346|6|ESCUELA N. 46 ITALIA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|35|37|266|271|2|10|12|23|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||45.700001|17.1|37.099998|27|48.599998|24.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7347|4|ESCUELA LAGO RUPANCO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|10|10|256|243|15|29|2|-5|No significativa|Positiva y significativa|No significativa|No significativa|||||30|30|40|50|50|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7348|2|ESCUELA CARLOS CONDELL|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Bajo|Urbano|40|43|242|232|6|27|-5|-5|No significativa|Positiva y significativa|No significativa|No significativa|||||57.5|22.5|20|69.800003|25.6|4.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7349|0|ESCUELA DE ARTES Y CULTURA OSORNO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|21|21|247|246|3|13|-7|-2|No significativa|No significativa|No significativa|No significativa|||||47.599998|38.099998|14.3|33.299999|57.099998|9.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7352|0|ESCUELA SOCIEDAD DE SOCORRO DE SEÑORAS|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Urbano|27|26|272|247|22|11|18|-1|Positiva y significativa|No significativa|Positiva y significativa|No significativa|||||29.6|29.6|40.700001|50|34.599998|15.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7354|7|ESCUELA RURAL LUZ Y SABER|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Rural|23|23|268|246|21|3|14|-2|Positiva y significativa|No significativa|Positiva y significativa|No significativa|||||17.4|52.200001|30.4|47.799999|47.799999|4.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7355|5|ESCUELA RURAL EMILIO SURBER SCHULZ|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Rural|9|9|279|258|-8|15|25|10|No significativa|No significativa|Positiva y significativa|No significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7356|3|ESCUELA RURAL PELLECO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Bajo|Rural|4|4|309|277|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7357|1|ESCUELA RURAL PUCOIHUE|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Bajo|Rural|6|4|221|200|||||No significativa|No significativa|Negativa y significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7359|8|ESCUELA RURAL TRINQUICAHUIN|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Bajo|Rural|2|2|280|270|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7366|0|ESCUELA RURAL MARIA LUISA BOMBAL|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7368|7|ESCUELA RURAL SANTA ROSA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Rural|5|5|278|279|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7369|5|ESCUELA RURAL PICHIL|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Rural|20|20|256|256|||2|8|No significativa|No significativa|No significativa|No significativa|||Con marca medición anterior: No reporte|Con marca medición anterior: No reporte|35|45|20|30|60|10|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7371|7|ESCUELA RURAL FORRAHUE|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Bajo|Rural|3|2|249|196|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7372|5|ESCUELA RURAL CANCHA LARGA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Bajo|Rural|8|8|235|214|-27|-15|-12|-23|Negativa y significativa|No significativa|No significativa|Negativa y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7377|6|ESCUELA RURAL WALTERIO MEYER RUSCA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Rural|24|24|260|264|-2|-21|6|16|No significativa|Negativa y significativa|No significativa|Positiva y significativa|||||29.200001|37.5|33.299999|33.299999|41.700001|25|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7380|6|ESCUELA RURAL LUMACO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7382|2|ESCUELA RURAL LOS ABEDULES|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7384|9|ESCUELA RURAL TACAMO ALTO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Municipal DAEM|Municipal|Medio bajo|Rural|3|2|219|210|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7385|7|ESCUELA PARTICULAR N.137 ARTURO ALESSANDRI|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Bajo|Urbano|21|21|230|217|-29|-51|-17|-20|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||47.599998|42.900002|9.5|81|19|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7388|1|COLEGIO SAN JOSE|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Medio|Urbano|84|83|266|269|-8|-16|-2|5|No significativa|Negativa y significativa|No significativa|Positiva y significativa|||||26.200001|35.700001|38.099998|21.700001|54.200001|24.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7390|3|ESCUELA PARTICULAR N.130 AURORA DE CHILE|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Bajo|Urbano|9|9|238|209|-7|16|-9|-28|No significativa|No significativa|No significativa|Negativa y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7391|1|COLEGIO BETEL|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Medio|Urbano|13|13|258|269|-31|-11|-10|5|Negativa y significativa|No significativa|No significativa|No significativa|Ajenas a la Agencia: Resultados no representativos|Ajenas a la Agencia: Resultados no representativos|Con marca en esta medición: No representativa|Con marca en esta medición: No representativa|23.1|46.200001|30.799999|23.1|53.799999|23.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7396|2|COLEGIO BALDOMERO LILLO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|14|14|254|234|14|-22|0|-14|No significativa|Negativa y significativa|No significativa|Negativa y significativa|||||50|28.6|21.4|71.400002|21.4|7.0999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7401|2|COLEGIO SANTA MARTA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|84|86|286|279|7|-5|3|1|No significativa|No significativa|No significativa|No significativa|||||16.700001|27.4|56|15.1|52.299999|32.599998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7403|9|COLEGIO WILLIAM BOOTH|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Medio|Urbano|67|68|261|261|-10|6|-7|-3|No significativa|No significativa|Negativa y significativa|No significativa|||||31.299999|34.299999|34.299999|30.9|50|19.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7404|7|COLEGIO RENE SORIANO BORQUEZ|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Bajo|Urbano|21|22|246|241|-2|1|-1|4|No significativa|No significativa|No significativa|No significativa|||||38.099998|47.599998|14.3|54.5|36.400002|9.1000004|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7405|5|ESCUELA PARTICULAR N.134 ADVENTISTA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Medio|Urbano|35|35|270|256|7|23|2|-8|No significativa|Positiva y significativa|No significativa|Negativa y significativa|||||22.9|42.900002|34.299999|31.4|45.700001|22.9|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7406|3|COLEGIO SAN MATEO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular pagado|Particular pagado|Alto|Urbano|73|72|300|300|1|7|-1|0|No significativa|No significativa|No significativa|No significativa|||||13.7|15.1|71.199997|8.3000002|34.700001|56.900002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7412|8|ESCUELA PARTICULAR N.127 VIRGEN DE CANDELARIA|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|45|46|265|234|0|2|11|-14|No significativa|No significativa|Positiva y significativa|Negativa y significativa|||||28.9|33.299999|37.799999|56.5|34.799999|8.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7414|4|LICEO ALIANZA FRANCESA CLAUDE GAY|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular pagado|Particular pagado|Alto|Urbano|35|37|297|268|20|-3|-4|-32|Positiva y significativa|No significativa|No significativa|Negativa y significativa|||||8.6000004|34.299999|57.099998|27|43.200001|29.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7415|2|INSTITUTO ALEMAN DE OSORNO|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular pagado|Particular pagado|Alto|Urbano|49|50|295|290|11|-8|-6|-10|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||14.3|24.5|61.200001|8|50|42|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|7416|0|LICEO OSORNO COLLEGE|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular pagado|Particular pagado|Alto|Urbano|39|39|289|306|-24|-4|-12|6|Negativa y significativa|No significativa|Negativa y significativa|No significativa|||||23.1|15.4|61.5|2.5999999|43.599998|53.799999|Rbd y curso rinde Simce
