agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_deprov_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect6b_rbd|nalu_mate6b_rbd|nalu_nat6b_rbd|prom_lect6b_rbd|prom_mate6b_rbd|prom_nat6b_rbd|dif_lect6b_rbd|dif_mate6b_rbd|dif_nat6b_rbd|difgru_lect6b_rbd|difgru_mate6b_rbd|difgru_nat6b_rbd|sigdif_lect6b_rbd|sigdif_mate6b_rbd|sigdif_nat6b_rbd|siggru_lect6b_rbd|siggru_mate6b_rbd|siggru_nat6b_rbd|marca_lect6b_rbd|marca_mate6b_rbd|marca_nat6b_rbd|marcadif_lect6b_rbd|marcadif_mate6b_rbd|marcadif_nat6b_rbd|palu_eda_ins_lect6b_rbd|palu_eda_ele_lect6b_rbd|palu_eda_ade_lect6b_rbd|palu_eda_ins_mate6b_rbd|palu_eda_ele_mate6b_rbd|palu_eda_ade_mate6b_rbd|noaplica|fecha_bbdd|codigo_bbdd
2018|6b|9872|8|ESCUELA BASICA PROF.RAMON DEL RIO|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|2|1|2|1|36|35|36|229|229|231|-10|-2|2|-9|-7|-6|0|0|0|-1|0|0|||||||55.6|30.6|13.9|45.7|51.4|2.9|0|20190628|final20190628v1
2018|6b|9873|6|ESCUELA BASICA PACTO ANDINO|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|2|1|3|1|59|63|59|224|209|217|1|-8|-20|-28|-44|-37|0|0|-1|-1|-1|-1|||||||66.1|18.6|15.3|69.8|28.6|1.6|0|20190628|final20190628v1
2018|6b|9874|4|ESCUELA LOTHAR KOMMER BRUGER|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|2|1|2|1|24|24|23|197|200|197|9|-5|-25|-41|-36|-40|0|0|-1|-1|-1|-1|||||||75|16.7|8.3|75|20.8|4.2|0|20190628|final20190628v1
2018|6b|9875|2|ESCUELA CERRILLOS|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|2|1|2|1|33|34|33|232|255|241|14|34|1|-6|19|4|0|1|0|-1|1|0|||||||51.5|33.3|15.2|23.5|55.9|20.6|0|20190628|final20190628v1
2018|6b|9876|0|ESCUELA GENERAL SAN MARTIN|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|3|1|62|60|62|234|243|214|-1|10|-8|-18|-10|-40|0|0|0|-1|-1|-1|||||||51.6|27.4|21|38.3|43.3|18.3|0|20190628|final20190628v1
2018|6b|9877|9|ESCUELA GENERAL OHIGGINS|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|2|1|24|23|24|228|245|240|19|36|27|-10|9|3|1|1|1|-1|1|0|||||||50|37.5|12.5|30.4|47.8|21.7|0|20190628|final20190628v1
2018|6b|9878|7|ESCUELA PRESIDENTE RIESCO ERRAZURIZ|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|3|1|87|89|87|255|248|247|19|15|0|3|-5|-7|1|1|0|0|0|-1|||||||33.3|33.3|33.3|36|41.6|22.5|0|20190628|final20190628v1
2018|6b|9879|5|ESCUELA BASICA|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|2|1|2|1|37|35|37|237|218|225|5|2|10|-1|-18|-12|0|0|0|0|-1|-1|||||||51.4|27|21.6|62.9|31.4|5.7|0|20190628|final20190628v1
2018|6b|9880|9|ESCUELA  BASICA  ESTADO  DE  PALESTINA|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|2|1|3|1|20|20|20|245|238|248|18|5|29|-7|-15|-6|1|0|1|0|-1|0|||||||45|25|30|35|50|15|0|20190628|final20190628v1
2018|6b|9881|7|ESCUELA VICENTE REYES PALAZUELOS|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|3|1|55|56|55|215|232|226|-29|-20|14|-37|-21|-28|-1|-1|0|-1|-1|-1|||||||65.5|20|14.5|57.1|23.2|19.6|0|20190628|final20190628v1
2018|6b|9882|5|ESCUELA J.PRIETO VIAL|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|2|1|2|1|56|57|56|224|226|217|16|7|9|-14|-10|-20|1|0|0|-1|-1|-1|||||||57.1|30.4|12.5|56.1|35.1|8.8|0|20190628|final20190628v1
2018|6b|9883|3|ESCUELA BÁSICA N 263 RAMON FREIRE|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|3|1|58|57|58|249|233|238|16|8|-5|-3|-20|-16|1|0|0|0|-1|-1|||||||39.7|29.3|31|45.6|47.4|7|0|20190628|final20190628v1
2018|6b|9884|1|ESCUELA LEON HUMBERTO VALENZUELA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|2|1|53|54|53|233|232|236|-4|-4|11|-5|-4|-1|0|0|0|0|0|0|||||||49.1|30.2|20.8|44.4|44.4|11.1|0|20190628|final20190628v1
2018|6b|9886|8|ESCUELA ESTRELLA REINA DE CHILE|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|2|1|1|1|34|36|32|200|202|197|-31|-15|-13|-31|-24|-29|-1|0|0|-1|-1|-1|||||||76.5|17.6|5.9|77.8|22.2|0|0|20190628|final20190628v1
2018|6b|9888|4|ESCUELA SANTA ADELA|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|2|1|3|1|35|35|35|269|265|269|13|10|8|17|12|15|1|0|0|1|1|1|||||||22.9|34.3|42.9|22.9|42.9|34.3|0|20190628|final20190628v1
2018|6b|9889|2|LICEO REINO DE DINAMARCA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|2|1|42|41|41|218|222|211|-4|-8|-10|-20|-14|-26|0|0|0|-1|-1|-1|||||||59.5|26.2|14.3|63.4|34.1|2.4|0|20190628|final20190628v1
2018|6b|9890|6|ESCUELA TOMAS VARGAS|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|2|1|49|47|49|227|232|224|-3|5|4|-11|-4|-13|0|0|0|-1|0|-1|||||||55.1|24.5|20.4|48.9|34|17|0|20190628|final20190628v1
2018|6b|9891|4|REPUBLICA DE GUATEMALA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|3|1|65|67|65|258|256|258|16|9|8|6|3|4|1|0|0|1|0|0|||||||33.8|27.7|38.5|28.4|46.3|25.4|0|20190628|final20190628v1
2018|6b|9892|2|ESCUELA LAS AMERICAS|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|3|1|80|80|80|225|231|226|-7|-10|-25|-27|-22|-28|0|0|-1|-1|-1|-1|||||||63.8|21.3|15|47.5|38.8|13.8|0|20190628|final20190628v1
2018|6b|9895|7|ESCUELA BASICA REINA DE SUECIA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|1|1|3|1|70|69|67|236|232|240|-7|-5|-7|-16|-21|-14|0|0|0|-1|-1|-1|||||||51.4|25.7|22.9|44.9|49.3|5.8|0|20190628|final20190628v1
2018|6b|9901|5|ESCUELA PARTICULAR FRANZ LISZT|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|26|25|26|256|249|255|7|18|-2|4|-4|1|0|1|0|0|0|0|||||||30.8|46.2|23.1|28|64|8|0|20190628|final20190628v1
2018|6b|9903|1|COLEGIO LOS CONQUISTADORES|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|3|2|3|1|71|70|71|264|278|273|2|7|18|12|25|19|0|0|1|1|1|1|||||||21.1|42.3|36.6|14.3|40|45.7|0|20190628|final20190628v1
2018|6b|9906|6|ESCUELA PARTICULAR INSTITUTO AMERICA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|38|38|38|225|247|234|-12|20|-15|-27|-6|-20|0|1|0|-1|0|-1|||||||55.3|23.7|21.1|34.2|42.1|23.7|0|20190628|final20190628v1
2018|6b|9907|4|COLEGIO POLIVALENTE CAMILO HENRIQUEZ|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|4|1|77|74|77|280|302|309|-8|-9|3|15|31|36|0|0|0|1|1|1|||||||16.9|29.9|53.2|5.4|27|67.6|0|20190628|final20190628v1
2018|6b|9909|0|CENTRO EDUCACIONAL PIAMARTINO CAROLINA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|161|160|157|218|220|222|-27|-23|-21|-34|-33|-32|-1|-1|-1|-1|-1|-1|||||||64.6|25.5|9.9|60|32.5|7.5|0|20190628|final20190628v1
2018|6b|9910|4|COLEGIO PARTICULAR SAN FELIX|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|28|28|28|268|262|277|14|12|37|16|9|23|1|0|1|1|1|1|||||||10.7|35.7|53.6|17.9|50|32.1|0|20190628|final20190628v1
2018|6b|9911|2|COLEGIO DE LA PROVIDENCIA C.LARRAIN DE|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|76|78|77|262|268|260|18|21|10|10|15|6|1|1|0|1|1|0|||||||25|36.8|38.2|14.1|51.3|34.6|0|20190628|final20190628v1
2018|6b|9912|0|COLEGIO PART. ASCENSION NICOL|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|3|2|3|1|70|68|70|236|235|218|-17|-22|-43|-16|-18|-36|-1|-1|-1|-1|-1|-1|||||||51.4|27.1|21.4|41.2|52.9|5.9|0|20190628|final20190628v1
2018|6b|9913|9|COLEGIO ESC.  JOSE MANSO DE VELASCO|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|24|24|24|223|222|234|3|-6|-5|-29|-31|-20|0|0|0|-1|-1|-1|||||||54.2|33.3|12.5|54.2|37.5|8.3|0|20190628|final20190628v1
2018|6b|9917|1|COLEGIO POLIVALENTE PATRICIO MEKIS|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|2|1|138|140|137|247|248|251|-9|-10|-1|9|12|14|-1|-1|0|1|1|1|||||||36.2|40.6|23.2|31.4|49.3|19.3|0|20190628|final20190628v1
2018|6b|9919|8|COLEGIO PARTICULAR MATER DEI|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|3|2|4|1|52|51|52|259|272|274|-1|15|-1|-6|1|1|0|1|0|-1|0|0|||||||25|44.2|30.8|9.8|58.8|31.4|0|20190628|final20190628v1
2018|6b|9920|1|ESC. BASICA DIVINO JESUS|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|4|1|17|17|17|283|262|275|26|7|20|18|-9|2|1|0|0|1|-1|0|||||||17.6|23.5|58.8|17.6|47.1|35.3|0|20190628|final20190628v1
2018|6b|9922|8|ESCUELA PARTICULAR HOLANDA|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|3|2|4|1|87|86|87|265|297|281|-7|-12|0|0|26|8|0|-1|0|0|1|1|||||||26.4|32.2|41.4|2.3|36|61.6|0|20190628|final20190628v1
2018|6b|9924|4|COLEGIO ALBERTO PEREZ|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|4|1|123|123|124|274|285|284|-5|7|10|9|14|11|0|0|0|1|1|1|||||||20.3|27.6|52|11.4|38.2|50.4|0|20190628|final20190628v1
2018|6b|9926|0|COLEGIO SOFIA INFANTE HURTADO|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|59|59|60|262|248|266|14|3|21|10|-5|12|1|0|1|1|-1|1|||||||23.7|40.7|35.6|30.5|49.2|20.3|0|20190628|final20190628v1
2018|6b|9930|9|ESCUELA PARTICULAR JOSE ANTONIO LECAROS|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|3|2|3|1|34|34|34|212|227|221|-18|-30|-14|-40|-26|-33|-1|-1|0|-1|-1|-1|||||||67.6|14.7|17.6|44.1|47.1|8.8|0|20190628|final20190628v1
2018|6b|9932|5|ESCUELA PARTICULAR CHILDRENS SCHOOL|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|3|2|1|1|1|1|1||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|||||||0|20190628|final20190628v1
2018|6b|9937|6|LICEO MATER PURISSIMA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|4|1|59|59|59|274|261|288|-1|-27|7|9|-10|15|0|-1|0|1|-1|1|||||||18.6|30.5|50.8|25.4|37.3|37.3|0|20190628|final20190628v1
2018|6b|9939|2|ESCUELA BASICA CAMPOS DE MAIPU-CERRILLO|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|3|2|2|1|95|97|95|241|234|231|-7|1|3|3|-2|-6|0|0|0|0|0|0|||||||45.3|33.7|21.1|43.3|42.3|14.4|0|20190628|final20190628v1
2018|6b|9940|6|ESCUELA LICEO MADRE VICENCIA|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|3|2|4|1|116|118|116|247|243|252|1|-14|-6|-18|-28|-21|0|-1|0|-1|-1|-1|||||||37.1|37.9|25|36.4|49.2|14.4|0|20190628|final20190628v1
2018|6b|9941|4|COLEGIO PARTICULAR DE ASIS|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|4|3|4|1|37|37|37|283|288|303|-3|9|24|18|17|30|0|0|1|1|1|1|||||||8.1|35.1|56.8|2.7|51.4|45.9|0|20190628|final20190628v1
2018|6b|9942|2|ESCUELA, COLEGIO POLITEC.H.DE MAGALLANE|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|3|2|2|1|28|30|28|217|205|215|-11|-16|-17|-21|-31|-22|0|0|0|-1|-1|-1|||||||71.4|14.3|14.3|80|20|0|0|20190628|final20190628v1
2018|6b|9945|7|COLEGIO ELLEN COLLEGE|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|2|1|21|21|20|230|225|233|8|1|9|-8|-11|-4|0|0|0|0|-1|0|||||||52.4|19|28.6|57.1|38.1|4.8|0|20190628|final20190628v1
2018|6b|9946|5|ESCUELA PARTICULAR LA MONTANA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|4|1|29|30|29|285|299|297|14|37|36|20|28|24|0|1|1|1|1|1|||||||13.8|20.7|65.5|20|16.7|63.3|0|20190628|final20190628v1
2018|6b|9947|3|COLEGIO INDUSTRIAL PART. DON ORIONE|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|3|2|4|1|83|84|82|231|253|258|-34|-27|-25|-34|-18|-15|-1|-1|-1|-1|-1|-1|||||||51.8|25.3|22.9|20.2|58.3|21.4|0|20190628|final20190628v1
2018|6b|9948|1|ESCUELA PARTICULAR SAINT RODRIC COLLEGE|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|3|2|3|1|21|22|21|209|219|211|-39|-26|-13|-43|-34|-43|-1|-1|0|-1|-1|-1|||||||81|4.8|14.3|72.7|22.7|4.5|0|20190628|final20190628v1
2018|6b|9950|3|COLEGIO EL REDENTOR|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|59|57|59|259|275|264|3|19|12|7|22|10|0|1|0|1|1|1|||||||28.8|33.9|37.3|10.5|43.9|45.6|0|20190628|final20190628v1
2018|6b|9953|8|CENTRO EDUCACIONAL SAN ANDRES|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|33|30|33|262|232|258|2|-23|2|10|-21|4|0|-1|0|1|-1|0|||||||30.3|36.4|33.3|40|50|10|0|20190628|final20190628v1
2018|6b|9955|4|COLEGIO ROSITA SANCHEZ|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|34|35|34|242|234|218|30|13|-23|-10|-19|-36|1|0|-1|-1|-1|-1|||||||47.1|17.6|35.3|45.7|40|14.3|0|20190628|final20190628v1
2018|6b|9959|7|COMPLEJO EDUCACIONAL MAIPU|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|3|1|240|242|240|232|233|253|-8|-3|7|-20|-20|-1|0|0|0|-1|-1|0|||||||53.8|25.4|20.8|42.1|49.6|8.3|0|20190628|final20190628v1
2018|6b|9960|0|ESCUELA PARTICULAR VILLA ESPANA|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|3|2|4|1|32|32|32|259|249|258|-21|-37|5|-6|-22|-15|-1|-1|0|0|-1|-1|||||||31.3|31.3|37.5|15.6|75|9.4|0|20190628|final20190628v1
2018|6b|9967|8|ESCUELA PARTICULAR RUBEN DARIO|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|4|1|63|64|63|300|313|315|7|0|9|35|42|42|0|0|0|1|1|1|||||||9.5|14.3|76.2|1.6|29.7|68.8|0|20190628|final20190628v1
2018|6b|9970|8|COLEGIO SAN LEONARDO|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|4|3|5|1|48|47|48|259|282|263|-22|6|-13|-23|-14|-33|-1|0|0|-1|-1|-1|||||||22.9|43.8|33.3|10.6|38.3|51.1|0|20190628|final20190628v1
2018|6b|9972|4|ESC. BASICA PARTIC.SAINT MAURICES|13|Región Metropolitana de Sant|131|SANTI|13102|Cerri|134|PONIE|3|2|3|1|32|33|32|262|250|273|32|23|21|10|-3|19|1|1|1|1|0|1|||||||18.8|53.1|28.1|21.2|63.6|15.2|0|20190628|final20190628v1
2018|6b|9973|2|COLEGIO SANTA URSULA|13|Región Metropolitana de Sant|131|SANTI|13119|Maipú|134|PONIE|3|2|4|1|55|54|55|292|290|292|13|10|-3|27|19|19|1|0|0|1|1|1|||||||7.3|20|72.7|5.6|37|57.4|0|20190628|final20190628v1
2018|6b|9987|2|ESCUELA PLATON|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|18|19|18|223|205|204|18|-1|-11|-15|-31|-33|1|0|0|-1|-1|-1|||||||66.7|27.8|5.6|78.9|21.1|0|0|20190628|final20190628v1
2018|6b|9991|0|ESCUELA ABATE MOLINA|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|3|1|22|22|22|206|214|197|-18|-11|-19|-46|-39|-57|-1|0|0|-1|-1|-1|||||||77.3|18.2|4.5|68.2|27.3|4.5|0|20190628|final20190628v1
2018|6b|9992|9|ESCUELA DIEGO PORTALES|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|3|1|53|54|54|263|252|239|33|31|34|11|-1|-15|1|1|1|1|0|-1|||||||24.5|32.1|43.4|27.8|50|22.2|0|20190628|final20190628v1
2018|6b|9993|7|ESCUELA INGLATERRA|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|3|1|57|57|56|222|222|222|-4|5|-1|-30|-31|-32|0|0|0|-1|-1|-1|||||||57.9|24.6|17.5|56.1|36.8|7|0|20190628|final20190628v1
2018|6b|9994|5|ESCUELA ANGELMO|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|34|34|35|229|217|219|39|3|-16|-9|-19|-18|1|0|0|-1|-1|-1|||||||55.9|23.5|20.6|50|41.2|8.8|0|20190628|final20190628v1
2018|6b|9995|3|ESCUELA INSIGNE GABRIELA|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|36|38|36|234|216|220|-3|3|-19|-4|-20|-17|0|0|-1|0|-1|-1|||||||44.4|33.3|22.2|63.2|34.2|2.6|0|20190628|final20190628v1
2018|6b|9996|1|ESCUELA ESPANA|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|3|1|11|11|11|233|234|229|23|21|21|-19|-19|-25|1|0|0|-1|-1|-1|||||||54.5|27.3|18.2|36.4|54.5|9.1|0|20190628|final20190628v1
2018|6b|9998|8|ESCUELA LO FRANCO|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|73|76|74|242|218|239|3|-12|4|4|-18|2|0|0|0|0|-1|0|||||||38.4|41.1|20.5|57.9|40.8|1.3|0|20190628|final20190628v1
2018|6b|9999|6|ESCUELA ANTUMALAL|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|18|18|18|230|213|224|26|31|4|-8|-23|-13|1|1|0|0|-1|0|||||||44.4|27.8|27.8|50|50|0|0|20190628|final20190628v1
2018|6b|10000|5|ESCUELA CALICANTO|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|52|57|50|224|206|219|-13|-11|-7|-14|-30|-18|-1|0|0|-1|-1|-1|||||||53.8|32.7|13.5|70.2|28.1|1.8|0|20190628|final20190628v1
2018|6b|10001|3|ESCUELA MEMBRILLAR|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|29|29|29|238|218|208|20|-2|-61|0|-18|-29|1|0|-1|0|-1|-1|||||||65.5|6.9|27.6|58.6|37.9|3.4|0|20190628|final20190628v1
2018|6b|10005|6|ESCUELA BASICA MUNICIPAL GRENOBLE|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|77|82|76|263|252|263|21|11|15|25|16|26|1|0|1|1|1|1|||||||27.3|31.2|41.6|32.9|43.9|23.2|0|20190628|final20190628v1
2018|6b|10006|4|ESCUELA REPUBLICA DE LA INDIA|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|3|1|38|39|38|247|232|241|15|15|17|-5|-21|-13|1|0|1|0|-1|-1|||||||39.5|36.8|23.7|46.2|41|12.8|0|20190628|final20190628v1
2018|6b|10010|2|MUSTAFA KEMAL ATATURK|13|Región Metropolitana de Sant|131|SANTI|13117|Lo Pr|134|PONIE|6|4|2|1|24|22|24|246|218|224|33|7|23|8|-18|-13|1|0|0|1|-1|-1|||||||41.7|33.3|25|63.6|36.4|0|0|20190628|final20190628v1
2018|6b|10012|9|ESCUELA GIL DE CASTRO|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|1|1|2|1|15|14|15|231|219|227|32|24|51|-7|-17|-10|1|0|1|0|-1|0|||||||46.7|20|33.3|64.3|28.6|7.1|0|20190628|final20190628v1
2018|6b|10014|5|ESCUELA PARTICULAR ANDRES BELLO|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|3|2|3|1|25|26|26|262|255|247|30|26|-2|10|2|-7|1|1|0|1|0|0|||||||32|28|40|23.1|53.8|23.1|0|20190628|final20190628v1
2018|6b|10015|3|ESCUELA OLGA NAVARRO SEPULVEDA|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|3|2|3|1|100|100|100|266|264|275|0|0|16|14|11|21|0|0|1|1|1|1||||1|1||25|33|42|13|57|30|0|20190628|final20190628v1
2018|6b|10018|8|ESCUELA PARTICULAR JOSE JOAQUIN PEREZ|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|3|2|3|1|25|23|25|267|254|256|13|-4|20|15|1|2|0|0|0|1|0|0|||||||20|40|40|30.4|43.5|26.1|0|20190628|final20190628v1
2018|6b|10019|6|ESCUELA PARTICULAR SAN JOSE SCHOOL|13|Región Metropolitana de Sant|131|SANTI|13106|Estac|134|PONIE|3|2|3|1|29|28|30|231|230|234|-11|8|18|-21|-23|-20|0|0|0|-1|-1|-1|||||||48.3|37.9|13.8|46.4|42.9|10.7|0|20190628|final20190628v1
2018|6b|10021|8|ESCUELA PARTICULAR VICTOR HUGO|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|3|2|3|1|25|25|25|254|247|276|26|-6|43|2|-6|22|1|0|1|0|0|1|||||||20|52|28|36|48|16|0|20190628|final20190628v1
2018|6b|10026|9|ESCUELA PARTICULAR MONTE GRANDE|13|Región Metropolitana de Sant|131|SANTI|13103|Cerro|134|PONIE|3|2|2|1|37|35|37|248|238|236|7|7|-28|10|2|-1|0|0|-1|1|0|0|||||||32.4|43.2|24.3|40|60|0|0|20190628|final20190628v1
2018|6b|10028|5|ESCUELA N°1124 ALIANZA AMERICANA|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|3|2|3|1|29|29|27|228|224|246|-25|-41|-1|-24|-29|-8|-1|-1|0|-1|-1|0||3|||||62.1|27.6|10.3|65.5|24.1|10.3|0|20190628|final20190628v1
2018|6b|10030|7|LICEO POLIV.SAN JOSE DE LA PRECIOSA SAN|13|Región Metropolitana de Sant|131|SANTI|13126|Quint|134|PONIE|3|2|3|1|125|122|125|251|285|247|1|5|-19|-1|32|-7|0|0|-1|0|1|-1|||||||36|33.6|30.4|10.7|38.5|50.8|0|20190628|final20190628v1
