rbd,agno,curso,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
8690,2025,4b,238.0,259.0,Medio bajo,Urbano,Particular subvencionado,68.0,69.0,67.0,63.0
8697,2016,4b,269.0,261.0,Medio alto,Urbano,Particular subvencionado,73.0,70.0,66.0,78.0
8697,2017,4b,286.0,272.0,Medio alto,Urbano,Particular subvencionado,72.87658839139449,74.78367476257056,67.56711388775318,76.76147176902865
8697,2022,4b,269.0,289.0,Medio alto,Urbano,Particular subvencionado,72.0,75.0,67.0,71.0
8697,2023,4b,267.0,279.0,Medio alto,Urbano,Particular subvencionado,69.0,70.0,70.0,74.0
8697,2024,4b,288.0,310.0,Medio alto,Urbano,Particular subvencionado,74.0,72.0,71.0,77.0
8697,2025,4b,263.0,281.0,Medio alto,Urbano,Particular subvencionado,69.0,71.0,74.0,65.0
8699,2016,4b,313.0,314.0,Medio,Urbano,Particular subvencionado,78.0,92.0,82.0,88.0
8699,2017,4b,301.0,313.0,Medio,Urbano,Particular subvencionado,79.81072418775808,91.06545114785855,85.87235109271111,88.12167531408953
8699,2022,4b,248.0,265.0,Medio alto,Urbano,Particular subvencionado,69.0,77.0,65.0,73.0
8699,2023,4b,261.0,270.0,Medio,Urbano,Particular subvencionado,81.0,83.0,79.0,85.0
8699,2024,4b,285.0,293.0,Medio alto,Urbano,Particular subvencionado,76.0,81.0,72.0,82.0
8699,2025,4b,264.0,273.0,Medio,Urbano,Particular subvencionado,72.0,80.0,79.0,71.0
8700,2016,4b,249.0,262.0,Medio,Urbano,Particular subvencionado,72.0,,68.0,72.0
8700,2017,4b,233.0,251.0,Medio bajo,Urbano,Particular subvencionado,75.04192600057017,76.13043684360844,67.66572769295823,75.32902713664717
8703,2016,4b,256.0,249.0,Medio,Urbano,Particular subvencionado,75.0,76.0,71.0,83.0
8703,2017,4b,257.0,257.0,Medio,Urbano,Particular subvencionado,70.8976777956798,75.32744542695194,66.86463197119632,76.2247114777671
8703,2022,4b,256.0,266.0,Medio,Urbano,Particular subvencionado,75.0,79.0,72.0,79.0
8703,2023,4b,260.0,248.0,Medio,Urbano,Particular subvencionado,69.0,77.0,70.0,77.0
8703,2024,4b,256.0,254.0,Medio,Urbano,Particular subvencionado,75.0,79.0,75.0,85.0
8703,2025,4b,252.0,269.0,Medio,Urbano,Particular subvencionado,76.0,78.0,82.0,75.0
8706,2016,4b,247.0,271.0,Medio,Urbano,Particular subvencionado,75.0,70.0,69.0,74.0
8706,2017,4b,251.0,270.0,Medio,Urbano,Particular subvencionado,70.31813591519833,77.26451067347656,65.91263723560613,77.18348316745025
8706,2022,4b,230.0,264.0,Medio,Urbano,Particular subvencionado,77.0,71.0,69.0,77.0
8706,2023,4b,216.0,235.0,Medio,Urbano,Particular subvencionado,68.0,69.0,61.0,71.0
8706,2024,4b,240.0,260.0,Medio,Urbano,Particular subvencionado,68.0,66.0,62.0,70.0
8706,2025,4b,227.0,265.0,Medio bajo,Urbano,Particular subvencionado,76.0,75.0,83.0,71.0
8709,2016,4b,280.0,292.0,Medio alto,Urbano,Particular subvencionado,72.0,,76.0,76.0
8712,2016,4b,208.0,240.0,Medio alto,Urbano,Particular pagado,55.0,79.0,56.0,53.0
8712,2017,4b,177.0,242.0,Medio alto,Urbano,Particular pagado,61.39312700945764,71.88680703114547,62.48072835895639,69.77469065791801
8714,2016,4b,239.0,220.0,Medio,Urbano,Particular subvencionado,72.0,75.0,66.0,80.0
8714,2017,4b,256.0,249.0,Medio bajo,Urbano,Particular subvencionado,79.28750078431048,82.9342095873285,72.18637326916819,83.45911220222807
8714,2022,4b,217.0,249.0,Medio bajo,Urbano,Particular subvencionado,74.0,74.0,68.0,75.0
8714,2023,4b,217.0,230.0,Medio bajo,Urbano,Particular subvencionado,73.0,76.0,67.0,77.0
8714,2024,4b,230.0,255.0,Medio bajo,Urbano,Particular subvencionado,74.0,75.0,68.0,76.0
8714,2025,4b,224.0,256.0,Medio bajo,Urbano,Particular subvencionado,76.0,77.0,79.0,72.0
8715,2016,4b,239.0,263.0,Medio,Urbano,Particular subvencionado,76.0,,73.0,87.0
8715,2017,4b,245.0,250.0,Medio,Urbano,Particular subvencionado,68.36800167649183,70.28967694135217,68.74801413275954,74.59721257720254
8715,2022,4b,235.0,245.0,Medio,Urbano,Particular subvencionado,65.0,67.0,60.0,66.0
8715,2023,4b,258.0,262.0,Medio alto,Urbano,Particular subvencionado,67.0,68.0,68.0,70.0
8715,2024,4b,243.0,262.0,Medio,Urbano,Particular subvencionado,69.0,70.0,64.0,72.0
8715,2025,4b,255.0,269.0,Medio,Urbano,Particular subvencionado,65.0,72.0,70.0,65.0
8717,2016,4b,218.0,215.0,Medio,Urbano,Particular subvencionado,71.0,,79.0,81.0
8717,2017,4b,235.0,242.0,Medio,Urbano,Particular subvencionado,78.54991311551723,73.28073178636002,62.1228672834201,74.9508918191007
8717,2022,4b,219.0,247.0,Medio,Urbano,Particular subvencionado,71.0,72.0,62.0,77.0
8717,2023,4b,219.0,223.0,Medio,Urbano,Particular subvencionado,67.0,71.0,60.0,70.0
8717,2024,4b,224.0,242.0,Medio,Urbano,Particular subvencionado,61.0,68.0,59.0,66.0
8717,2025,4b,217.0,236.0,Medio alto,Urbano,Particular subvencionado,90.0,91.0,94.0,77.0
8718,2016,4b,242.0,239.0,Medio alto,Urbano,Particular subvencionado,69.0,75.0,65.0,74.0
8718,2017,4b,245.0,258.0,Medio,Urbano,Particular subvencionado,74.07130291183113,77.0686903499093,71.00161987028648,75.41551339563706
8718,2022,4b,225.0,278.0,Medio alto,Urbano,Particular subvencionado,73.0,78.0,66.0,77.0
8718,2023,4b,211.0,221.0,Medio alto,Urbano,Particular subvencionado,76.0,84.0,65.0,87.0
8718,2024,4b,213.0,244.0,Medio,Urbano,Particular subvencionado,68.0,71.0,67.0,74.0
8718,2025,4b,205.0,257.0,Medio,Urbano,Particular subvencionado,76.0,74.0,80.0,67.0
8724,2016,4b,254.0,277.0,Medio alto,Urbano,Particular subvencionado,81.0,77.0,63.0,80.0
8724,2017,4b,274.0,295.0,Medio alto,Urbano,Particular subvencionado,70.58333513935723,81.36730405888277,68.57432226958002,74.50833445236154
8724,2022,4b,257.0,275.0,Medio alto,Urbano,Particular subvencionado,74.0,72.0,69.0,68.0
8724,2023,4b,257.0,266.0,Medio alto,Urbano,Particular subvencionado,72.0,73.0,67.0,74.0
8724,2024,4b,243.0,270.0,Medio,Urbano,Particular subvencionado,64.0,64.0,61.0,63.0
8724,2025,4b,262.0,291.0,Medio alto,Urbano,Particular subvencionado,67.0,64.0,64.0,61.0
8726,2016,4b,269.0,272.0,Medio,Urbano,Particular subvencionado,73.0,76.0,77.0,80.0
8726,2017,4b,276.0,282.0,Medio,Urbano,Particular subvencionado,69.09485434202661,74.11955205258889,64.8148025149443,71.0888496406341
8726,2022,4b,255.0,279.0,Medio,Urbano,Particular subvencionado,69.0,74.0,64.0,74.0
8726,2023,4b,254.0,260.0,Medio alto,Urbano,Particular subvencionado,72.0,70.0,68.0,74.0
8726,2024,4b,262.0,276.0,Medio,Urbano,Particular subvencionado,73.0,72.0,71.0,76.0
8726,2025,4b,243.0,262.0,Medio alto,Urbano,Particular subvencionado,68.0,65.0,69.0,66.0
8728,2016,4b,264.0,250.0,Medio,Urbano,Particular subvencionado,73.0,76.0,72.0,79.0
8728,2017,4b,263.0,255.0,Medio,Urbano,Particular subvencionado,73.41447981859756,74.25236748943041,67.03383061828143,80.1029678964571
8728,2022,4b,262.0,269.0,Medio bajo,Urbano,Particular subvencionado,75.0,78.0,69.0,83.0
8728,2023,4b,261.0,276.0,Medio,Urbano,Particular subvencionado,70.0,72.0,67.0,74.0
8728,2024,4b,265.0,276.0,Medio bajo,Urbano,Particular subvencionado,72.0,78.0,70.0,79.0
8728,2025,4b,256.0,272.0,Medio bajo,Urbano,Particular subvencionado,75.0,76.0,78.0,73.0
8739,2016,4b,289.0,293.0,Medio alto,Urbano,Particular subvencionado,76.0,80.0,68.0,77.0
8739,2017,4b,273.0,279.0,Medio alto,Urbano,Particular subvencionado,64.18979210654045,72.68659476219082,72.9362467494676,72.3668054824558
8739,2022,4b,269.0,276.0,Medio alto,Urbano,Particular subvencionado,74.0,83.0,73.0,77.0
8739,2023,4b,271.0,276.0,Medio alto,Urbano,Particular subvencionado,74.0,77.0,73.0,79.0
8739,2024,4b,271.0,290.0,Medio alto,Urbano,Particular subvencionado,76.0,77.0,70.0,79.0
8739,2025,4b,265.0,284.0,Medio alto,Urbano,Particular subvencionado,77.0,76.0,81.0,72.0
8740,2016,4b,283.0,284.0,Medio alto,Urbano,Particular subvencionado,70.0,74.0,69.0,73.0
8740,2017,4b,293.0,303.0,Medio alto,Urbano,Particular subvencionado,71.9153709563302,75.62595041669124,74.19217262222278,73.53998515704176
8740,2022,4b,286.0,287.0,Medio alto,Urbano,Particular subvencionado,69.0,75.0,69.0,74.0
8740,2023,4b,271.0,294.0,Medio alto,Urbano,Particular subvencionado,68.0,77.0,72.0,74.0
8740,2024,4b,282.0,301.0,Medio alto,Urbano,Particular subvencionado,73.0,74.0,74.0,78.0
8740,2025,4b,274.0,286.0,Medio alto,Urbano,Particular subvencionado,69.0,75.0,75.0,68.0
8748,2016,4b,325.0,329.0,Alto,Urbano,Particular pagado,79.0,79.0,71.0,81.0
8748,2017,4b,320.0,322.0,Alto,Urbano,Particular pagado,74.53731065574463,80.4672596277871,74.9940921025148,82.08436419900393
8748,2022,4b,299.0,308.0,Alto,Urbano,Particular pagado,74.0,76.0,70.0,79.0
8748,2023,4b,313.0,313.0,Alto,Urbano,Particular pagado,71.0,77.0,68.0,77.0
8748,2024,4b,323.0,323.0,Alto,Urbano,Particular pagado,72.0,76.0,68.0,77.0
8748,2025,4b,308.0,313.0,Alto,Urbano,Particular pagado,69.0,74.0,76.0,68.0
8750,2016,4b,296.0,293.0,Alto,Urbano,Particular pagado,76.0,78.0,73.0,79.0
8750,2017,4b,295.0,305.0,Alto,Urbano,Particular pagado,78.27190024840665,80.09842089044864,75.61247397768543,82.27769815226556
8750,2022,4b,283.0,297.0,Alto,Urbano,Particular pagado,77.0,80.0,78.0,81.0
8750,2023,4b,277.0,296.0,Alto,Urbano,Particular pagado,74.0,78.0,73.0,82.0
8750,2024,4b,298.0,305.0,Alto,Urbano,Particular pagado,72.0,75.0,70.0,75.0
8750,2025,4b,287.0,292.0,Alto,Urbano,Particular pagado,68.0,73.0,73.0,67.0
8754,2016,4b,294.0,280.0,Alto,Urbano,Particular pagado,70.0,70.0,69.0,70.0
8754,2017,4b,280.0,292.0,Alto,Urbano,Particular pagado,74.5088267935047,73.24694563050495,75.91058316025337,76.07134240096073
8754,2022,4b,272.0,289.0,Alto,Urbano,Particular pagado,71.0,76.0,70.0,77.0
8754,2023,4b,271.0,293.0,Alto,Urbano,Particular pagado,76.0,74.0,74.0,82.0
8754,2024,4b,287.0,301.0,Alto,Urbano,Particular pagado,74.0,76.0,73.0,78.0
8754,2025,4b,277.0,290.0,Alto,Urbano,Particular pagado,70.0,71.0,75.0,66.0
8755,2016,4b,292.0,305.0,Alto,Urbano,Particular pagado,77.0,81.0,72.0,82.0
8755,2017,4b,275.0,288.0,Alto,Urbano,Particular pagado,75.49082837032365,81.4729319118834,76.3728384237242,80.31000709398161
8755,2022,4b,279.0,294.0,Alto,Urbano,Particular pagado,74.0,81.0,73.0,74.0
8755,2023,4b,295.0,298.0,Alto,Urbano,Particular pagado,71.0,76.0,70.0,76.0
8755,2024,4b,307.0,310.0,Alto,Urbano,Particular pagado,72.0,77.0,68.0,76.0
8755,2025,4b,306.0,312.0,Alto,Urbano,Particular pagado,73.0,79.0,78.0,67.0
8756,2016,4b,264.0,280.0,Medio alto,Urbano,Particular subvencionado,74.0,73.0,68.0,71.0
8756,2017,4b,265.0,275.0,Medio alto,Urbano,Particular subvencionado,73.24647466567284,77.56777822772715,70.48234198640522,73.56934429379706
8756,2022,4b,262.0,280.0,Medio alto,Urbano,Particular subvencionado,73.0,70.0,63.0,66.0
8756,2023,4b,265.0,292.0,Medio alto,Urbano,Particular subvencionado,71.0,74.0,70.0,76.0
8756,2024,4b,255.0,294.0,Medio alto,Urbano,Particular subvencionado,69.0,65.0,69.0,68.0
8756,2025,4b,253.0,289.0,Medio alto,Urbano,Particular subvencionado,73.0,70.0,74.0,70.0
8757,2016,4b,296.0,296.0,Alto,Urbano,Particular pagado,73.0,71.0,67.0,72.0
8757,2017,4b,300.0,294.0,Alto,Urbano,Particular pagado,72.67402675928551,73.94357935599321,67.52314849412072,76.05510632329181
8757,2022,4b,290.0,291.0,Alto,Urbano,Particular pagado,72.0,76.0,70.0,77.0
8757,2023,4b,282.0,298.0,Alto,Urbano,Particular pagado,70.0,69.0,68.0,75.0
8757,2024,4b,292.0,303.0,Alto,Urbano,Particular pagado,67.0,72.0,68.0,74.0
8757,2025,4b,273.0,291.0,Alto,Urbano,Particular pagado,65.0,69.0,74.0,67.0
8759,2016,4b,285.0,309.0,Alto,Urbano,Particular pagado,75.0,79.0,75.0,81.0
8759,2017,4b,302.0,320.0,Alto,Urbano,Particular pagado,79.92094943759851,83.20316638548425,71.32707809949741,83.31066119458191
8759,2022,4b,303.0,313.0,Alto,Urbano,Particular pagado,72.0,87.0,76.0,86.0
8759,2023,4b,294.0,320.0,Alto,Urbano,Particular pagado,77.0,78.0,72.0,88.0
8759,2024,4b,281.0,312.0,Alto,Urbano,Particular pagado,82.0,76.0,70.0,80.0
8759,2025,4b,278.0,273.0,Alto,Urbano,Particular pagado,78.0,84.0,91.0,77.0
8761,2016,4b,280.0,289.0,Alto,Urbano,Particular pagado,77.0,81.0,73.0,83.0
8761,2017,4b,285.0,296.0,Alto,Urbano,Particular pagado,70.79861691797173,77.04028214603328,72.3138770860993,78.84480226345615
8761,2022,4b,283.0,293.0,Alto,Urbano,Particular pagado,75.0,78.0,74.0,81.0
8761,2023,4b,283.0,295.0,Alto,Urbano,Particular pagado,72.0,76.0,70.0,79.0
8761,2024,4b,281.0,286.0,Alto,Urbano,Particular pagado,72.0,74.0,71.0,79.0
8761,2025,4b,282.0,295.0,Alto,Urbano,Particular pagado,74.0,75.0,79.0,68.0
8762,2016,4b,282.0,300.0,Alto,Urbano,Particular pagado,76.0,71.0,70.0,78.0
8762,2017,4b,274.0,303.0,Alto,Urbano,Particular pagado,77.55780107360269,75.90983133465194,68.85401622892536,71.23175621759302
8762,2022,4b,252.0,286.0,Alto,Urbano,Particular pagado,77.0,77.0,77.0,81.0
8762,2023,4b,284.0,312.0,Alto,Urbano,Particular pagado,69.0,76.0,70.0,78.0
8762,2024,4b,269.0,306.0,Alto,Urbano,Particular pagado,72.0,,69.0,75.0
8762,2025,4b,282.0,310.0,Alto,Urbano,Particular pagado,71.0,73.0,78.0,71.0
8769,2016,4b,299.0,282.0,Alto,Urbano,Particular pagado,75.0,82.0,75.0,81.0
8769,2017,4b,287.0,278.0,Alto,Urbano,Particular pagado,74.08413051993941,75.9149262079902,73.36240800863305,77.09965316839958
8769,2022,4b,261.0,283.0,Alto,Urbano,Particular pagado,79.0,82.0,74.0,86.0
8769,2023,4b,261.0,287.0,Alto,Urbano,Particular pagado,82.0,76.0,66.0,84.0
8769,2024,4b,286.0,309.0,Alto,Urbano,Particular pagado,75.0,73.0,72.0,79.0
8769,2025,4b,269.0,287.0,Alto,Urbano,Particular pagado,78.0,77.0,84.0,69.0
8780,2016,4b,230.0,243.0,Medio,Urbano,Particular subvencionado,76.0,71.0,62.0,70.0
8780,2017,4b,229.0,254.0,Medio alto,Urbano,Particular subvencionado,72.38402649950923,72.98207969598177,62.81367370256042,72.54145268477463
8780,2022,4b,238.0,275.0,Medio,Urbano,Particular subvencionado,79.0,81.0,71.0,77.0
8780,2023,4b,254.0,284.0,Medio,Urbano,Particular subvencionado,70.0,79.0,71.0,75.0
8780,2024,4b,249.0,293.0,Medio alto,Urbano,Particular subvencionado,73.0,76.0,74.0,75.0
8780,2025,4b,229.0,266.0,Medio,Urbano,Particular subvencionado,71.0,75.0,72.0,68.0
8781,2016,4b,257.0,277.0,Medio alto,Urbano,Particular subvencionado,66.0,,63.0,63.0
8781,2017,4b,251.0,269.0,Medio,Urbano,Particular subvencionado,69.22824290675086,77.29125760394925,66.24210119770316,71.81415064419895
8791,2016,4b,290.0,290.0,Medio alto,Urbano,Particular subvencionado,76.0,78.0,77.0,79.0
8791,2017,4b,274.0,288.0,Medio alto,Urbano,Particular subvencionado,73.5263520486622,76.7587202647571,69.13522659055523,76.69729289958622
8791,2022,4b,271.0,294.0,Medio alto,Urbano,Particular subvencionado,71.0,77.0,72.0,75.0
8791,2023,4b,269.0,289.0,Medio alto,Urbano,Particular subvencionado,79.0,80.0,74.0,83.0
8791,2024,4b,280.0,297.0,Medio alto,Urbano,Particular subvencionado,74.0,74.0,71.0,76.0
8791,2025,4b,269.0,280.0,Medio alto,Urbano,Particular subvencionado,70.0,71.0,73.0,68.0
8793,2016,4b,198.0,240.0,Alto,Urbano,Particular pagado,68.0,65.0,55.0,65.0
8800,2016,4b,244.0,252.0,Medio,Urbano,Particular subvencionado,71.0,71.0,66.0,71.0
8800,2017,4b,233.0,252.0,Medio,Urbano,Particular subvencionado,69.94187293939399,68.29156935318068,70.64452438137091,70.13191606790693
8800,2022,4b,252.0,264.0,Medio bajo,Urbano,Particular subvencionado,73.0,73.0,72.0,75.0
8800,2023,4b,267.0,271.0,Medio,Urbano,Particular subvencionado,73.0,73.0,69.0,76.0
8800,2024,4b,261.0,290.0,Medio,Urbano,Particular subvencionado,72.0,75.0,71.0,76.0
8800,2025,4b,244.0,256.0,Medio,Urbano,Particular subvencionado,68.0,68.0,74.0,67.0
8815,2016,4b,311.0,305.0,Medio alto,Urbano,Municipal,75.0,75.0,67.0,75.0
8815,2017,4b,291.0,298.0,Medio alto,Urbano,Municipal,72.97204391510387,73.83849098944006,66.76365201494684,75.6144431319997
8815,2022,4b,289.0,292.0,Medio alto,Urbano,Municipal,74.0,72.0,68.0,76.0
8815,2023,4b,296.0,310.0,Medio alto,Urbano,Municipal,75.0,77.0,72.0,77.0
8815,2024,4b,292.0,321.0,Medio alto,Urbano,Municipal,73.0,74.0,71.0,77.0
8815,2025,4b,277.0,316.0,Medio alto,Urbano,Municipal,73.0,73.0,77.0,70.0
8818,2016,4b,295.0,284.0,Medio alto,Urbano,Particular subvencionado,76.0,77.0,71.0,83.0
8818,2017,4b,300.0,292.0,Medio alto,Urbano,Particular subvencionado,71.18817610515676,79.60341763844237,69.87949974638897,81.04416789448146
8818,2022,4b,294.0,294.0,Medio alto,Urbano,Particular subvencionado,77.0,73.0,73.0,80.0
8818,2023,4b,288.0,290.0,Medio alto,Urbano,Particular subvencionado,72.0,76.0,73.0,75.0
8818,2024,4b,305.0,302.0,Medio alto,Urbano,Particular subvencionado,81.0,79.0,81.0,85.0
8818,2025,4b,285.0,288.0,Medio alto,Urbano,Particular subvencionado,78.0,76.0,79.0,77.0
8819,2016,4b,286.0,286.0,Medio alto,Urbano,Particular subvencionado,76.0,75.0,70.0,79.0
8819,2017,4b,304.0,292.0,Medio alto,Urbano,Particular subvencionado,72.56957876206401,75.72526882757091,67.42186122717897,74.73455744793279
8819,2022,4b,244.0,268.0,Medio alto,Urbano,Particular subvencionado,76.0,72.0,68.0,78.0
8819,2023,4b,254.0,274.0,Medio alto,Urbano,Particular subvencionado,74.0,,66.0,74.0
8819,2024,4b,262.0,274.0,Medio alto,Urbano,Particular subvencionado,71.0,71.0,67.0,71.0
8819,2025,4b,265.0,285.0,Medio alto,Urbano,Particular subvencionado,74.0,72.0,75.0,69.0
8821,2016,4b,301.0,294.0,Medio alto,Urbano,Municipal,73.0,76.0,67.0,78.0
8821,2017,4b,299.0,301.0,Medio alto,Urbano,Municipal,71.30021423232841,75.08548151765474,66.72792152955009,76.33784325128356
8821,2022,4b,262.0,281.0,Medio alto,Urbano,Municipal,72.0,75.0,68.0,77.0
8821,2023,4b,287.0,283.0,Medio alto,Urbano,Municipal,73.0,76.0,67.0,75.0
8821,2024,4b,297.0,311.0,Medio alto,Urbano,Municipal,73.0,77.0,71.0,75.0
8821,2025,4b,297.0,305.0,Medio alto,Urbano,Municipal,72.0,75.0,73.0,71.0
8822,2016,4b,309.0,275.0,Medio,Urbano,Municipal,80.0,74.0,71.0,81.0
8822,2017,4b,287.0,291.0,Medio,Urbano,Municipal,77.13577153728576,,66.05998579482512,77.28301318099545
8822,2022,4b,288.0,289.0,Medio,Urbano,Municipal,81.0,81.0,72.0,85.0
8822,2023,4b,281.0,285.0,Medio,Urbano,Municipal,81.0,84.0,74.0,85.0
8822,2024,4b,305.0,313.0,Medio,Urbano,Municipal,83.0,81.0,78.0,84.0
8822,2025,4b,296.0,292.0,Medio,Urbano,Municipal,85.0,80.0,87.0,80.0
8825,2016,4b,287.0,311.0,Medio alto,Urbano,Municipal,72.0,68.0,65.0,72.0
8825,2017,4b,283.0,281.0,Medio alto,Urbano,Municipal,73.94202212447503,67.68194712170198,65.18814209532142,76.14372976125314
8825,2022,4b,260.0,271.0,Medio alto,Urbano,Municipal,74.0,71.0,69.0,76.0
8825,2023,4b,281.0,282.0,Medio alto,Urbano,Municipal,66.0,71.0,65.0,71.0
8825,2024,4b,264.0,290.0,Medio alto,Urbano,Municipal,72.0,74.0,66.0,75.0
8825,2025,4b,279.0,288.0,Medio alto,Urbano,Municipal,68.0,70.0,71.0,62.0
8827,2016,4b,275.0,279.0,Medio alto,Urbano,Particular subvencionado,73.0,73.0,67.0,74.0
8827,2017,4b,279.0,285.0,Medio alto,Urbano,Particular subvencionado,68.01060321860746,71.4311524036907,61.47101104476894,67.97185821340486
8827,2022,4b,268.0,273.0,Medio alto,Urbano,Particular subvencionado,77.0,72.0,71.0,76.0
8827,2023,4b,278.0,276.0,Medio alto,Urbano,Particular subvencionado,73.0,72.0,70.0,78.0
8827,2024,4b,291.0,297.0,Medio alto,Urbano,Particular subvencionado,78.0,77.0,71.0,80.0
8827,2025,4b,296.0,304.0,Medio alto,Urbano,Particular subvencionado,74.0,74.0,77.0,68.0
8828,2016,4b,305.0,285.0,Medio,Urbano,Municipal,77.0,78.0,72.0,81.0
8828,2017,4b,289.0,272.0,Medio,Urbano,Municipal,73.86100483321444,73.41541566683993,69.21568505506367,78.38676920319365
8828,2022,4b,316.0,294.0,Medio alto,Urbano,Municipal,79.0,79.0,67.0,82.0
8828,2023,4b,295.0,282.0,Medio alto,Urbano,Municipal,77.0,74.0,72.0,79.0
8828,2024,4b,304.0,301.0,Medio alto,Urbano,Municipal,80.0,81.0,77.0,82.0
8828,2025,4b,303.0,318.0,Medio alto,Urbano,Municipal,80.0,75.0,81.0,77.0
8833,2016,4b,298.0,299.0,Alto,Urbano,Particular subvencionado,80.0,76.0,70.0,80.0
8833,2017,4b,321.0,317.0,Alto,Urbano,Particular subvencionado,87.04849337056127,84.97640169195893,83.74666973969393,86.28348376027175
8833,2022,4b,272.0,289.0,Alto,Urbano,Particular subvencionado,75.0,78.0,76.0,78.0
8833,2023,4b,293.0,307.0,Medio alto,Urbano,Particular subvencionado,79.0,80.0,75.0,84.0
8833,2024,4b,296.0,299.0,Alto,Urbano,Particular subvencionado,73.0,77.0,74.0,81.0
8833,2025,4b,295.0,293.0,Alto,Urbano,Particular subvencionado,69.0,73.0,72.0,66.0
8835,2016,4b,290.0,276.0,Medio,Urbano,Municipal,76.0,77.0,71.0,80.0
8835,2017,4b,281.0,276.0,Medio,Urbano,Municipal,76.73411496176921,75.38924989181967,70.2649322094856,78.48134847468941
8835,2022,4b,283.0,302.0,Medio,Urbano,Municipal,75.0,78.0,67.0,79.0
8835,2023,4b,296.0,292.0,Medio,Urbano,Municipal,76.0,74.0,72.0,79.0
8835,2024,4b,286.0,300.0,Medio,Urbano,Municipal,78.0,76.0,72.0,78.0
8835,2025,4b,286.0,300.0,Medio alto,Urbano,Municipal,76.0,75.0,76.0,73.0
8840,2016,4b,267.0,286.0,Medio,Rural,Municipal,80.0,79.0,71.0,83.0
8840,2017,4b,313.0,321.0,Medio,Rural,Municipal,80.9824176554006,,79.90975535934002,87.41802615726947
8840,2022,4b,250.0,266.0,Medio,Rural,Municipal,77.0,79.0,80.0,78.0
8840,2023,4b,259.0,263.0,Medio,Rural,Municipal,76.0,77.0,71.0,76.0
8840,2024,4b,237.0,251.0,Medio bajo,Rural,Municipal,86.0,79.0,79.0,88.0
8840,2025,4b,261.0,294.0,Medio,Rural,Municipal,76.0,76.0,78.0,67.0
8841,2016,4b,283.0,271.0,Medio,Urbano,Particular subvencionado,75.0,72.0,69.0,76.0
8841,2017,4b,290.0,276.0,Medio,Urbano,Particular subvencionado,73.95846771423604,74.74335693514486,66.95871959923765,76.76682379064957
8841,2022,4b,241.0,247.0,Medio,Urbano,Particular subvencionado,79.0,70.0,69.0,77.0
8841,2023,4b,259.0,252.0,Medio,Urbano,Particular subvencionado,76.0,69.0,65.0,74.0
8841,2024,4b,251.0,265.0,Medio,Urbano,Particular subvencionado,75.0,68.0,73.0,80.0
8841,2025,4b,254.0,265.0,Medio,Urbano,Particular subvencionado,73.0,69.0,75.0,71.0
8845,2016,4b,256.0,262.0,Medio bajo,Urbano,Particular subvencionado,72.0,79.0,70.0,84.0
8845,2017,4b,236.0,225.0,Medio,Urbano,Particular subvencionado,68.26041145657847,66.24193933589605,73.22793824749884,77.72929219066496
8845,2022,4b,255.0,230.0,Medio bajo,Urbano,Particular subvencionado,73.0,75.0,69.0,77.0
8845,2023,4b,277.0,285.0,Medio bajo,Urbano,Particular subvencionado,73.0,79.0,66.0,84.0
8845,2024,4b,294.0,274.0,Medio bajo,Urbano,Particular subvencionado,79.0,66.0,68.0,80.0
8845,2025,4b,283.0,306.0,Medio bajo,Urbano,Particular subvencionado,74.0,76.0,78.0,70.0
8846,2016,4b,289.0,294.0,Alto,Urbano,Particular subvencionado,71.0,72.0,69.0,72.0
8846,2017,4b,285.0,311.0,Alto,Urbano,Particular subvencionado,73.73847761467901,75.13050233820941,71.24298522407658,77.85028383814098
8846,2022,4b,261.0,277.0,Alto,Urbano,Particular pagado,76.0,78.0,71.0,80.0
8846,2023,4b,263.0,271.0,Alto,Urbano,Particular pagado,71.0,69.0,64.0,76.0
8846,2024,4b,282.0,283.0,Alto,Urbano,Particular pagado,75.0,70.0,68.0,79.0
8846,2025,4b,294.0,291.0,Alto,Urbano,Particular pagado,70.0,71.0,75.0,65.0
8849,2016,4b,278.0,271.0,Medio alto,Urbano,Particular subvencionado,72.0,75.0,66.0,77.0
8849,2017,4b,271.0,280.0,Medio alto,Urbano,Particular subvencionado,71.88602301317363,72.71841339045238,64.83618877425843,73.69516552517912
8849,2022,4b,255.0,282.0,Medio alto,Urbano,Particular subvencionado,66.0,72.0,64.0,72.0
8849,2023,4b,253.0,271.0,Medio alto,Urbano,Particular subvencionado,70.0,73.0,70.0,75.0
8849,2024,4b,271.0,281.0,Medio alto,Urbano,Particular subvencionado,71.0,70.0,69.0,73.0
8849,2025,4b,274.0,277.0,Medio alto,Urbano,Particular subvencionado,69.0,70.0,72.0,70.0
8854,2016,4b,255.0,255.0,Medio alto,Urbano,Particular subvencionado,69.0,66.0,63.0,68.0
8854,2017,4b,267.0,272.0,Medio alto,Urbano,Particular subvencionado,70.83610796055788,65.44287085345718,61.04417699178939,70.04909819471905
8854,2022,4b,256.0,293.0,Alto,Urbano,Particular subvencionado,73.0,73.0,69.0,73.0
8854,2023,4b,265.0,284.0,Medio alto,Urbano,Particular subvencionado,69.0,77.0,71.0,75.0
8854,2024,4b,267.0,292.0,Alto,Urbano,Particular subvencionado,67.0,72.0,68.0,75.0
