rbd,agno,curso,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
1732,2025,8b,247.0,231.0,Medio,Urbano,SLEP,84.0,81.0,85.0,77.0
1734,2017,8b,297.0,268.0,Medio alto,Urbano,Particular subvencionado,72.7857541617113,76.5419109012109,69.53513569562068,78.710575943048
1734,2019,8b,301.0,264.0,Medio alto,Urbano,Particular subvencionado,72.691970216,74.371534727,72.366843417,75.370074778
1734,2025,8b,284.0,251.0,Medio alto,Urbano,Particular subvencionado,72.0,70.0,75.0,68.0
1735,2019,8b,283.0,264.0,Medio alto,Urbano,Particular subvencionado,68.700551215,70.807373773,69.443204478,72.653750981
1735,2025,8b,266.0,257.0,Medio,Urbano,Particular subvencionado,70.0,71.0,73.0,63.0
1738,2017,8b,293.0,270.0,Medio,Urbano,Particular subvencionado,76.48802510358124,78.81020813599093,70.35301004804657,81.0150856786141
1738,2019,8b,280.0,258.0,Medio,Urbano,Particular subvencionado,72.170235897,76.975360013,72.104622351,75.695716821
1738,2025,8b,276.0,256.0,Medio,Urbano,Particular subvencionado,74.0,80.0,81.0,76.0
1741,2017,8b,267.0,220.0,Medio,Urbano,Particular subvencionado,74.54349546419073,75.09215930780533,69.25862610020422,76.13588482823639
1741,2019,8b,257.0,205.0,Medio,Urbano,Particular subvencionado,72.704751763,68.481467906,65.311096705,70.195501663
1741,2025,8b,246.0,240.0,Medio bajo,Urbano,Particular subvencionado,77.0,71.0,74.0,68.0
1742,2017,8b,243.0,247.0,Medio,Urbano,Particular subvencionado,64.45683926056472,73.27608745629645,63.07525515460436,69.14553917376062
1742,2019,8b,233.0,233.0,Medio,Urbano,Particular subvencionado,70.682078313,68.793865575,64.302139048,73.396669207
1742,2025,8b,237.0,218.0,Medio bajo,Urbano,Particular subvencionado,68.0,68.0,70.0,68.0
1743,2017,8b,250.0,258.0,Medio,Urbano,Particular subvencionado,69.01960994374498,68.77973006996619,65.96386033043281,70.15055557120237
1743,2019,8b,249.0,238.0,Medio,Urbano,Particular subvencionado,67.81636135,68.511149091,63.020914403,67.577062436
1743,2025,8b,233.0,228.0,Medio,Urbano,Particular subvencionado,65.0,63.0,65.0,58.0
1748,2017,8b,284.0,263.0,Medio,Urbano,Particular subvencionado,76.25055543776404,81.60569356218555,73.60678163765908,80.66226332400083
1748,2019,8b,288.0,256.0,Medio,Urbano,Particular subvencionado,75.044058371,79.465719152,69.320425306,81.290992684
1748,2025,8b,278.0,231.0,Medio bajo,Urbano,Particular subvencionado,72.0,72.0,77.0,69.0
1749,2017,8b,258.0,246.0,Medio,Urbano,Particular subvencionado,74.27902775861097,77.18204982299127,75.67585816513008,80.55644993218031
1749,2019,8b,257.0,243.0,Medio,Urbano,Particular subvencionado,67.067468985,69.392373446,70.152169476,74.643027608
1749,2025,8b,244.0,229.0,Medio,Urbano,Particular subvencionado,72.0,73.0,77.0,71.0
1750,2017,8b,304.0,287.0,Medio alto,Urbano,Particular subvencionado,75.81256076213043,82.77217576152556,74.40992936242512,86.19145979840918
1750,2019,8b,289.0,261.0,Medio alto,Urbano,Particular subvencionado,70.941716175,,66.307952385,75.512614431
1750,2025,8b,256.0,222.0,Medio alto,Urbano,Particular subvencionado,68.0,72.0,72.0,64.0
1751,2017,8b,253.0,249.0,Medio,Urbano,Particular subvencionado,68.89854097965801,78.56444183175203,63.91446167789473,74.4728325366564
1751,2019,8b,257.0,236.0,Medio,Urbano,Particular subvencionado,69.968123459,79.428810581,69.735679892,79.004695058
1751,2025,8b,269.0,247.0,Medio,Urbano,Particular subvencionado,72.0,75.0,78.0,74.0
1752,2017,8b,257.0,233.0,Medio,Urbano,Particular subvencionado,75.33621418832821,73.29304970131784,73.13502923830801,76.46379416537044
1752,2019,8b,252.0,234.0,Medio,Urbano,Particular subvencionado,67.210511896,65.961086981,62.180202476,68.188038688
1752,2025,8b,239.0,224.0,Medio,Urbano,Particular subvencionado,72.0,75.0,76.0,70.0
1755,2017,8b,273.0,255.0,Medio,Urbano,Particular subvencionado,73.05474920100485,75.60896848717896,70.58215608595505,76.1741587074545
1755,2019,8b,248.0,236.0,Medio,Urbano,Particular subvencionado,73.206067989,74.68208801,64.067911164,75.517932428
1755,2025,8b,242.0,220.0,Medio,Urbano,Particular subvencionado,67.0,71.0,71.0,67.0
1756,2017,8b,267.0,252.0,Medio,Urbano,Particular subvencionado,76.16938632342828,77.42345847897867,70.81799974328445,74.44389891910392
1756,2019,8b,255.0,233.0,Medio,Urbano,Particular subvencionado,73.590786896,77.511848928,70.462742841,76.354571649
1756,2025,8b,249.0,226.0,Medio bajo,Urbano,Particular subvencionado,76.0,75.0,78.0,68.0
1757,2017,8b,304.0,277.0,Medio alto,Urbano,Particular subvencionado,74.13716509106449,72.69922684834907,71.79602350675236,73.02220325080091
1757,2019,8b,296.0,257.0,Medio alto,Urbano,Particular subvencionado,67.718019303,68.733351861,67.123153832,71.529240401
1757,2025,8b,268.0,234.0,Medio alto,Urbano,Particular subvencionado,69.0,72.0,73.0,64.0
1759,2017,8b,217.0,215.0,Medio,Urbano,Particular subvencionado,68.78838403866169,72.48330991551374,65.16571777227338,69.75042598671885
1759,2019,8b,247.0,235.0,Medio bajo,Urbano,Particular subvencionado,71.905393373,71.69846762,69.375002762,74.513173072
1759,2025,8b,261.0,243.0,Medio bajo,Urbano,Particular subvencionado,70.0,70.0,73.0,64.0
1761,2017,8b,230.0,240.0,Medio alto,Urbano,Particular subvencionado,70.36570855955617,75.139011761688,64.3976455485577,78.12532009538991
1761,2019,8b,243.0,233.0,Medio,Urbano,Particular subvencionado,73.027435727,76.278480045,66.041012786,77.457708201
1761,2025,8b,248.0,237.0,Medio alto,Urbano,Particular subvencionado,71.0,71.0,75.0,65.0
1765,2017,8b,233.0,238.0,Medio,Urbano,Particular subvencionado,77.7454308079131,77.73846247376326,64.00059211216598,82.65218436480752
1765,2019,8b,205.0,181.0,Medio,Urbano,Particular subvencionado,66.939119712,63.931792374,65.024484524,68.923607861
1769,2017,8b,319.0,280.0,Medio alto,Urbano,Particular subvencionado,77.57858233986394,81.35499250863943,65.18561911437914,81.4593548888422
1769,2019,8b,276.0,234.0,Medio,Urbano,Particular subvencionado,67.173533154,74.377335335,70.223478782,75.017593699
1769,2025,8b,255.0,231.0,Medio alto,Urbano,Particular subvencionado,68.0,70.0,71.0,70.0
1772,2017,8b,249.0,243.0,Medio,Urbano,Particular subvencionado,74.44943920447157,79.87388286873721,68.24507584736088,77.53452009408001
1772,2019,8b,275.0,255.0,Medio bajo,Urbano,Particular subvencionado,73.870535675,79.065585376,73.347278505,78.980568572
1772,2025,8b,245.0,239.0,Medio,Urbano,Particular subvencionado,74.0,73.0,74.0,65.0
1774,2017,8b,316.0,283.0,Alto,Urbano,Particular pagado,78.19559687737254,81.44414464340115,77.0974357781757,84.22405113577072
1774,2019,8b,316.0,282.0,Alto,Urbano,Particular pagado,71.203653555,,70.353661279,78.724780765
1774,2025,8b,312.0,284.0,Alto,Urbano,Particular pagado,73.0,73.0,77.0,66.0
1775,2017,8b,299.0,275.0,Alto,Urbano,Particular pagado,75.73868747399538,73.6161110310279,55.51662780944367,68.52031048460753
1775,2019,8b,288.0,265.0,Alto,Urbano,Particular pagado,84.48151943,88.516938121,80.103768113,90.661678801
1775,2025,8b,326.0,279.0,Alto,Urbano,Particular pagado,73.0,78.0,80.0,67.0
1776,2017,8b,326.0,316.0,Alto,Urbano,Particular pagado,80.33765379108173,77.58156371330185,74.81692689580213,75.9961008677403
1776,2019,8b,315.0,289.0,Alto,Urbano,Particular pagado,71.454683804,79.116057424,73.760437524,78.996352678
1776,2025,8b,315.0,298.0,Alto,Urbano,Particular pagado,74.0,78.0,80.0,66.0
1777,2017,8b,305.0,262.0,Alto,Urbano,Particular pagado,70.32323484177327,70.5270143062597,71.94190251001912,74.60008219578485
1777,2019,8b,301.0,270.0,Alto,Urbano,Particular pagado,69.355087091,70.409142814,67.884762733,74.687807543
1777,2025,8b,296.0,267.0,Alto,Urbano,Particular pagado,74.0,80.0,83.0,67.0
1780,2017,8b,267.0,254.0,Alto,Urbano,Particular pagado,66.46910251718737,76.10647522611376,71.01892503959583,74.32994535377428
1780,2019,8b,249.0,225.0,Alto,Urbano,Particular pagado,69.473159408,72.343473033,66.349140821,73.633843332
1780,2025,8b,280.0,248.0,Alto,Urbano,Particular pagado,68.0,74.0,75.0,63.0
1781,2017,8b,309.0,274.0,Alto,Urbano,Particular pagado,76.0532391507291,70.44348938648814,68.33112177756394,75.6742227914555
1781,2019,8b,298.0,283.0,Alto,Urbano,Particular pagado,69.879438204,71.163832284,65.22155038,72.764573485
1781,2025,8b,284.0,279.0,Alto,Urbano,Particular pagado,65.0,69.0,69.0,53.0
1783,2017,8b,321.0,276.0,Alto,Urbano,Particular pagado,73.14661003958757,78.74196851722071,79.70168919935696,78.62393282125603
1783,2019,8b,322.0,282.0,Alto,Urbano,Particular pagado,65.18024866,71.719750245,66.726424532,74.835462099
1783,2025,8b,310.0,276.0,Alto,Urbano,Particular pagado,66.0,72.0,71.0,63.0
1787,2017,8b,316.0,293.0,Alto,Urbano,Particular pagado,69.71208961214826,80.02944735432072,69.74035816628046,75.29693362832622
1787,2019,8b,333.0,304.0,Alto,Urbano,Particular pagado,66.302440779,73.527536785,64.938640598,68.750475162
1787,2025,8b,285.0,280.0,Alto,Urbano,Particular pagado,72.0,76.0,77.0,61.0
1788,2017,8b,304.0,262.0,Alto,Urbano,Particular pagado,74.81670199348763,77.18978270208696,73.53607040852538,75.60691747450826
1788,2019,8b,293.0,274.0,Alto,Urbano,Particular pagado,72.484437621,75.610100957,72.245583022,75.179326187
1788,2025,8b,312.0,274.0,Alto,Urbano,Particular pagado,76.0,79.0,79.0,67.0
1789,2017,8b,301.0,262.0,Alto,Urbano,Particular pagado,78.14063035330668,80.79556216544309,73.33574155006146,81.11377041348096
1789,2019,8b,305.0,273.0,Alto,Urbano,Particular pagado,72.200962374,78.433660732,70.989918034,77.230193702
1789,2025,8b,309.0,286.0,Alto,Urbano,Particular pagado,67.0,75.0,71.0,66.0
1791,2017,8b,312.0,284.0,Alto,Urbano,Particular pagado,71.27947649070225,75.73032589074066,71.44947235301044,77.53931223061348
1791,2019,8b,307.0,266.0,Alto,Urbano,Particular pagado,73.106443515,76.895846583,71.447825935,78.631258406
1791,2025,8b,311.0,285.0,Alto,Urbano,Particular pagado,73.0,76.0,77.0,65.0
1792,2017,8b,291.0,261.0,Alto,Urbano,Particular pagado,69.79120543533134,71.22981838806797,69.02757625425677,69.32711153643638
1792,2019,8b,283.0,258.0,Alto,Urbano,Particular pagado,70.957285191,73.883654473,67.500169081,77.246826844
1792,2025,8b,262.0,242.0,Alto,Urbano,Particular pagado,67.0,68.0,67.0,54.0
1795,2017,8b,288.0,255.0,Medio alto,Urbano,Particular subvencionado,71.16384098854584,72.43187091482808,66.78817280611119,71.94768269714646
1795,2019,8b,274.0,251.0,Medio alto,Urbano,Particular subvencionado,73.724582676,72.111581543,68.150231032,77.008072899
1795,2025,8b,267.0,245.0,Medio alto,Urbano,Particular subvencionado,78.0,76.0,79.0,65.0
1796,2017,8b,295.0,266.0,Alto,Urbano,Particular pagado,69.43044859005965,67.13731479798305,65.27527607768178,70.15303066465809
1796,2019,8b,310.0,281.0,Alto,Urbano,Particular pagado,75.176107738,70.90823126,72.823597166,79.420189232
1796,2025,8b,307.0,275.0,Alto,Urbano,Particular pagado,75.0,82.0,79.0,73.0
1801,2017,8b,281.0,245.0,Medio alto,Urbano,Particular subvencionado,69.60918437375028,68.63028110982164,71.24337378838096,71.61378524859974
1801,2019,8b,310.0,274.0,Medio alto,Urbano,Particular subvencionado,69.328857696,69.810945244,67.865397281,75.900666115
1801,2025,8b,290.0,245.0,Medio alto,Urbano,Particular subvencionado,69.0,72.0,74.0,65.0
1807,2017,8b,256.0,248.0,Medio,Urbano,Particular subvencionado,74.3648082196947,80.49711755532624,66.49079539127709,79.23487550974865
1807,2019,8b,247.0,218.0,Medio bajo,Urbano,Particular subvencionado,74.906800841,75.744432626,69.26503398,81.594379801
1807,2025,8b,226.0,221.0,Medio bajo,Urbano,Particular subvencionado,69.0,77.0,80.0,75.0
1819,2017,8b,238.0,237.0,Medio,Urbano,Particular subvencionado,69.49683770890496,74.04294038731152,59.7206577110925,67.07000171053483
1819,2019,8b,239.0,209.0,Medio,Urbano,Particular subvencionado,73.827862636,74.414483672,74.529239619,79.418121761
1819,2025,8b,251.0,256.0,Medio,Urbano,Particular subvencionado,77.0,76.0,72.0,61.0
1839,2017,8b,322.0,286.0,Alto,Urbano,Particular pagado,77.92002200909134,77.88612512837553,77.02568582739157,82.77273889357156
1839,2019,8b,337.0,289.0,Alto,Urbano,Particular pagado,70.099633391,76.352197703,72.361043757,78.635980945
1839,2025,8b,329.0,292.0,Alto,Urbano,Particular pagado,78.0,79.0,78.0,66.0
1842,2017,8b,253.0,247.0,Medio,Urbano,Particular subvencionado,75.11839721856981,79.01433358273252,70.71032996960103,84.60868221601105
1842,2019,8b,276.0,249.0,Medio,Urbano,Particular subvencionado,73.126546855,76.242341578,71.581177001,82.115326059
1842,2025,8b,260.0,244.0,Medio bajo,Urbano,Particular subvencionado,73.0,75.0,77.0,71.0
1844,2017,8b,274.0,216.0,Alto,Urbano,Particular pagado,68.97653449958463,81.29923353440827,68.99525692349752,80.70180235991815
1844,2019,8b,323.0,266.0,Alto,Urbano,Particular pagado,74.073633989,82.233162819,77.257169091,80.993877468
1844,2025,8b,286.0,293.0,Alto,Urbano,Particular pagado,70.0,83.0,79.0,70.0
1847,2017,8b,259.0,232.0,Medio bajo,Urbano,Particular subvencionado,77.74247207144133,78.25090829385182,73.53847449381153,82.9888034099866
1847,2019,8b,237.0,218.0,Medio bajo,Urbano,Particular subvencionado,74.030193653,72.428781754,72.887598082,76.2750072
1847,2025,8b,239.0,230.0,Medio,Urbano,Particular subvencionado,76.0,80.0,82.0,71.0
1851,2017,8b,236.0,220.0,Medio bajo,Urbano,Municipal,71.98331443014496,78.3488563826932,64.17755668947746,80.05321055436262
1851,2019,8b,233.0,221.0,Medio bajo,Urbano,Municipal,82.342687008,83.281115009,74.59445775,86.433811735
1851,2025,8b,215.0,212.0,Medio bajo,Urbano,SLEP,83.0,76.0,81.0,74.0
1853,2017,8b,224.0,228.0,Medio bajo,Urbano,Municipal,69.80260184317532,70.3101757826253,66.20031944357298,76.7011966170829
1853,2019,8b,258.0,242.0,Medio bajo,Urbano,Municipal,76.569368608,77.206464577,76.221322016,84.020106736
1853,2025,8b,222.0,224.0,Bajo,Urbano,SLEP,69.0,70.0,77.0,71.0
1855,2017,8b,236.0,231.0,Medio bajo,Urbano,Municipal,74.86105779866222,74.94257513122314,67.94249385388592,77.5311088792815
1855,2019,8b,241.0,223.0,Medio bajo,Urbano,Municipal,79.678465872,82.998455978,78.194495207,88.042866531
1855,2025,8b,238.0,225.0,Medio bajo,Urbano,SLEP,77.0,83.0,84.0,81.0
1856,2017,8b,240.0,203.0,Medio bajo,Rural,Municipal,72.00561588345583,80.26586525988446,82.55217037342435,86.89482557383702
1856,2019,8b,241.0,219.0,Medio bajo,Rural,Municipal,76.266398017,80.967897102,79.003085668,82.569214705
1856,2025,8b,254.0,226.0,Medio bajo,Rural,SLEP,77.0,81.0,83.0,77.0
1857,2025,8b,288.0,263.0,Medio,Rural,SLEP,84.0,85.0,87.0,79.0
1858,2017,8b,272.0,249.0,Medio,Urbano,Particular subvencionado,74.17370730580033,74.99805397713466,69.00162524377822,78.97105352155054
1858,2019,8b,265.0,239.0,Medio,Urbano,Particular subvencionado,68.474867788,70.039903404,71.915264576,76.752478291
1858,2025,8b,253.0,238.0,Medio,Urbano,Particular subvencionado,68.0,68.0,72.0,65.0
1859,2017,8b,273.0,242.0,Medio,Urbano,Particular subvencionado,75.00407035515215,68.1933315414341,65.9304794568171,70.20410405381485
1859,2019,8b,254.0,241.0,Medio,Urbano,Particular subvencionado,73.226476747,73.457685354,70.306341521,75.697253623
1859,2025,8b,228.0,213.0,Medio,Urbano,Particular subvencionado,66.0,68.0,70.0,65.0
1860,2017,8b,246.0,234.0,Medio,Urbano,Particular subvencionado,67.5175169600815,69.2925402108553,68.3621553553384,71.36925539119976
1860,2019,8b,244.0,226.0,Medio bajo,Urbano,Particular subvencionado,73.921688183,66.537936519,66.350156701,72.409065381
1860,2025,8b,243.0,222.0,Medio bajo,Urbano,Particular subvencionado,68.0,72.0,71.0,64.0
1863,2017,8b,232.0,222.0,Medio bajo,Urbano,Municipal,74.81283349337886,70.96870506064731,72.88318540470162,75.73945719344704
1863,2019,8b,240.0,235.0,Medio bajo,Urbano,Municipal,70.990915171,66.058855757,66.515766327,71.891633665
1863,2025,8b,218.0,202.0,Medio bajo,Urbano,SLEP,64.0,68.0,69.0,62.0
1864,2017,8b,242.0,224.0,Medio bajo,Urbano,Municipal,71.60076631722218,,64.56514851950017,74.3292402986431
1864,2019,8b,249.0,241.0,Medio bajo,Urbano,Municipal,75.72501079,70.776741973,71.216443007,76.112459591
1864,2025,8b,249.0,239.0,Medio bajo,Urbano,SLEP,73.0,72.0,76.0,69.0
1867,2017,8b,260.0,247.0,Medio,Rural,Municipal,75.20284868675992,73.5598506804258,73.87819528623606,79.93977639354095
1867,2019,8b,242.0,235.0,Medio bajo,Rural,Municipal,84.401196372,83.967346455,80.690217933,88.284090664
1867,2025,8b,262.0,246.0,Medio,Rural,SLEP,72.0,79.0,76.0,67.0
1868,2017,8b,241.0,224.0,Medio,Urbano,Municipal,74.71291698763504,78.10581894577012,71.71580813621436,83.74305364094602
1868,2019,8b,253.0,241.0,Medio,Urbano,Municipal,79.523741795,79.029513867,73.051474306,82.700147729
1868,2025,8b,261.0,249.0,Medio bajo,Urbano,SLEP,87.0,88.0,92.0,83.0
1873,2017,8b,213.0,222.0,Medio bajo,Urbano,Municipal,75.8020695055622,68.12633747952455,64.80672769033937,79.85997059819645
1873,2019,8b,230.0,202.0,Medio bajo,Urbano,Municipal,77.788538542,77.633367702,73.290128628,80.419733221
1873,2025,8b,222.0,239.0,Medio bajo,Urbano,SLEP,69.0,66.0,70.0,70.0
1874,2017,8b,240.0,237.0,Bajo,Urbano,Municipal,79.03004988131708,73.00089571692446,80.42537964569516,81.18034518991162
1874,2019,8b,236.0,249.0,Medio,Urbano,Municipal,71.810299031,78.959760056,77.369390662,81.290617199
1874,2025,8b,226.0,203.0,Medio,Urbano,SLEP,74.0,76.0,77.0,69.0
1875,2017,8b,228.0,226.0,Medio bajo,Urbano,Municipal,84.32834642704938,92.87436032634692,88.35872108262465,90.53449418524168
1875,2019,8b,244.0,217.0,Medio bajo,Urbano,Municipal,80.259451151,76.920344737,81.377750437,86.541927019
1875,2025,8b,271.0,250.0,Medio,Urbano,SLEP,79.0,76.0,81.0,75.0
1881,2017,8b,246.0,242.0,Medio,Urbano,Municipal,71.53644430221568,71.52142228204316,66.04310882285098,73.90258030177483
1881,2019,8b,233.0,214.0,Medio bajo,Urbano,Municipal,72.04052271,70.125686594,68.62022351,74.218650876
1881,2025,8b,227.0,216.0,Medio bajo,Urbano,Municipal,66.0,72.0,70.0,67.0
1882,2017,8b,235.0,246.0,Medio,Urbano,Municipal,65.83691422986364,72.83448536169875,52.07333493749384,75.59239517237333
1882,2019,8b,228.0,232.0,Medio,Urbano,Municipal,68.843444012,,59.71851976,80.205076277
1882,2025,8b,242.0,246.0,Medio,Urbano,Municipal,71.0,75.0,73.0,64.0
1884,2017,8b,230.0,212.0,Medio bajo,Urbano,Municipal,71.43274548611666,69.54562318601988,56.97780983946446,67.86306343319352
1884,2019,8b,234.0,203.0,Medio bajo,Urbano,Municipal,76.365431911,71.076899968,62.951524724,74.942802647
1884,2025,8b,222.0,210.0,Medio bajo,Urbano,Municipal,64.0,67.0,65.0,58.0
1885,2017,8b,227.0,211.0,Medio,Urbano,Municipal,71.80540628142593,65.09169269268321,61.52806494324616,65.5543928345594
1885,2019,8b,224.0,209.0,Medio bajo,Urbano,Municipal,64.724518677,,61.310570288,66.543688506
1885,2025,8b,211.0,185.0,Medio,Urbano,Municipal,77.0,82.0,78.0,67.0
1886,2017,8b,230.0,207.0,Medio bajo,Urbano,Municipal,76.47457831437072,77.49739917852781,65.56380555147348,80.92301579881362
1886,2019,8b,238.0,217.0,Medio bajo,Urbano,Municipal,72.48484535,75.339864244,74.568079066,79.73046492
1886,2025,8b,257.0,222.0,Medio,Urbano,Municipal,68.0,73.0,72.0,68.0
1887,2017,8b,244.0,237.0,Medio,Urbano,Municipal,70.72142488327246,74.03087229883893,64.84553628867873,76.08145075053933
1887,2019,8b,243.0,239.0,Medio,Urbano,Municipal,71.91965449,75.472672488,67.440950746,80.151218828
1887,2025,8b,218.0,217.0,Medio,Urbano,Municipal,71.0,71.0,69.0,64.0
1888,2017,8b,237.0,215.0,Medio bajo,Urbano,Municipal,74.6377437218847,74.67466798991593,70.01120364855707,80.11412261775071
1888,2019,8b,221.0,207.0,Medio bajo,Urbano,Municipal,68.329305542,71.661792931,64.834754663,71.104864018
1888,2025,8b,228.0,207.0,Medio bajo,Urbano,Municipal,78.0,79.0,84.0,75.0
1889,2017,8b,220.0,216.0,Medio bajo,Urbano,Municipal,76.13886984342676,72.32848482589496,67.91008953468257,75.96544707979893
1889,2019,8b,220.0,185.0,Medio,Urbano,Municipal,61.371279368,56.0701728,51.472597213,61.325088215
1889,2025,8b,227.0,201.0,Medio,Urbano,Municipal,65.0,67.0,68.0,64.0
1890,2017,8b,246.0,238.0,Medio,Urbano,Municipal,78.18548840349547,73.64402698383418,68.16846305331858,79.21739114183416
1890,2019,8b,248.0,240.0,Medio,Urbano,Municipal,79.21131782,85.017588654,70.376129323,85.816942726
1890,2025,8b,237.0,221.0,Medio,Urbano,Municipal,75.0,78.0,82.0,72.0
1891,2017,8b,225.0,245.0,Medio bajo,Urbano,Municipal,81.86130387089774,74.50185086306675,73.07569989599155,80.16190759027654
1891,2019,8b,224.0,232.0,Medio bajo,Urbano,Municipal,73.025328653,67.720735733,68.236303264,74.310034657
1891,2025,8b,222.0,219.0,Medio bajo,Urbano,Municipal,79.0,78.0,82.0,76.0
1892,2017,8b,233.0,202.0,Bajo,Urbano,Municipal,72.48345587534145,76.67080266334774,71.72697178911154,75.58086975983466
1892,2019,8b,212.0,205.0,Medio bajo,Urbano,Municipal,78.989372048,79.18771225,72.740576455,84.260807727
1892,2025,8b,224.0,229.0,Medio,Urbano,Municipal,86.0,82.0,89.0,80.0
1893,2017,8b,235.0,204.0,Medio bajo,Urbano,Municipal,76.42798305094323,68.49332756152332,67.91272448772511,72.66811169615191
1893,2019,8b,242.0,235.0,Medio bajo,Urbano,Municipal,71.880217253,67.075585688,64.854377404,73.510640519
1893,2025,8b,216.0,208.0,Medio bajo,Urbano,Municipal,76.0,77.0,82.0,74.0
1895,2017,8b,224.0,213.0,Medio bajo,Urbano,Municipal,76.53136139046835,,65.49384865196411,74.30420875422985
1895,2019,8b,238.0,240.0,Medio bajo,Urbano,Municipal,78.348448363,68.563821005,67.660982692,74.415240065
1895,2025,8b,213.0,206.0,Bajo,Urbano,Municipal,64.0,66.0,66.0,66.0
1898,2017,8b,225.0,234.0,Bajo,Urbano,Municipal,78.01737725393004,74.94801795232297,68.62488716683653,72.92080236169302
1898,2019,8b,228.0,218.0,Medio bajo,Urbano,Municipal,83.29852882,74.921208148,72.848660664,80.386204483
1898,2025,8b,237.0,207.0,Bajo,Urbano,Municipal,69.0,68.0,68.0,66.0
1899,2017,8b,254.0,259.0,Medio bajo,Urbano,Municipal,76.60223146300349,81.227547226444,73.3974485017166,84.80607821933803
1899,2019,8b,246.0,213.0,Medio,Urbano,Municipal,77.051021592,77.195687037,76.897515269,82.377890247
1899,2025,8b,239.0,240.0,Medio bajo,Urbano,Municipal,77.0,76.0,85.0,80.0
1901,2017,8b,211.0,241.0,Medio bajo,Rural,Municipal,78.87362677828642,81.24004656663587,77.28053732900632,71.00695136864573
1901,2019,8b,225.0,215.0,Medio bajo,Rural,Municipal,78.070243399,82.353903847,77.83090613,73.651800624
1901,2025,8b,207.0,182.0,Bajo,Rural,Municipal,80.0,83.0,90.0,75.0
1906,2017,8b,264.0,282.0,Medio bajo,Rural,Municipal,89.23974965190098,92.75875384542704,89.40839971001445,94.37930435828706
1906,2025,8b,238.0,251.0,Bajo,Rural,Municipal,72.0,64.0,69.0,74.0
1908,2017,8b,235.0,224.0,Medio,Urbano,Particular subvencionado,63.65200042641087,70.59238965446805,62.79425620339743,65.23612327478585
1908,2019,8b,241.0,222.0,Medio,Urbano,Particular subvencionado,63.872284683,,61.378844703,67.958004546
1908,2025,8b,250.0,227.0,Medio bajo,Urbano,Particular subvencionado,75.0,75.0,75.0,65.0
1909,2017,8b,286.0,250.0,Medio alto,Urbano,Particular subvencionado,71.55039862201821,77.04710251101646,67.21604969144646,74.18659164432295
1909,2019,8b,266.0,235.0,Medio alto,Urbano,Particular subvencionado,69.455241784,70.1507751,70.770275265,74.042935512
1909,2025,8b,268.0,242.0,Medio alto,Urbano,Particular subvencionado,67.0,72.0,73.0,61.0
1911,2017,8b,259.0,245.0,Medio alto,Urbano,Particular subvencionado,72.0018134099708,72.80329076465256,71.98382794759905,74.30308258374394
1911,2019,8b,236.0,197.0,Medio,Urbano,Particular subvencionado,64.155955223,69.112795327,60.002284141,64.283511516
1911,2025,8b,229.0,234.0,Medio,Urbano,Particular subvencionado,69.0,71.0,73.0,70.0
1917,2017,8b,235.0,222.0,Medio,Urbano,Particular subvencionado,67.34132570349936,76.09090467990676,73.22543696953103,77.04660947524944
1917,2019,8b,246.0,216.0,Medio,Urbano,Particular subvencionado,72.566905598,75.924542441,69.727135709,77.270261077
1917,2025,8b,258.0,237.0,Medio,Urbano,Particular subvencionado,77.0,82.0,81.0,70.0
1918,2017,8b,271.0,254.0,Medio,Urbano,Particular subvencionado,74.00170287336789,70.05745183900358,67.49500890539076,69.26347410894194
1918,2019,8b,265.0,246.0,Medio,Urbano,Particular subvencionado,67.859787333,69.701897247,67.558931287,70.066582608
1918,2025,8b,266.0,237.0,Medio,Urbano,Particular subvencionado,67.0,66.0,68.0,66.0
1919,2017,8b,309.0,276.0,Medio alto,Urbano,Particular subvencionado,79.68085941921072,80.0121420565035,71.33908261190062,78.71425473245827
1919,2019,8b,296.0,263.0,Medio alto,Urbano,Particular subvencionado,64.157780775,73.875756869,68.67447237,71.208539109
1919,2025,8b,275.0,252.0,Medio alto,Urbano,Particular subvencionado,68.0,73.0,75.0,73.0
1923,2017,8b,258.0,239.0,Medio,Urbano,Particular subvencionado,67.75279664354179,74.1812272611941,63.63061083873163,72.92600473390151
1923,2019,8b,259.0,247.0,Medio,Urbano,Particular subvencionado,67.904009352,75.117297764,66.088733868,73.279659392
1923,2025,8b,261.0,252.0,Medio,Urbano,Particular subvencionado,63.0,71.0,72.0,63.0
1924,2017,8b,236.0,231.0,Medio,Urbano,Particular subvencionado,76.22848207764214,75.0687473229356,69.79271569142634,77.48827030201647
1924,2019,8b,243.0,203.0,Medio,Urbano,Particular subvencionado,78.244796339,76.756068487,70.981499662,78.913514237
1924,2025,8b,246.0,239.0,Medio,Urbano,Particular subvencionado,79.0,85.0,86.0,77.0
1927,2017,8b,210.0,217.0,Medio,Urbano,Particular subvencionado,72.0531299745761,75.86726648477725,70.00430654916478,75.4022013461494
1927,2019,8b,244.0,228.0,Medio bajo,Urbano,Particular subvencionado,75.834520566,79.116850242,74.739158839,80.548470785
1930,2017,8b,253.0,239.0,Medio,Urbano,Particular subvencionado,73.71265430667371,78.09430023657441,70.92310681569774,75.78403422670013
